Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,EVAP , ,,FNF , ,,RIVREL , ,,PPTINC , ,,SPILL , ,,DISPWR , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,CFS, ,CFS, ,CFS, ,INCHES, ,CFS, ,CFS, ,
01/17/2013,2334.38,,1906349,,421,,426,,638,,0,,638,,0,,0.00,,0,,426,,
01/18/2013,2334.45,,1907333,,984,,298,,794,,0,,794,,0,,0.00,,0,,298,,
01/19/2013,2334.56,,1908878,,1545,,55,,834,,0,,834,,0,,0.00,,0,,55,,
01/20/2013,2334.68,,1910563,,1685,,55,,905,,0,,905,,0,,0.00,,0,,55,,
01/21/2013,2334.79,,1912108,,1545,,93,,884,,12,,884,,0,,0.00,,0,,93,,
01/22/2013,2334.88,,1913372,,1264,,362,,1007,,8,,1007,,0,,0.00,,0,,362,,
01/23/2013,2335.09,,1916329,,2957,,64,,1576,,21,,1576,,0,,0.05,,0,,64,,
01/24/2013,2335.31,,1919435,,3106,,408,,1982,,8,,1982,,2,,0.57,,0,,406,,
01/25/2013,2335.60,,1923529,,4094,,45,,2109,,0,,2109,,0,,0.00,,0,,45,,
01/26/2013,2335.91,,1927906,,4377,,45,,2252,,0,,2252,,0,,0.06,,0,,45,,
01/27/2013,2336.16,,1931448,,3542,,292,,2120,,42,,2120,,0,,0.00,,0,,292,,
01/28/2013,2336.35,,1934145,,2697,,629,,2010,,21,,2010,,612,,0.01,,0,,17,,
01/29/2013,2336.58,,1937409,,3264,,46,,1705,,13,,1705,,46,,0.00,,0,,0,,
01/30/2013,2336.74,,1939680,,2271,,363,,1521,,13,,1521,,363,,0.00,,0,,0,,
01/31/2013,2336.95,,1942660,,2980,,0,,1510,,8,,1510,,0,,0.00,,0,,0,,
02/01/2013,2337.08,,1944511,,1851,,719,,1660,,8,,1660,,694,,0.00,,0,,25,,
02/02/2013,2337.25,,1946937,,2426,,150,,1373,,0,,1373,,0,,0.00,,0,,150,,
02/03/2013,2337.39,,1948935,,--,,314,,1346,,25,,1346,,0,,0.00,,0,,314,,
02/04/2013,2337.56,,1951360,,2425,,157,,1380,,0,,1380,,0,,0.00,,0,,157,,
02/05/2013,2337.70,,1953358,,1998,,316,,1352,,29,,1352,,0,,0.00,,0,,316,,
02/06/2013,2337.86,,1955640,,2282,,42,,1213,,21,,1213,,0,,0.00,,0,,42,,
02/07/2013,2338.06,,1958499,,2859,,48,,1506,,17,,1506,,0,,0.16,,0,,48,,
02/08/2013,2338.18,,1960220,,1721,,352,,1237,,17,,1237,,0,,0.07,,0,,352,,
02/09/2013,2338.30,,1961941,,1721,,208,,1076,,0,,1076,,0,,0.00,,0,,208,,
02/10/2013,2338.43,,1963805,,1864,,167,,1145,,38,,1145,,0,,0.00,,0,,167,,
02/11/2013,2338.52,,1965096,,1291,,479,,1130,,0,,1130,,0,,0.00,,0,,479,,
02/12/2013,2338.59,,1966100,,1004,,504,,1056,,46,,1056,,0,,0.00,,0,,504,,
02/13/2013,2338.64,,1966817,,717,,695,,1081,,25,,1081,,55,,0.00,,0,,640,,
02/14/2013,2338.75,,1968395,,1578,,529,,1346,,21,,1346,,0,,0.00,,0,,529,,
02/15/2013,2338.87,,1970116,,1721,,120,,1022,,34,,1022,,0,,0.00,,0,,120,,
02/16/2013,2338.96,,1971406,,1290,,562,,1233,,21,,1233,,0,,0.00,,0,,562,,
02/17/2013,2339.09,,1973277,,1871,,199,,1176,,34,,1176,,0,,0.00,,0,,199,,
02/18/2013,2339.12,,1973710,,433,,845,,1076,,13,,1076,,0,,0.00,,0,,845,,
02/19/2013,2339.26,,1975728,,2018,,172,,1202,,13,,1202,,141,,0.08,,0,,31,,
02/20/2013,2339.42,,1978035,,2307,,0,,1171,,8,,1171,,0,,0.02,,0,,0,,
02/21/2013,2339.48,,1978900,,865,,488,,924,,0,,924,,488,,0.00,,0,,0,,
02/22/2013,2339.52,,1979476,,576,,606,,938,,42,,938,,606,,0.00,,0,,0,,
02/23/2013,2339.65,,1981350,,1874,,27,,1002,,30,,1002,,0,,0.01,,0,,27,,
02/24/2013,2339.76,,1982936,,1586,,153,,1012,,59,,1012,,0,,0.00,,0,,153,,
02/25/2013,2339.81,,1983657,,721,,466,,842,,13,,842,,0,,0.00,,0,,466,,
02/26/2013,2339.86,,1984378,,721,,442,,839,,34,,839,,0,,0.00,,0,,442,,
02/27/2013,2339.87,,1984522,,144,,807,,910,,30,,910,,0,,0.00,,0,,807,,
02/28/2013,2339.95,,1985675,,1153,,386,,988,,21,,988,,0,,0.00,,0,,386,,
03/01/2013,2340.03,,1986831,,1156,,416,,1025,,26,,1025,,0,,0.00,,0,,416,,
03/02/2013,2340.13,,1988279,,1448,,286,,1042,,26,,1042,,0,,0.00,,0,,286,,
03/03/2013,2340.28,,1990452,,2173,,145,,1262,,21,,1262,,0,,0.00,,0,,145,,
03/04/2013,2340.40,,1992190,,1738,,373,,1300,,51,,1300,,0,,0.00,,0,,373,,
03/05/2013,2340.64,,1995666,,3476,,66,,1848,,30,,1848,,0,,0.00,,0,,66,,
03/06/2013,2340.84,,1998563,,2897,,422,,1909,,26,,1909,,0,,0.56,,0,,422,,
03/07/2013,2340.95,,2000156,,1593,,598,,1401,,0,,1401,,0,,0.02,,0,,598,,
03/08/2013,2341.10,,2002334,,2178,,52,,1167,,17,,1167,,0,,0.00,,0,,52,,
03/09/2013,2341.22,,2004079,,1745,,397,,1303,,26,,1303,,0,,0.00,,0,,397,,
03/10/2013,2341.36,,2006115,,2036,,32,,1101,,43,,1101,,0,,0.00,,0,,32,,
03/11/2013,2341.49,,2008006,,1891,,270,,1266,,43,,1266,,0,,0.00,,0,,270,,
03/12/2013,2341.68,,2010769,,2763,,51,,1491,,47,,1491,,0,,0.00,,0,,51,,
03/13/2013,2341.85,,2013241,,2472,,484,,1764,,34,,1764,,0,,0.00,,0,,484,,
03/14/2013,2342.07,,2016444,,3203,,52,,1710,,43,,1710,,0,,0.00,,0,,52,,
03/15/2013,2342.29,,2019656,,3212,,339,,1958,,0,,1958,,0,,0.00,,0,,339,,
03/16/2013,2342.53,,2023161,,3505,,57,,1867,,43,,1867,,0,,0.00,,0,,57,,
03/17/2013,2342.76,,2026519,,3358,,90,,1908,,125,,1908,,0,,0.00,,0,,90,,
03/18/2013,2342.88,,2028271,,1752,,788,,1727,,56,,1727,,0,,0.00,,0,,788,,
03/19/2013,2342.98,,2029731,,1460,,1001,,1754,,17,,1754,,0,,0.00,,0,,1001,,
03/20/2013,2343.35,,2035154,,5423,,324,,3058,,0,,3058,,0,,0.56,,0,,324,,
03/21/2013,2343.61,,2038966,,3812,,648,,2600,,30,,2600,,0,,0.03,,0,,648,,
03/22/2013,2343.85,,2042485,,3519,,56,,1873,,43,,1873,,0,,0.00,,0,,56,,
03/23/2013,2344.07,,2045714,,3229,,50,,1730,,52,,1730,,0,,0.00,,0,,50,,
03/24/2013,2344.23,,2048070,,2356,,509,,1753,,56,,1753,,0,,0.00,,0,,509,,
03/25/2013,2344.43,,2051014,,2944,,43,,1540,,13,,1540,e,0,,0.00,,0,,43,,
03/26/2013,2344.51,,2052191,,1177,,1231,,1915,,91,,1915,e,0,,0.13,,0,,1231,,
03/27/2013,2344.74,,2055577,,3386,,49,,1799,,43,,1799,,0,,0.05,,0,,49,,
03/28/2013,2344.98,,2059110,,3533,,466,,2299,,52,,2299,,0,,0.01,,0,,466,,
03/29/2013,2345.24,,2062951,,3841,,355,,2330,,39,,2330,,0,,0.02,,0,,355,,
03/30/2013,2345.51,,2066942,,3991,,346,,2419,,61,,2419,,0,,0.00,,0,,346,,
03/31/2013,2346.22,,2077449,,10507,,251,,5609,,61,,5609,,196,,0.00,,0,,55,,
04/01/2013,2346.76,,2085462,,8013,,244,,4345,,61,,4345,,244,,0.00,,0,,0,,
04/02/2013,2347.13,,2090960,,5498,,711,,3536,,53,,3536,,711,,0.01,,0,,0,,
04/03/2013,2347.48,,2096175,,5215,,643,,3355,,83,,3355,,643,,0.00,,0,,0,,
04/04/2013,2348.06,,2104819,,8644,,614,,5055,,83,,5055,,614,,0.25,,0,,0,,
04/05/2013,2348.71,,2114542,,9723,,353,,5255,,0,,5255,,5,,0.44,,0,,348,,
04/06/2013,2349.24,,2122484,,7942,,351,,4373,,18,,4373,,0,,0.06,,0,,351,,
04/07/2013,2349.73,,2129843,,7359,,4,,3811,,97,,3811,,0,,0.02,,0,,4,,
04/08/2013,2349.96,,2133297,,3454,,1681,,3471,,49,,3471,,0,,0.07,,0,,1681,,
04/09/2013,2350.11,,2135556,,2259,,1686,,2905,,80,,2905,,0,,0.00,,0,,1686,,
04/10/2013,2350.24,,2137516,,1960,,1682,,2745,,75,,2745,,0,,0.00,,0,,1682,,
04/11/2013,2350.40,,2139928,,2412,,1680,,2980,,84,,2980,,0,,0.00,,0,,1680,,
04/12/2013,2350.51,,2141586,,1658,,1674,,2568,,58,,2568,,0,,0.00,,0,,1674,,
04/13/2013,2350.60,,2142943,,1357,,1678,,2464,,102,,2464,,0,,0.00,,0,,1678,,
04/14/2013,2350.70,,2144451,,1508,,1395,,2257,,102,,2257,,0,,0.00,,0,,1395,,
04/15/2013,2350.76,,2145355,,904,,1514,,2023,,53,,2023,,0,,0.00,,0,,1514,,
04/16/2013,2350.82,,2146260,,905,,1349,,1805,,0,,1805,,0,,0.02,,0,,1349,,
04/17/2013,2350.85,,2146712,,452,,1494,,1722,,0,,1722,,0,,0.00,,0,,1494,,
04/18/2013,2350.88,,2147164,,452,,1351,,1646,,67,,1646,,0,,0.00,,0,,1351,,
04/19/2013,2350.88,,2147164,,0,,1673,,1713,,40,,1713,,0,,0.00,,0,,1673,,
04/20/2013,2350.90,,2147466,,302,,1646,,1887,,89,,1887,,0,,0.00,,0,,1646,,
04/21/2013,2350.96,,2148370,,904,,1492,,2086,,138,,2086,,0,,0.00,,0,,1492,,
04/22/2013,2350.94,,2148069,,-301,,1994,,1935,,93,,1935,,314,,0.00,,0,,1680,,
04/23/2013,2350.96,,2148370,,301,,1692,,1999,,155,,1999,,0,,0.00,,0,,1692,,
04/24/2013,2350.94,,2148069,,-301,,1874,,1877,,155,,1877,,0,,0.00,,0,,1874,,
04/25/2013,2350.93,,2147918,,-151,,1830,,1865,,111,,1865,,0,,0.00,,0,,1830,,
04/26/2013,2350.80,,2145958,,-1960,,3077,,2173,,84,,2173,,0,,0.00,,0,,3077,,
04/27/2013,2350.68,,2144149,,-1809,,3038,,2246,,120,,2246,,0,,0.00,,0,,3038,,
04/28/2013,2350.72,,2144752,,603,,2050,,2474,,120,,2474,,0,,0.00,,0,,2050,,
04/29/2013,2350.66,,2143848,,-904,,2588,,2252,,120,,2252,,0,,0.00,,0,,2588,,
04/30/2013,2350.55,,2142189,,-1659,,2685,,1942,,93,,1942,,0,,0.00,,0,,2685,,
05/01/2013,2350.42,,2140230,,-1959,,2636,,1772,,124,,1772,,0,,0.00,,0,,2636,,
05/02/2013,2350.11,,2135556,,-4674,,4107,,1831,,80,,1831,,383,,0.00,,0,,3724,,
05/03/2013,2349.78,,2130594,,-4962,,4191,,1817,,128,,1817,,465,,0.00,,0,,3726,,
05/04/2013,2349.42,,2125188,,-5406,,4398,,1841,,168,,1841,,385,,0.00,,0,,4013,,
05/05/2013,2349.08,,2120081,,-5107,,3972,,1543,,146,,1543,,0,,0.00,,0,,3972,,
05/06/2013,2348.77,,2115440,,-4641,,3810,,1549,,79,,1549,,0,,0.01,,0,,3810,,
05/07/2013,2348.59,,2112747,,-2693,,3382,,2033,,9,,2033,,0,,0.01,,0,,3382,,
05/08/2013,2348.41,,2110055,,-2692,,3679,,2326,,4,,2326,,0,,0.02,,0,,3679,,
05/09/2013,2348.27,,2107961,,-2094,,3618,,2782,,220,,2782,e,0,,0.63,,0,,3618,,
05/10/2013,2348.12,,2105717,,-2244,,3402,,2289,,18,,2289,e,0,,0.63,,0,,3402,,
05/11/2013,2347.98,,2103624,,-2093,,3440,,2477,,92,,2477,,0,,0.00,,0,,3440,,
05/12/2013,--,,--,,--,,--,,--,,--,,2092,,--,,--,,--,,--,,
05/13/2013,2347.60,,2097962,,--,,3187,,1808,,123,,1808,,0,,0.00,,0,,3187,,
05/14/2013,2347.34,,2094089,,-3873,,3330,,1495,,118,,1495,,0,,0.00,,0,,3330,,
05/15/2013,2347.05,,2089768,,-4321,,3340,,1284,,122,,1284,,0,,0.00,,0,,3340,,
05/16/2013,2346.74,,2085165,,-4603,,3264,,1061,,118,,1061,,0,,0.00,,0,,3264,,
05/17/2013,2346.43,,2080565,,-4600,,3413,,1194,,100,,1194,,0,,0.00,,0,,3413,,
05/18/2013,2346.10,,2075668,,-4897,,3388,,1019,,100,,1019,,0,,0.00,,0,,3388,,
05/19/2013,2345.80,,2071228,,-4440,,3388,,1250,,100,,1250,e,0,,0.00,,0,,3388,,
05/20/2013,2345.48,,2066498,,-4730,,3247,,875,,13,,875,,0,,0.00,,0,,3247,,
05/21/2013,2345.06,,2060291,,-6207,,3483,,367,,13,,367,e,0,,0.00,,0,,3483,,
05/22/2013,2344.70,,2054988,,-5303,,3325,,772,,121,,772,e,0,,0.00,,0,,3325,,
05/23/2013,2344.30,,2049100,,-5888,,3215,,364,,117,,364,e,0,,0.00,,0,,3215,,
05/24/2013,2343.97,,2044244,,-4856,,3101,,770,,117,,770,,0,,0.00,,0,,3101,,
05/25/2013,2343.58,,2038526,,-5718,,3468,,680,,95,,680,,0,,0.00,,0,,3468,,
05/26/2013,2343.16,,2032369,,-6157,,3730,,751,,125,,751,,0,,0.00,,0,,3730,,
05/27/2013,2342.82,,2027395,,-4974,,3436,,1044,,116,,1044,,0,,0.12,,0,,3436,,
05/28/2013,2342.50,,2022723,,-4672,,3345,,1153,,163,,1153,,0,,0.20,,0,,3345,,
05/29/2013,2342.08,,2016590,,-6133,,3770,,772,,94,,772,,0,,0.00,,0,,3770,,
05/30/2013,2341.61,,2009751,,-6839,,4031,,711,,128,,711,,0,,0.00,,0,,4031,,
05/31/2013,2341.21,,2003934,,-5817,,3801,,975,,107,,975,,0,,0.00,,0,,3801,,
06/01/2013,2340.80,,1997983,,-5951,,3819,,917,,98,,917,,0,,0.00,,0,,3819,,
06/02/2013,2340.41,,1992334,,-5649,,3792,,1085,,141,,1085,,0,,0.00,,0,,3792,,
06/03/2013,2340.01,,1986541,,-5793,,3799,,1010,,132,,1010,,0,,0.00,,0,,3799,,
06/04/2013,2339.60,,1980630,,-5911,,3761,,921,,140,,921,,0,,0.00,,0,,3761,,
06/05/2013,2339.19,,1974719,,-5911,,3770,,921,,131,,921,,4,,0.00,,0,,3766,,
06/06/2013,2338.78,,1968825,,-5894,,3729,,880,,123,,880,,0,,0.00,,0,,3729,,
06/07/2013,2338.36,,1962801,,-6024,,3664,,775,,148,,775,e,0,,0.00,,0,,3664,,
06/08/2013,2337.95,,1956925,,-5876,,3816,,980,,126,,980,e,0,,0.00,,0,,3816,,
06/09/2013,2337.60,,1951931,,-4994,,3113,,788,,193,,788,,0,,0.00,,0,,3113,,
06/10/2013,2337.09,,1944654,,--,,3786,,272,,155,,272,,0,,0.00,,0,,3786,,
06/11/2013,2336.55,,1936983,,--,,3574,,-293,,0,,-293,,0,,0.00,,0,,3574,,
06/12/2013,2335.98,,1928895,,-8088,,3351,,-585,,142,,-585,,0,,0.00,,0,,3351,,
06/13/2013,2335.48,,1921835,,-7060,,3314,,-116,,129,,-116,,0,,0.00,,0,,3314,,
06/14/2013,2334.99,,1914918,,-6917,,3190,,-181,,116,,-181,,0,,0.00,,0,,3190,,
06/15/2013,2334.52,,1908316,,-6602,,3274,,62,,116,,62,,0,,0.00,,0,,3274,,
06/16/2013,2334.03,,1901433,,-6883,,3248,,-98,,124,,-98,,0,,0.00,,0,,3248,,
06/17/2013,2333.52,,1894305,,-7128,,3190,,-359,,45,,-359,,0,,0.00,,0,,3190,,
06/18/2013,2332.95,,1886345,,-7960,,3349,,-488,,176,,-488,,0,,0.00,,0,,3349,,
06/19/2013,2332.43,,1879118,,-7227,,3236,,-330,,78,,-330,,0,,0.00,,0,,3236,,
06/20/2013,2331.94,,1872313,,-6805,,3289,,-36,,106,,-36,,0,,0.00,,0,,3289,,
06/21/2013,2331.43,,1865262,,-7051,,3360,,-85,,110,,-85,,0,,0.00,,0,,3360,,
06/22/2013,2330.92,,1858217,,-7045,,3367,,-112,,73,,-112,,0,,0.00,,0,,3367,,
06/23/2013,2330.42,,1851340,,-6877,,3349,,48,,166,,48,,0,,0.00,,0,,3349,,
06/24/2013,2329.90,,1844196,,-7144,,3460,,-106,,36,,-106,,0,,0.07,,0,,3460,,
06/25/2013,2329.51,,1838858,,-5338,,3298,,619,,12,,619,,0,,0.32,,0,,3298,,
06/26/2013,2329.31,,1836121,,-2737,,2604,,1232,,8,,1232,,0,,0.36,,0,,2604,,
06/27/2013,2328.89,,1830380,,-5741,,3288,,438,,44,,438,,0,,0.00,,0,,3288,,
06/28/2013,2328.44,,1824249,,-6131,,3265,,278,,104,,278,,0,,0.00,,0,,3265,,
06/29/2013,2328.02,,1818527,,-5722,,3276,,507,,116,,507,,0,,0.00,,0,,3276,,
06/30/2013,2327.55,,1812150,,-6377,,3734,,643,,124,,643,,0,,0.00,,0,,3734,,
07/01/2013,2327.08,,1805774,,-6376,,3723,,627,,119,,627,,0,,0.00,,0,,3723,,
07/02/2013,2326.61,,1799422,,-6352,,3765,,670,,107,,670,,0,,0.00,,0,,3765,,
07/03/2013,2326.10,,1792535,,-6887,,3715,,370,,127,,370,,0,,0.00,,0,,3715,,
07/04/2013,2325.55,,1785134,,-7401,,3820,,144,,55,,144,,0,,0.00,,0,,3820,,
07/05/2013,2325.00,,1777740,,-7394,,3799,,260,,189,,260,,0,,0.00,,0,,3799,,
07/06/2013,2324.45,,1770378,,-7362,,3830,,244,,126,,244,,0,,0.00,,0,,3830,,
07/07/2013,2323.93,,1763422,,-6956,,3709,,324,,122,,324,,0,,0.00,,0,,3709,,
07/08/2013,2323.37,,1755961,,-7461,,3822,,201,,141,,201,,0,,0.00,,0,,3822,,
07/09/2013,2322.80,,1748378,,-7583,,3862,,180,,141,,180,,0,,0.00,,0,,3862,,
07/10/2013,2322.25,,1741082,,-7296,,3778,,205,,105,,205,,0,,0.00,,0,,3778,,
07/11/2013,2321.79,,1734993,,-6089,,3110,,215,,175,,215,,115,,0.00,,0,,2995,,
07/12/2013,2321.20,,1727202,,-7791,,3891,,99,,136,,99,e,0,,0.00,,0,,3891,,
07/13/2013,2320.64,,1719829,,-7373,,3759,,119,,77,,119,,0,,0.00,,0,,3759,,
07/14/2013,2320.10,,1712731,,-7098,,3744,,346,,181,,346,e,0,,0.00,,0,,3744,,
07/15/2013,2319.53,,1705267,,-7464,,3777,,149,,135,,149,e,0,,0.00,,0,,3777,,
07/16/2013,2318.92,,1697293,,-7974,,3953,,75,,142,,75,e,0,,0.00,,0,,3953,,
07/17/2013,2318.32,,1689483,,-7810,,3937,,130,,130,,130,e,0,,0.00,,0,,3937,,
07/18/2013,2317.75,,1682081,,-7402,,3851,,249,,130,,249,,0,,0.00,,0,,3851,,
07/19/2013,2317.21,,1675089,,-6992,,3783,,368,,110,,368,e,0,,0.00,,0,,3783,,
07/20/2013,2316.70,,1668505,,-6584,,3618,,405,,106,,405,e,0,,0.00,,0,,3618,,
07/21/2013,2316.46,,1665414,,-3091,,1844,,415,,129,,415,e,0,,0.00,,0,,1844,,
07/22/2013,2315.88,,1657950,,-7464,,3785,,154,,132,,154,e,0,,0.00,,0,,3785,,
07/23/2013,2315.28,,1650261,,-7689,,3828,,103,,151,,103,e,0,,0.00,,0,,3828,,
07/24/2013,2314.69,,1642721,,-7540,,3889,,197,,109,,197,e,0,,0.00,,0,,3889,,
07/25/2013,2314.14,,1635709,,-7012,,3670,,266,,131,,266,e,0,,0.00,,0,,3670,,
07/26/2013,2313.58,,1628597,,-7112,,3852,,363,,97,,363,e,0,,0.00,,0,,3852,,
07/27/2013,2312.96,,1620736,,-7861,,3830,,27,,160,,27,e,0,,0.00,,0,,3830,,
07/28/2013,2312.36,,1613165,,-7571,,3754,,71,,134,,71,e,0,,0.00,,0,,3754,,
07/29/2013,2311.75,,1605485,,-7680,,3760,,10,,122,,10,e,0,,0.00,,0,,3760,,
07/30/2013,2311.17,,1598206,,-7279,,3553,,-51,,66,,-51,e,0,,0.00,,0,,3553,,
07/31/2013,2310.54,,1590328,,-7878,,3798,,-38,,136,,-38,e,0,,0.00,,0,,3798,,
08/01/2013,2309.87,,1581971,,-8357,,3761,,-360,,92,,-360,e,0,,0.00,,0,,3761,,
08/02/2013,2309.27,,1574519,,-7452,,3780,,165,,142,,165,e,0,,0.00,,0,,3780,,
08/03/2013,2308.68,,1567210,,-7309,,3784,,143,,44,,143,,0,,0.00,,0,,3784,,
08/04/2013,2308.09,,1559918,,-7292,,3784,,268,,160,,268,e,0,,0.00,,0,,3784,,
08/05/2013,2307.49,,1552535,,-7383,,3765,,155,,112,,155,e,0,,0.00,,0,,3765,,
08/06/2013,2306.94,,1545776,,-6759,,3347,,51,,112,,51,e,0,,0.00,,0,,3347,,
08/07/2013,2306.39,,1539048,,-6728,,3289,,-35,,68,,-35,e,0,,0.00,,0,,3289,,
08/08/2013,2305.76,,1531356,,-7692,,3812,,42,,108,,42,,0,,0.00,,0,,3812,,
08/09/2013,2305.34,,1526244,,-5112,,3815,,1352,,114,,1352,e,0,,0.00,,0,,3815,,
08/10/2013,2305.34,,1526244,,0,,3835,,3917,,82,,3917,e,0,,0.00,,0,,3835,,
08/11/2013,2305.34,,1526244,,0,,3117,,3178,,61,,3178,e,0,,0.05,,0,,3117,,
08/12/2013,2303.50,,1503974,,-22270,,3125,,--,,106,,112,e,0,,0.00,,0,,3125,,
08/13/2013,2303.04,,1498433,,-5541,,2874,,144,,64,,144,,0,,0.00,,0,,2874,,
08/14/2013,2302.64,,1493636,,-4797,,2502,,193,,109,,193,e,0,,0.00,,0,,2502,,
08/15/2013,2302.16,,1487884,,-5752,,2968,,205,,137,,205,e,0,,0.00,,0,,2968,,
08/16/2013,2301.75,,1482985,,-4899,,2535,,139,,74,,139,,0,,0.00,,0,,2535,,
08/17/2013,2301.34,,1478097,,-4888,,2546,,184,,102,,184,,0,,0.00,,0,,2546,,
08/18/2013,2300.95,,1473450,,-4647,,2539,,301,,105,,301,e,0,,0.00,,0,,2539,,
08/19/2013,2300.54,,1468587,,-4863,,2580,,212,,84,,212,e,0,,0.00,,0,,2580,,
08/20/2013,2300.15,,1463961,,-4626,,2323,,120,,129,,120,,0,,0.00,,0,,2323,,
08/21/2013,2299.69,,1458525,,-5436,,2691,,-33,,17,,-33,e,0,,0.01,,0,,2691,,
08/22/2013,2299.24,,1453217,,-5308,,2531,,-20,,125,,-20,e,0,,0.00,,0,,2531,,
08/23/2013,2298.78,,1447806,,-5411,,2505,,-147,,76,,-147,e,0,,0.00,,0,,2505,,
08/24/2013,2298.33,,1442528,,-5278,,2554,,-24,,83,,-24,e,0,,0.00,,0,,2554,,
08/25/2013,2297.89,,1437374,,-5154,,2625,,99,,72,,99,,0,,0.00,,0,,2625,,
08/26/2013,2297.47,,1432477,,-4897,,2486,,38,,21,,38,,0,,0.01,,0,,2486,,
08/27/2013,2296.96,,1426533,,-5944,,2990,,65,,72,,65,,0,,0.01,,0,,2990,,
08/28/2013,2296.53,,1421548,,-4985,,2552,,162,,123,,162,e,0,,0.01,,0,,2552,,
08/29/2013,2296.10,,1416563,,-4985,,2571,,143,,85,,143,e,0,,0.01,,0,,2571,,
08/30/2013,2295.69,,1411831,,-4732,,2458,,177,,105,,177,e,0,,0.01,,0,,2458,,
08/31/2013,2295.26,,1406875,,-4956,,2545,,131,,85,,131,,0,,0.01,,0,,2545,,
09/01/2013,2294.82,,1401816,,-5059,,2552,,116,,115,,116,,0,,0.01,,0,,2552,,
09/02/2013,2294.39,,1396889,,-4927,,2275,,-94,,115,,-94,,0,,0.01,,0,,2275,,
09/03/2013,2293.90,,1391281,,-5608,,2896,,133,,64,,133,,0,,0.01,,0,,2896,,
09/04/2013,2293.51,,1386838,,-4443,,2059,,-94,,87,,-94,,0,,0.01,,0,,2059,,
09/05/2013,2293.12,,1382395,,-4443,,2032,,-131,,77,,-131,,0,,0.00,,0,,2032,,
09/06/2013,2292.78,,1378537,,-3858,,1991,,99,,53,,99,,0,,0.00,,0,,1991,,
09/07/2013,2292.43,,1374573,,-3964,,2044,,139,,93,,139,,0,,0.00,,0,,2044,,
09/08/2013,2292.10,,1370836,,-3737,,2057,,276,,103,,276,,0,,0.00,,0,,2057,,
09/09/2013,2291.74,,1366776,,-4060,,2122,,191,,116,,191,,0,,0.00,,0,,2122,,
09/10/2013,2291.40,,1362948,,-3828,,1990,,146,,86,,146,,0,,0.00,,0,,1990,,
09/11/2013,2291.03,,1358783,,-4165,,2091,,87,,96,,87,,0,,0.00,,0,,2091,,
09/12/2013,2290.67,,1354752,,-4031,,2073,,123,,82,,123,,0,,0.00,,0,,2073,,
09/13/2013,2290.49,,1352737,,-2015,,1640,,703,,79,,703,,382,,0.00,,0,,1258,,
09/14/2013,2290.14,,1348820,,-3917,,1993,,103,,85,,103,,0,,0.00,,0,,1993,,
09/15/2013,2289.73,,1344251,,-4569,,2165,,-51,,88,,-51,,0,,0.00,,0,,2165,,
09/16/2013,2289.31,,1339580,,-4671,,2251,,-29,,75,,-29,,0,,0.00,,0,,2251,,
09/17/2013,2288.95,,1335581,,-3999,,1626,,-322,,68,,-322,,0,,0.00,,0,,1626,,
09/18/2013,2288.73,,1333151,,-2430,,1194,,44,,75,,44,,0,,0.00,,0,,1194,,
09/19/2013,2288.48,,1330390,,-2761,,1451,,153,,94,,153,,0,,0.00,,0,,1451,,
09/20/2013,2288.20,,1327298,,-3092,,1471,,-13,,75,,-13,,0,,0.00,,0,,1471,,
09/21/2013,2287.96,,1324650,,-2648,,1389,,90,,36,,90,,0,,0.13,,0,,1389,,
09/22/2013,2287.69,,1321689,,-2961,,1505,,48,,36,,48,,0,,0.25,,0,,1505,,
09/23/2013,2287.46,,1319166,,-2523,,1405,,159,,26,,159,,0,,0.02,,0,,1405,,
09/24/2013,2287.17,,1315986,,-3180,,1474,,-74,,55,,-74,,0,,0.02,,0,,1474,,
09/25/2013,2286.90,,1313032,,-2954,,1356,,-69,,64,,-69,,0,,0.00,,0,,1356,,
09/26/2013,2286.68,,1310636,,-2396,,1252,,76,,32,,76,,0,,0.05,,0,,1252,,
09/27/2013,2286.43,,1307913,,-2723,,1470,,145,,48,,145,,0,,0.00,,0,,1470,,
09/28/2013,2286.16,,1304972,,-2941,,1422,,-23,,38,,-23,e,0,,0.00,,0,,1422,,
09/29/2013,2286.04,,1303665,,-1307,,1423,,812,,48,,812,,0,,0.07,,0,,1423,,
09/30/2013,2286.00,,1303229,,-436,,1366,,1203,,57,,1203,e,0,,0.55,,0,,1366,,
10/01/2013,2285.81,,1301174,,-2055,,1360,,359,,35,,359,,0,,0.00,,0,,1360,,
10/02/2013,2285.59,,1298794,,-2380,,1359,,197,,38,,197,,0,,0.00,,0,,1359,,
10/03/2013,2285.36,,1296307,,-2487,,1303,,97,,48,,97,,0,,0.00,,0,,1303,,
10/04/2013,2285.15,,1294035,,-2272,,1369,,275,,51,,275,,0,,0.00,,0,,1369,,
10/05/2013,2284.91,,1291446,,-2589,,1463,,209,,51,,209,,0,,0.00,,0,,1463,,
10/06/2013,2284.67,,1288868,,-2578,,1372,,123,,51,,123,,0,,0.00,,0,,1372,,
10/07/2013,2284.42,,1286183,,-2685,,1371,,55,,38,,55,e,0,,0.00,,0,,1371,,
