date,Snow,Reservoirs,ANT,BLB,BRD,BUC,BUL,CAS,CCH,CHV,CLE,CMN,COY,DAV,DNN,DNP,DON,ENG,EXC,FOL,FRD,HID,HTH,ICH,INP,INV,ISB,KES,LEW,LON,MIL,NAT,NHG,NML,ORO,PAR,PNF,PRR,PYM,SCC,SHA,SNL,STP,TRM,TUL,UNV,WHI,WRS
9/27/13,66256.00635,"10,545,270",17939,29517,35765,13166,551199,285299,92588,--,1307913,255700,39832,57965,5016,--,44347,66759,304354,366603,28223,4759,--,27496,15162,16686,56447,21259,13565,39628,311486,7880,103448,1048687,1637042,188360,153692,,166821,5068,1918504,513239,124500,14267,61601,165753,236528,191207
9/28/13,50359.46478,"10,530,606",17922,29447,35137,13166,550665,285880,92366,--,1304972,256000,39655,57880,4896,--,44328,66219,303558,365178,28192,4754,--,27459,15141,16648,56252,21277,13808,39585,313433,7796,103243,1047573,1636768,187760,153626,,167767,5017,1912984,511109,124400,14136,61883,165145,236687,190894
9/29/13,36846.01407,"12,103,577",17890,29360,34512,13161,550400,284221,92125,240938,1303665,256290,39560,57795,4735,1080367,44298,65263,302650,363434,28161,4751,265896,27415,15073,16633,56029,21890,14113,39543,316745,7782,103062,1047499,1636492,187240,153670,,167767,4970,1908977,507880,124300,14007,61130,164434,236783,190671
9/30/13,29362.72772,"12,085,227",17841,29118,33861,13122,549808,284946,91922,240766,1303229,256470,39492,57710,4649,1077149,44298,64747,301773,361108,28131,4749,264840,27345,15039,16610,55864,22180,14076,39510,317113,7819,102880,1047055,1633286,189770,153911,,166961,4920,1905985,504424,124200,13878,61036,164351,236814,190471
10/1/13,22225.29154,"12,061,500",17808,28725,33282,13150,547062,286941,91681,240423,1301174,256350,39397,57630,4538,1075543,44216,65487,300926,358921,28120,4746,264136,27259,15006,16580,55698,22340,13845,39468,316487,7904,102654,1046166,1631182,186410,153955,,166617,4861,1899834,504032,124200,13721,61554,164059,237164,190248
10/2/13,16104.0841,"12,038,251",17639,28354,32905,13133,546263,288526,91462,240423,1298794,256290,39303,57540,4434,1072335,43964,66438,299856,356685,28110,4749,263256,27178,14965,16549,55560,22796,13764,39425,315456,7584,102450,1047203,1627344,186430,153801,,165866,4800,1894846,503562,124100,13557,59970,163622,237005,189959
10/3/13,13235.94365,"12,012,934",17598,27789,32555,13122,545463,289028,91224,240080,1296307,255580,39208,57540,4316,1069933,43665,66156,298844,354385,28089,4743,262380,27091,14917,16511,55395,22414,13808,39382,314242,7715,102247,1047055,1623695,186580,153648,,165790,4760,1890047,503091,124000,13394,59625,163206,236624,189692
10/4/13,11618.65229,"11,984,917",17558,27253,32292,13110,544465,289551,91005,239737,1294035,254940,39114,57329,4205,1066737,43256,65813,297611,352541,28007,4738,262380,27005,14883,16443,55258,22557,13646,39318,313250,7575,102089,1046833,1621053,187010,153495,,166362,4732,1883934,498319,123900,13224,59499,162729,236656,189470
10/5/13,10706.03266,"11,950,414",17510,27077,32045,13105,543933,288213,90768,239394,1291446,254350,39046,57329,4118,1063548,42848,65155,296691,350836,28007,4735,260105,26930,14850,16397,55039,21952,13815,39222,311890,7490,101864,1046610,1617323,187390,153473,,166885,4717,1877822,492320,123800,13073,59180,162295,236592,189226
10/6/13,9530.012386,"11,926,975",17486,26981,31818,13094,542869,286463,90530,239223,1288868,253760,38965,57264,4032,1060365,42416,64839,295660,348940,27986,4729,259405,26861,14829,16367,54820,21332,13683,39179,311083,7857,101661,1046314,1614507,187700,153517,,168986,4711,1873383,491931,123800,12924,58827,161222,236783,189005
10/7/13,8290.026853,"11,898,686",17445,26712,31915,13088,541872,284636,90292,239051,1286183,253470,38871,57198,3953,1056397,42032,64685,294714,346233,27955,4729,258180,26834,14789,16344,54602,21134,13514,39115,309951,8115,101436,1046018,1614325,187310,153670,,168485,4699,1867470,489524,123800,12781,58476,160831,237069,188783
10/8/13,6898.486631,"11,858,880",17413,25906,32180,13077,540279,284118,90073,238708,1283713,253290,38764,57133,3890,1052438,41646,64770,293717,344109,27945,4727,257308,26802,14768,16329,54440,21332,13543,39030,308418,8106,101211,1045277,1608431,186660,153845,,167639,4681,1859592,482946,123700,12643,58240,160667,236814,188562
10/9/13,10471.41232,"11,835,403",17390,24961,32448,13077,538762,286275,89872,238536,1280499,253290,38683,57068,3835,1049279,41290,64801,292694,342110,27935,4727,256612,26769,14755,16298,54386,21678,13815,38924,306927,7847,101009,1044018,1607254,186060,154196,,165942,4633,1853062,483255,123700,12511,58792,159745,237387,188296
10/10/13,313323.5495,"11,814,883",17381,24393,32774,13066,537186,286941,89709,238022,1278046,253470,38576,57003,3780,1048491,40808,65124,291564,340120,27904,4724,255394,26743,14741,16306,54331,21989,13823,38849,305478,7517,100875,1043351,1607164,185360,154438,,166630,4582,1846695,483332,123600,12380,58986,157892,237291,188054
10/11/13,462330.9775,"11,795,323",17381,24051,33023,13060,535152,285465,89511,237850,1275592,253760,38442,56938,3741,1046914,40455,65286,290629,337034,27874,4719,254350,26705,14734,16283,54223,21829,13823,38796,303957,8195,100785,1042758,1608794,184680,154855,,165092,4535,1843922,483332,123500,12272,59613,156416,237164,187833
10/12/13,397975.7688,"11,768,661",17374,23952,33243,13055,534103,283725,89312,237507,1273353,253760,38322,56873,3694,1045340,40098,64885,289450,335738,27863,4716,253485,26679,14728,16253,54061,22677,13565,38775,303166,7960,100696,1042092,1609699,184680,155207,,165866,4497,1837434,475020,123400,12160,60132,155471,237005,187590
10/13/13,257318.6848,"11,753,991",17374,23839,33502,13049,533121,282238,89113,237507,1270371,253170,38216,56873,3663,1044553,39724,64173,288658,334262,27853,4716,252620,26652,14721,16207,53980,22396,14038,38733,302410,7710,100628,1042388,1611150,184740,155339,,167908,4462,1832244,476325,123300,12049,59260,154530,236878,187348
10/14/13,161288.1085,"11,728,831",17374,23504,33802,13038,531550,280509,88951,237335,1267935,252880,38096,56842,3632,1043767,39305,64005,287621,331335,27843,4713,251928,26625,14728,16154,53899,22291,14031,38711,301115,8256,100539,1042017,1608340,184660,155780,,168639,4418,1827705,472951,123200,11934,58588,154470,236687,187128
10/15/13,76960.09331,"11,698,378",17366,22982,34117,13032,529481,278623,88770,237164,1265393,252820,38003,56808,3600,1042981,38865,64586,286451,329139,27833,4713,251063,26588,14708,16116,53926,22439,13889,38669,299575,8115,100450,1041425,1605807,184270,156133,,168151,4366,1821417,466990,123200,11829,58196,154470,236973,186886
10/16/13,65659.40266,"11,673,224",17366,22470,34339,13027,526978,277376,88571,236821,1262639,252820,37884,56744,3577,1042196,38504,65394,285177,326903,27822,4710,250025,26561,14694,16093,53846,22884,14076,38627,297968,7890,100360,1040610,1604089,183930,156376,,167268,4340,1814485,466304,123100,11729,58341,154470,237196,186644
10/17/13,56974.88286,"11,652,959",17350,21967,34611,13021,524957,279012,88390,236478,1260099,252940,37698,56712,3554,1041411,38128,65985,284015,324553,27802,4702,249160,26534,14687,16063,53765,22532,13971,38616,296472,7805,100271,1040020,1601018,183660,156620,,167000,4323,1808701,466609,123000,11629,58667,154450,237577,186424
10/18/13,43888.1104,"11,623,986",17342,21564,34849,13016,523916,276988,88173,236135,1257575,252820,37514,56647,3538,1040627,37745,65124,282347,321909,27792,4702,248128,26497,14687,16032,53684,22689,13830,38574,295160,8017,100182,1039504,1594169,183660,156664,,167076,4300,1801971,466914,123000,11526,58849,154450,237895,186205
10/19/13,33528.33326,"11,591,313",17334,21461,35097,13004,523395,274954,87994,235963,1254841,252590,37303,56614,3515,1039842,37371,64181,280895,319827,27771,4702,247268,26465,14681,16016,53604,22414,13918,38542,293743,8054,100070,1039652,1585815,183660,156664,,166515,4289,1796524,464173,122900,11419,58028,154450,237831,185964
10/20/13,17925.67514,"11,559,409",17334,21359,35396,13004,521913,273090,87780,235792,1252317,252060,37119,56549,3499,1036710,36937,64456,279572,317625,27730,4697,246064,26439,14674,15977,53577,21556,13801,38531,292402,8200,99958,1040094,1578118,184100,156708,,167460,4281,1791425,462121,122800,11297,57104,154430,237609,185744
10/21/13,11035.34428,"11,532,745",17326,21079,35690,12999,519917,272100,87620,235620,1249585,251880,36949,56518,3484,1035147,36534,65001,277820,315261,27720,4700,245620,26407,14667,15953,53523,22050,13793,38478,291311,8144,99869,1040094,1572852,183890,156863,,168177,4269,1786170,459693,122800,11181,56597,154450,237418,185526
10/22/13,7306.307699,"11,507,809",17318,20652,35760,12993,517878,273393,87424,235277,1246974,251830,36779,56485,3468,1033585,36310,65580,276312,312792,27699,4697,244181,26380,14667,15890,53496,21835,13852,38436,290185,8129,99780,1037882,1568311,183380,157373,,167997,4249,1782508,457043,122700,11073,58240,154450,237259,185307
10/23/13,4063.407056,"11,479,776",17310,20134,36036,12988,517878,274365,87228,234934,1244363,251880,36609,56453,3460,1031245,35901,66234,274700,310386,27669,4697,243668,26348,14660,15874,53443,22273,13690,38373,288820,7998,99691,1036333,1562003,182980,157639,,166439,4204,1777745,455305,122600,10942,57512,154450,237228,185088
10/24/13,2220.137551,"11,447,992",17302,19589,36327,12982,513513,274933,87032,234419,1241648,252000,36440,56324,3445,1028131,35490,66932,271554,308006,27649,4694,243155,26316,14647,15843,53362,22038,13749,38330,287528,7979,99602,1034342,1556333,182580,157816,,166439,4157,1772681,456060,122600,10824,56707,154450,237196,184848
10/25/13,1250.330231,"11,416,263",17302,19232,36629,12977,513370,275340,86854,234076,1238729,252180,36246,56324,3437,1027353,35078,65985,268772,305219,27618,4694,241790,26290,14647,15827,53309,21909,13815,38278,286865,8209,99535,1032134,1550148,182150,158083,,164814,4115,1770624,451158,122500,10676,56552,154430,236338,184652
10/26/13,1093.457266,"11,390,041",17286,19126,37074,12971,511743,274873,86693,233742,1236239,252350,36077,56291,3421,1026576,34504,66094,265106,303611,27608,4691,241110,26258,14640,15835,53229,21556,13823,38246,285647,8026,99446,1029638,1547150,181940,158261,,166057,4082,1766985,447851,122300,10519,56927,154430,235575,184434
10/27/13,3230.756162,"11,362,625",17286,19020,37327,12971,511386,273090,86533,233575,1232816,251770,35884,56228,3414,1025024,34100,64893,264430,301662,27557,4691,240600,26242,14627,15827,53096,21459,14038,38225,285127,8026,99291,1027875,1543276,182430,158306,,166019,4052,1760992,446201,122200,10367,56883,154430,235098,184281
10/28/13,1428.37902,"11,333,609",17310,18741,37661,12960,509851,273393,86426,233408,1230118,251590,35729,56228,3437,1025024,33697,64624,261650,299028,27557,4689,239580,26274,14654,15803,53043,21805,13874,38288,284157,8129,99224,1026480,1541000,182170,158662,,164776,4027,1757375,439398,122100,10179,57093,154650,233771,183976
10/29/13,476.7268082,"11,310,014",17334,18281,37926,12954,508286,275746,86302,233241,1227432,251480,35588,56164,3429,1024248,33317,65093,259925,296652,27567,4689,238393,26247,14640,15787,53043,21829,14135,38278,281807,8106,99158,1025528,1539060,181580,158929,,164270,4003,1754387,435454,122000,10002,57236,154810,231941,183737
10/30/13,339.9992501,"11,285,588",17348,17975,38175,12949,506413,276968,86161,232907,1224545,251480,35434,56163,3414,1024248,32897,65627,258850,294332,27582,4689,237548,26226,14640,15756,52963,21489,14337,38235,279777,7946,99069,1025454,1534237,181080,159197,,164890,3987,1749512,432635,122000,9830,56806,154810,231531,183476
10/31/13,1560.306347,"11,262,057",17348,17897,38338,12943,504897,277539,86021,232406,1221762,251650,35306,56099,3406,1024248,32502,65611,258425,291529,27572,4651,237210,26189,14633,15724,52963,21580,14509,38225,277789,8238,98958,1025162,1528375,180550,159353,,163866,3970,1744192,433747,121800,9651,57005,154191,230811,183216
11/1/13,14289.38412,"11,238,748",17348,17841,38589,12938,502975,277723,85881,232238,1221556,252000,35165,56227,3406,1024248,32092,65627,257700,288793,27561,4648,236534,26141,14627,15692,52989,22161,14465,38183,276215,8371,98869,1025162,1522878,180010,159755,,161820,3968,1735598,435974,121700,9473,56773,153653,230247,182934
11/2/13,151975.4483,"11,216,299",17348,17774,38835,12932,501933,275848,85724,231904,1221041,252060,35025,56163,3398,1024248,31694,65302,257400,286742,27541,4648,235689,26120,14600,15645,52910,22316,14397,38162,274752,8461,98759,1025601,1517394,179720,160113,,163993,3981,1728903,435974,121600,9295,56051,152938,228713,182652
11/3/13,277594.6169,"11,195,030",17348,17685,39030,12921,500988,273818,85549,231570,1221041,251420,34847,56099,3390,1024248,31376,64479,257025,284813,27541,4648,234848,26099,14593,15621,52963,21532,13808,38141,272883,8341,98648,1024285,1511056,179940,160471,,165333,3995,1723312,440144,121500,9261,56861,152127,227126,182306
11/4/13,675015.8581,"11,178,691",17342,17596,39174,12927,499113,273393,85392,231403,1220216,251240,34707,56035,3383,1024248,30981,64978,256425,282938,27526,4643,234176,26062,14566,15574,52963,21556,14068,38035,271397,7885,98582,1024504,1504894,179740,160875,,164182,4008,1719740,445676,121400,9309,56398,151929,225509,182003
11/5/13,811637.2128,"11,167,736",17334,17552,38943,12916,497027,276011,85234,231069,1220113,251240,34568,56002,3375,1023472,30522,65518,255875,280701,27526,4643,233336,26046,14431,15542,53016,21050,13956,37972,270385,7885,98493,1025016,1500576,179300,161234,,163866,4016,1716322,451384,121300,9365,56051,151969,223904,181680
11/6/13,736492.2249,"10,699,823",17334,17507,38651,12910,496085,278766,85077,230735,1219701,251420,34428,55906,3367,1023472,30109,64616,255550,278252,27516,4640,232496,26030,14364,15511,53096,21319,14076,37951,269373,7923,98405,1025601,1495146,178800,161684,,163086,4027,1712748,--,121300,9407,55693,151614,222732,181399
11/7/13,570438.7453,"11,148,002",17334,17463,38354,12905,494580,280262,84884,230401,1218979,251650,34302,55873,3359,1023472,29734,65078,254975,275926,27476,4640,231659,26004,14330,15495,53096,22026,14435,37930,268569,7993,98294,1026480,1488787,178340,162404,,162672,4041,1710106,464325,121200,9452,55455,151200,220921,181141
11/8/13,454592.7219,"11,132,894",17334,17419,38068,12899,492462,280098,84692,230067,1218466,251940,34163,55842,3359,1023472,29338,65596,254450,273616,27476,4640,230824,25983,14330,15400,53149,22777,14435,37899,267766,8021,98206,1027067,1480736,177730,163127,,161845,4055,1707153,470196,121100,9421,55336,150905,219175,180861
11/9/13,569820.982,"11,113,099",17334,17364,37794,12893,490210,278050,84500,229733,1218158,252240,34025,55842,3344,1023472,28931,66172,253950,271257,27465,4637,229989,25962,14324,15376,53255,22695,14509,37867,266862,8396,98140,1027435,1469907,177280,163489,,163791,4071,1704666,473564,121000,9379,55336,150219,217656,180560
11/10/13,527993.8662,"11,094,393",17334,17321,37519,12893,490210,276011,84345,229733,1217646,251650,33874,55778,3336,1023472,28534,64993,253450,269348,27465,4637,229154,25935,14324,15369,53362,22408,14435,37836,266026,8481,98052,1027728,1459387,177570,163806,,165333,4090,1701559,477324,120900,9344,55336,149574,217230,180281
11/11/13,528694.3223,"11,082,413",17334,17266,37250,12888,488291,275909,84172,229399,1217134,251130,33712,55778,3336,1023472,28124,65317,252500,267227,27455,4635,228488,25909,14297,15313,53496,21702,14487,37804,265095,8461,98008,1028169,1454484,177920,164304,,164991,4101,1700014,481712,120800,9309,55325,149262,216653,179980
11/12/13,504980.967,"11,073,881",17334,17222,36508,12882,486313,276723,84000,229065,1216827,250600,33599,55714,3336,1024248,28140,65860,252425,265018,27445,4635,227658,25888,14324,15313,53523,21313,14397,37762,264065,8426,97919,1028683,1449508,178000,164599,,165409,4110,1699088,485574,120700,9285,55303,149028,216410,179702
11/13/13,444764.4482,"11,059,552",17334,17179,35775,12882,484102,276173,83828,228730,1216519,250130,33499,55650,3328,1024248,28215,66469,252425,263763,27435,4635,226823,25867,14310,15282,53711,21520,14382,37741,262571,7951,97853,1029050,1444125,178320,165122,,165232,4124,1694918,489291,120500,9264,55282,148736,215834,179424
11/14/13,347630.4915,"11,047,155",17326,17124,35047,12877,481928,275990,83656,228229,1216110,249550,33349,55650,3321,1024248,28287,67240,252525,261566,27435,4635,225998,25846,14310,15274,53684,21896,14360,37699,261253,8092,97743,1029417,1439174,178670,165532,,165080,4132,1693374,491776,120500,9240,55250,148445,215171,179146
11/15/13,660094.6853,"11,036,959",17326,17081,34433,12877,481008,276397,83483,227728,1215495,249090,33212,55586,3313,1025024,28358,66078,250975,259444,27425,4635,225500,25819,14317,15213,53819,22414,14494,37668,259902,8064,97677,1029638,1433984,178940,165805,,165371,4140,1692447,496602,120300,9219,55218,148057,214537,178846
11/16/13,665228.9307,"11,021,688",17318,17027,33703,12877,481008,276092,83311,227227,1215188,248560,33075,55522,3305,1025024,28433,64701,250575,257691,27425,4635,224840,25798,14277,15243,53899,23358,14465,37636,258589,8003,97611,1030152,1428056,179210,166239,,166057,4157,1688432,498866,120200,9195,55068,147379,213692,178569
11/17/13,656590.7837,"11,007,431",17318,16984,32696,12871,479592,274386,83121,226726,1214778,247930,32925,55458,3297,1025024,28508,65001,250200,255632,27425,4632,224345,25777,14277,15235,54034,23205,14442,37605,257216,8214,97523,1030445,1422810,179500,166399,,165599,4174,1688432,501212,120000,9175,55186,146762,213089,178271
