Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
12/02/2010,551.54,,164110,,-374,,930,,714,,0.01,,
12/03/2010,551.25,,163540,,-520,,949,,653,,0.00,,
12/04/2010,551.08,,163170,,-346,,948,,752,,0.04,,
12/05/2010,551.50,,163970,,839,,493,,871,,0.51,,
12/06/2010,551.97,,164900,,1039,,556,,1042,,0.00,,
12/07/2010,552.48,,165890,,1107,,561,,1073,,0.00,,
12/08/2010,553.09,,167100,,1332,,569,,1148,,0.45,,
12/09/2010,--,,168580,,--,,--,,1547,,0.04,,
12/10/2010,554.38,,169750,,1242,,1140,,1740,,0.00,,
12/11/2010,554.96,,170920,,1162,,1139,,1739,,0.00,,
12/12/2010,555.33,,171690,,757,,1131,,1529,,0.00,,
12/13/2010,555.68,,172380,,737,,1150,,1506,,0.00,,
12/14/2010,556.14,,173340,,1011,,1165,,1563,,1.08,,
12/15/2010,557.19,,175500,,2207,,1164,,2262,,0.01,,
12/16/2010,557.58,,176320,,846,,1170,,1594,,0.00,,
12/17/2010,558.06,,177240,,1021,,1183,,1576,,0.88,,
12/18/2010,560.66,,182740,,--,,1402,,4148,,0.50,,
12/19/2010,564.81,,191660,,--,,1613,,6059,,0.62,,
12/20/2010,566.08,,194520,,2826,,3360,,4651,,0.01,,
12/21/2010,565.86,,194000,,-522,,3347,,2970,,0.00,,
12/22/2010,565.61,,193490,,-550,,2783,,2489,,0.43,,
12/23/2010,565.10,,192400,,-1157,,2737,,2197,,0.00,,
12/24/2010,564.38,,190790,,--,,2772,,1965,,0.00,,
12/25/2010,563.69,,189290,,-1490,,2777,,1937,,0.95,,
12/26/2010,563.15,,188150,,-1166,,2780,,2215,,0.00,,
12/27/2010,562.62,,187010,,-1175,,2423,,1847,,0.00,,
12/28/2010,562.65,,187010,,30,,2020,,1959,,0.68,,
12/29/2010,565.23,,192570,,5612,,2023,,4810,,0.32,,
12/30/2010,565.52,,193190,,683,,2222,,2542,,0.00,,
12/31/2010,565.39,,192990,,--,,2221,,2128,,0.00,,
01/01/2011,565.18,,192510,,--,,2222,,1952,,0.37,,
01/02/2011,565.24,,192550,,--,,2223,,2192,,0.60,,
01/03/2011,565.11,,192380,,-199,,2222,,2135,,0.05,,
01/04/2011,565.03,,192160,,-213,,1998,,1891,,0.00,,
01/05/2011,565.17,,192420,,331,,1663,,1799,,0.00,,
01/06/2011,565.31,,192730,,369,,1543,,1702,,0.00,,
01/07/2011,565.26,,192730,,-42,,1668,,1673,,0.01,,
01/08/2011,565.12,,192420,,--,,1744,,1589,,0.00,,
01/09/2011,564.97,,192110,,--,,1745,,1590,,0.00,,
01/10/2011,564.93,,191940,,-152,,1613,,1529,,0.00,,
01/11/2011,564.88,,191850,,-99,,1521,,1481,,0.00,,
01/12/2011,564.82,,191720,,-131,,1521,,1462,,0.00,,
01/13/2011,564.76,,191590,,-131,,1522,,1455,,0.06,,
01/14/2011,564.75,,191570,,-18,,1521,,1515,,0.00,,
01/15/2011,564.86,,191720,,--,,1522,,1603,,0.00,,
01/16/2011,564.83,,191700,,--,,1522,,1514,,0.00,,
01/17/2011,564.91,,191900,,--,,1521,,1623,,0.00,,
01/18/2011,565.10,,192310,,438,,1502,,1711,,0.00,,
01/19/2011,565.32,,192750,,505,,1519,,1745,,0.00,,
01/20/2011,565.43,,192990,,302,,1518,,1646,,0.00,,
01/21/2011,565.48,,193100,,176,,1518,,1580,,0.00,,
01/22/2011,565.51,,193210,,--,,1518,,1580,,0.00,,
01/23/2011,565.56,,193270,,--,,1518,,1555,,0.00,,
01/24/2011,565.42,,193030,,-236,,1517,,1403,,0.00,,
01/25/2011,565.41,,192940,,-31,,1518,,1480,,0.00,,
01/26/2011,565.41,,192970,,77,,1519,,1541,,0.01,,
01/27/2011,565.37,,192900,,-54,,1486,,1457,,0.00,,
01/28/2011,565.34,,192840,,-50,,1486,,1483,,0.01,,
01/29/2011,565.52,,193230,,--,,1525,,1714,,0.01,,
01/30/2011,565.95,,194130,,952,,1523,,1846,,1.31,,
01/31/2011,566.11,,194500,,404,,1522,,1702,,0.00,,
02/01/2011,566.10,,194500,,21,,1510,,1506,,0.01,,
02/02/2011,565.92,,194110,,-384,,1511,,1312,,0.00,,
02/03/2011,565.67,,193560,,-541,,1504,,1236,,0.00,,
02/04/2011,565.50,,193210,,-359,,1513,,1335,,0.00,,
02/05/2011,565.34,,192880,,--,,1512,,1349,,0.00,,
02/06/2011,565.18,,192510,,--,,1525,,1341,,0.00,,
02/07/2011,565.03,,192200,,-343,,1521,,1366,,0.00,,
02/08/2011,564.86,,191830,,-394,,1521,,1351,,0.00,,
02/09/2011,564.69,,191460,,-388,,1515,,1342,,0.00,,
02/10/2011,564.52,,191110,,-383,,1525,,1361,,0.00,,
02/11/2011,564.33,,190700,,--,,1513,,1319,,0.00,,
02/12/2011,564.15,,190270,,--,,1485,,1284,,0.00,,
02/13/2011,563.92,,189790,,--,,1534,,1306,,0.00,,
02/14/2011,563.54,,188970,,-839,,1535,,1132,,0.02,,
02/15/2011,563.22,,188210,,-719,,1526,,1155,,0.01,,
02/16/2011,563.10,,188020,,-205,,1521,,1332,,1.11,,
02/17/2011,563.10,,187950,,-28,,1529,,1422,,0.88,,
02/18/2011,563.47,,188750,,845,,1486,,12793,,1.05,,
02/19/2011,564.12,,190140,,--,,1470,,2148,,0.35,,
02/20/2011,564.21,,190400,,--,,1467,,1610,,0.00,,
02/21/2011,564.22,,190420,,--,,1466,,1487,,0.00,,
02/22/2011,564.18,,190310,,-81,,1483,,1440,,0.00,,
02/23/2011,564.12,,190180,,-105,,1495,,1441,,0.00,,
02/24/2011,564.06,,190050,,-105,,1493,,1407,,0.29,,
02/25/2011,564.39,,190720,,732,,1491,,1747,,0.98,,
02/26/2011,564.55,,191090,,347,,1485,,1683,,0.00,,
02/27/2011,564.49,,191000,,-134,,1484,,1453,,0.00,,
02/28/2011,564.33,,191680,,-353,,1512,,1368,,0.00,,
03/01/2011,564.15,,190290,,-1410,,1556,,1374,,0.00,,
03/02/2011,564.09,,190090,,-155,,1556,,1458,,0.14,,
03/03/2011,564.42,,190810,,770,,1556,,1929,,0.03,,
03/04/2011,564.69,,191440,,632,,1528,,1859,,0.00,,
03/05/2011,564.81,,191700,,--,,1521,,1666,,0.00,,
03/06/2011,565.20,,192530,,--,,1520,,1915,,0.37,,
03/07/2011,566.70,,195800,,3326,,1523,,3172,,0.11,,
03/08/2011,567.56,,197710,,1905,,1548,,2523,,0.00,,
03/09/2011,568.06,,198830,,1148,,1784,,2374,,0.00,,
03/10/2011,--,,199000,,--,,--,,2307,,0.04,,
03/11/2011,568.13,,199000,,23,,2260,,2255,,0.01,,
03/12/2011,568.13,,199000,,--,,2287,,2271,,0.00,,
03/13/2011,568.10,,198960,,--,,2230,,2198,,0.13,,
03/14/2011,568.28,,199330,,403,,2386,,2614,,0.07,,
03/15/2011,568.34,,199510,,167,,2765,,2833,,0.37,,
03/16/2011,568.92,,200740,,1265,,5745,,6693,,0.29,,
03/17/2011,568.31,,199460,,-1324,,5628,,4956,,0.00,,
03/18/2011,568.31,,199440,,-48,,3926,,3878,,0.87,,
03/19/2011,568.17,,199330,,-309,,3573,,3520,,0.22,,
03/20/2011,568.53,,199910,,--,,4487,,4800,,0.89,,
03/21/2011,568.07,,198960,,-1030,,4524,,4024,,0.05,,
03/22/2011,567.71,,198060,,-916,,3657,,3224,,0.01,,
03/23/2011,567.32,,197240,,-871,,3341,,2917,,0.18,,
03/24/2011,567.48,,197640,,310,,3328,,3432,,1.11,,
03/25/2011,567.41,,197440,,-257,,3307,,3207,,0.09,,
03/26/2011,568.07,,199000,,--,,3147,,3883,,0.91,,
03/27/2011,568.23,,199240,,--,,3666,,3811,,0.05,,
03/28/2011,568.07,,198960,,-364,,3325,,3231,,0.00,,
03/29/2011,567.88,,198510,,-510,,3016,,2830,,0.00,,
03/30/2011,568.03,,198910,,294,,2575,,2823,,0.00,,
03/31/2011,568.31,,199420,,--,,2859,,3193,,0.00,,
04/01/2011,568.33,,199490,,37,,3470,,3576,,0.00,,
04/02/2011,568.34,,199510,,--,,3829,,3894,,0.00,,
04/03/2011,568.33,,199490,,--,,3814,,3862,,0.00,,
04/04/2011,568.22,,199260,,-279,,3711,,3633,,0.00,,
04/05/2011,568.26,,199330,,49,,3586,,3671,,0.00,,
04/06/2011,568.25,,199310,,-48,,3649,,3706,,0.00,,
04/07/2011,568.20,,199170,,-144,,3570,,3527,,0.10,,
04/08/2011,568.02,,198850,,-393,,3217,,3113,,0.00,,
04/09/2011,567.95,,198660,,--,,3034,,2986,,0.00,,
04/10/2011,567.78,,198330,,--,,2827,,2700,,0.00,,
04/11/2011,567.64,,197950,,-440,,2675,,2508,,0.00,,
04/12/2011,567.43,,197510,,-524,,2647,,2445,,0.00,,
04/13/2011,567.25,,197130,,-454,,2660,,2476,,0.04,,
04/14/2011,567.40,,197440,,235,,2228,,2374,,0.00,,
04/15/2011,567.99,,198750,,1264,,1623,,2337,,0.00,,
04/16/2011,568.18,,199140,,--,,2170,,2434,,0.00,,
04/17/2011,568.27,,199330,,--,,2491,,2643,,0.00,,
04/18/2011,568.41,,199620,,323,,2752,,2931,,0.14,,
04/19/2011,568.46,,199620,,136,,2994,,3010,,0.02,,
04/20/2011,568.50,,199870,,234,,3246,,3385,,0.03,,
04/21/2011,568.47,,199780,,-100,,3195,,3181,,0.12,,
04/22/2011,568.48,,199800,,25,,3165,,3243,,0.00,,
04/23/2011,568.39,,199640,,--,,3054,,3025,,0.00,,
04/24/2011,568.41,,199640,,--,,2957,,3027,,0.00,,
04/25/2011,568.38,,199620,,-58,,2941,,2987,,0.06,,
04/26/2011,--,,199530,,--,,--,,2885,,0.00,,
04/27/2011,568.34,,199490,,-47,,2728,,2779,,0.00,,
04/28/2011,568.31,,199490,,-60,,2746,,2825,,0.00,,
04/29/2011,568.32,,199460,,-56,,2783,,2846,,0.00,,
04/30/2011,568.28,,199400,,--,,2705,,2762,,0.00,,
05/01/2011,568.27,,199350,,-5,,2613,,2688,,0.00,,
05/02/2011,568.42,,199730,,317,,2737,,3049,,0.00,,
05/03/2011,568.52,,199910,,169,,3187,,3370,,0.00,,
05/04/2011,568.56,,200000,,61,,3443,,3534,,0.00,,
05/05/2011,568.59,,200040,,38,,3550,,3629,,0.00,,
05/06/2011,568.63,,200160,,101,,3766,,3885,,0.00,,
05/07/2011,568.63,,200200,,--,,3805,,3889,,0.00,,
05/08/2011,568.63,,200180,,--,,3847,,3883,,0.00,,
05/09/2011,568.52,,199910,,-290,,3553,,3462,,0.02,,
05/10/2011,568.45,,199750,,-176,,3240,,3225,,0.00,,
05/11/2011,568.46,,199750,,2,,3094,,3165,,0.00,,
05/12/2011,568.48,,199820,,51,,3171,,3276,,0.00,,
05/13/2011,568.49,,199870,,-1,,3320,,3423,,0.00,,
05/14/2011,568.56,,200020,,--,,3510,,3645,,0.16,,
05/15/2011,568.53,,199930,,--,,3519,,3455,,0.79,,
05/16/2011,568.43,,199730,,-241,,3153,,3078,,0.10,,
05/17/2011,568.40,,199620,,-108,,3105,,3039,,0.40,,
05/18/2011,568.43,,199690,,69,,3112,,3164,,0.01,,
05/19/2011,568.38,,199550,,-122,,2987,,2964,,0.00,,
05/20/2011,568.20,,199170,,-379,,2610,,2468,,0.00,,
05/21/2011,568.20,,199200,,--,,2408,,2491,,0.00,,
05/22/2011,568.25,,199330,,--,,2567,,2700,,0.00,,
05/23/2011,568.22,,199260,,-106,,2559,,2580,,0.00,,
05/24/2011,568.21,,199240,,-67,,2509,,2576,,0.00,,
05/25/2011,568.18,,199200,,-110,,2517,,2531,,0.14,,
05/26/2011,568.13,,199140,,-177,,2414,,2473,,0.00,,
05/27/2011,568.08,,198980,,-233,,2280,,2287,,0.00,,
05/28/2011,568.10,,199000,,--,,2179,,2243,,0.18,,
05/29/2011,568.13,,199080,,--,,2280,,2390,,0.01,,
05/30/2011,568.07,,198960,,--,,2234,,2246,,0.00,,
05/31/2011,568.05,,198910,,-125,,2175,,2212,,0.00,,
06/01/2011,568.07,,198960,,-17,,2088,,2144,,0.23,,
06/02/2011,568.03,,198800,,-169,,2126,,2091,,0.00,,
06/03/2011,568.00,,198800,,-63,,1998,,2045,,0.00,,
06/04/2011,568.04,,198800,,--,,2026,,2108,,0.17,,
06/05/2011,568.14,,199100,,--,,2089,,2204,,0.73,,
06/06/2011,568.33,,199440,,366,,2555,,2786,,0.03,,
06/07/2011,568.16,,199150,,-354,,2581,,2464,,0.00,,
06/08/2011,568.17,,199120,,-47,,2405,,2475,,0.00,,
06/09/2011,568.23,,199240,,118,,2430,,2577,,0.00,,
06/10/2011,568.29,,199400,,132,,2555,,2717,,0.00,,
06/11/2011,568.29,,199370,,--,,2726,,2762,,0.00,,
06/12/2011,568.27,,199330,,--,,2614,,2651,,0.00,,
06/13/2011,568.51,,199910,,547,,2834,,3246,,0.00,,
06/14/2011,568.79,,200580,,593,,3891,,4387,,0.00,,
06/15/2011,568.90,,200780,,164,,4808,,5040,,0.00,,
06/16/2011,568.67,,200220,,-563,,5064,,4824,,0.00,,
06/17/2011,568.64,,200200,,-71,,4823,,4899,,0.00,,
06/18/2011,568.61,,200130,,--,,4857,,4904,,0.00,,
06/19/2011,568.73,,200400,,--,,5219,,5497,,0.00,,
06/20/2011,568.70,,200360,,-99,,5371,,5456,,0.00,,
06/21/2011,568.74,,200450,,17,,5358,,5535,,0.00,,
06/22/2011,568.68,,200290,,-207,,5476,,5485,,0.00,,
06/23/2011,568.78,,200510,,181,,5792,,6053,,0.00,,
06/24/2011,568.83,,200580,,64,,6452,,6606,,0.00,,
06/25/2011,568.54,,199930,,--,,6027,,5728,,0.00,,
06/26/2011,568.43,,199710,,--,,4751,,4698,,0.00,,
06/27/2011,568.82,,200600,,846,,4139,,4794,,0.00,,
06/28/2011,568.81,,200510,,-57,,5473,,5470,,0.41,,
06/29/2011,569.36,,201700,,1267,,7817,,8706,,0.08,,
06/30/2011,568.45,,199710,,-1957,,7605,,6392,,0.00,,
07/01/2011,568.65,,200160,,475,,4190,,4522,,0.00,,
07/02/2011,568.75,,200420,,--,,4001,,4266,,0.00,,
07/03/2011,568.91,,200780,,--,,4628,,4970,,0.00,,
07/04/2011,568.64,,200130,,--,,4781,,4455,,0.00,,
07/05/2011,568.81,,200540,,399,,3959,,4332,,0.00,,
07/06/2011,568.75,,200420,,-158,,4339,,4380,,0.00,,
07/07/2011,568.80,,200510,,96,,4336,,4517,,0.00,,
07/08/2011,--,,200420,,--,,--,,4296,,0.00,,
07/09/2011,568.67,,200200,,--,,3985,,3950,,0.00,,
07/10/2011,568.43,,199640,,--,,3422,,3154,,0.00,,
07/11/2011,568.30,,199420,,-250,,2792,,2745,,0.00,,
07/12/2011,568.09,,198980,,-486,,2429,,2268,,0.01,,
07/13/2011,568.07,,198980,,-100,,2123,,2227,,0.00,,
07/14/2011,568.01,,198800,,-234,,2059,,2058,,0.00,,
07/15/2011,568.05,,198880,,31,,1989,,2126,,0.00,,
07/16/2011,567.92,,198590,,--,,1965,,1892,,0.00,,
07/17/2011,567.83,,198370,,--,,1793,,1747,,0.00,,
07/18/2011,567.81,,198370,,-90,,1671,,1733,,0.00,,
07/19/2011,567.91,,198570,,155,,1779,,1964,,0.00,,
07/20/2011,567.82,,198370,,-276,,1721,,1687,,0.00,,
07/21/2011,567.68,,198060,,-401,,1648,,1533,,0.00,,
07/22/2011,567.39,,197370,,-712,,1598,,1281,,0.00,,
07/23/2011,567.06,,196690,,--,,1597,,1286,,0.00,,
07/24/2011,566.67,,195760,,--,,1599,,1162,,0.00,,
07/25/2011,566.45,,195320,,-457,,1600,,1409,,0.00,,
07/26/2011,566.11,,194550,,-768,,1602,,1243,,0.00,,
07/27/2011,565.70,,193690,,-916,,1535,,1117,,0.00,,
07/28/2011,565.72,,193730,,-12,,968,,1009,,0.00,,
07/29/2011,565.66,,193650,,-166,,967,,940,,0.00,,
07/30/2011,565.51,,193290,,--,,966,,797,,0.00,,
07/31/2011,565.76,,193820,,--,,572,,868,,0.00,,
08/01/2011,565.36,,192940,,-917,,1166,,738,,0.00,,
08/02/2011,564.81,,191720,,-1251,,1242,,640,,0.00,,
08/03/2011,564.58,,191240,,-526,,988,,768,,0.00,,
08/04/2011,564.44,,190940,,-341,,655,,539,,0.00,,
08/05/2011,564.28,,190590,,-401,,656,,514,,0.00,,
08/06/2011,564.16,,190370,,--,,655,,579,,0.00,,
08/07/2011,564.29,,190630,,--,,318,,491,,0.00,,
08/08/2011,564.56,,191200,,517,,318,,649,,0.00,,
08/09/2011,564.53,,191130,,-106,,319,,326,,0.00,,
08/10/2011,564.43,,190890,,-266,,318,,241,,0.00,,
08/11/2011,564.53,,191130,,204,,318,,482,,0.00,,
08/12/2011,564.78,,191680,,511,,318,,636,,0.00,,
08/13/2011,565.06,,192290,,592,,319,,670,,0.00,,
08/14/2011,565.32,,192860,,569,,319,,650,,0.00,,
08/15/2011,565.34,,192900,,-10,,586,,638,,0.00,,
08/16/2011,565.36,,192970,,3,,585,,650,,0.00,,
08/17/2011,565.34,,192920,,-120,,577,,588,,0.00,,
08/18/2011,565.32,,192860,,-118,,580,,590,,0.00,,
08/19/2011,565.32,,192860,,-58,,576,,608,,0.00,,
08/20/2011,565.29,,192860,,-48,,588,,612,,0.00,,
08/21/2011,565.54,,193320,,534,,319,,588,,0.00,,
08/22/2011,565.27,,192750,,-614,,859,,605,,0.00,,
08/23/2011,564.92,,191960,,-814,,950,,573,,0.00,,
08/24/2011,564.54,,191160,,-848,,959,,571,,0.00,,
08/25/2011,564.16,,190330,,-873,,948,,559,,0.00,,
08/26/2011,563.70,,189330,,-1029,,944,,450,,0.00,,
08/27/2011,563.80,,189550,,--,,319,,468,,0.00,,
08/28/2011,563.93,,189830,,--,,319,,499,,0.00,,
08/29/2011,564.06,,190140,,245,,319,,514,,0.00,,
08/30/2011,564.14,,190290,,99,,319,,431,,0.00,,
08/31/2011,564.18,,190400,,49,,320,,412,,0.00,,
09/01/2011,564.31,,190680,,221,,308,,471,,0.00,,
09/02/2011,564.44,,190940,,219,,290,,462,,0.00,,
09/03/2011,564.56,,191200,,248,,290,,460,,0.00,,
09/04/2011,564.65,,191420,,212,,290,,440,,0.00,,
09/05/2011,564.71,,191500,,117,,290,,369,,0.00,,
09/06/2011,564.81,,191770,,206,,290,,467,,0.00,,
09/07/2011,564.89,,191940,,97,,290,,417,,0.00,,
09/08/2011,564.95,,192070,,62,,290,,395,,0.00,,
09/09/2011,565.05,,192290,,145,,290,,408,,0.34,,
09/10/2011,565.12,,192420,,153,,291,,398,,0.00,,
09/11/2011,565.20,,192620,,184,,291,,421,,0.00,,
09/12/2011,565.09,,192380,,-317,,290,,201,,0.00,,
09/13/2011,564.96,,192090,,-348,,290,,179,,0.00,,
09/14/2011,564.81,,191770,,-384,,290,,164,,0.00,,
09/15/2011,564.64,,191370,,-437,,290,,123,,0.00,,
09/16/2011,564.48,,191020,,-384,,290,,146,,0.00,,
09/17/2011,564.31,,190660,,-365,,290,,141,,0.00,,
09/18/2011,564.33,,190680,,31,,290,,335,,0.00,,
09/19/2011,563.84,,189590,,-1077,,875,,333,,0.00,,
09/20/2011,563.23,,188280,,-1305,,1026,,387,,0.00,,
09/21/2011,562.69,,187140,,-1155,,1020,,476,,0.00,,
09/22/2011,562.17,,186040,,-1136,,1007,,460,,0.00,,
09/23/2011,562.41,,186600,,469,,288,,609,,0.00,,
09/24/2011,562.63,,187110,,--,,289,,580,,0.00,,
09/25/2011,562.89,,187610,,--,,289,,564,,0.00,,
09/26/2011,562.63,,187010,,-626,,846,,565,,0.00,,
09/27/2011,562.24,,186210,,-856,,978,,589,,0.00,,
09/28/2011,561.86,,185340,,-868,,980,,558,,0.00,,
09/29/2011,561.43,,184460,,-918,,980,,553,,0.00,,
09/30/2011,560.95,,183440,,-1056,,985,,481,,0.00,,
10/01/2011,560.58,,182680,,-789,,964,,570,,0.00,,
10/02/2011,560.84,,183210,,552,,234,,528,,0.00,,
10/03/2011,560.57,,182620,,-607,,786,,502,,0.00,,
10/04/2011,560.22,,181900,,-759,,959,,577,,0.22,,
10/05/2011,559.96,,181350,,-598,,943,,581,,0.99,,
10/06/2011,559.72,,180800,,-541,,957,,640,,0.46,,
10/07/2011,559.29,,179860,,-886,,963,,497,,0.00,,
10/08/2011,558.98,,179260,,-647,,945,,633,,0.00,,
10/09/2011,559.29,,179900,,647,,232,,583,,0.00,,
10/10/2011,558.81,,178860,,-1018,,1115,,549,,0.39,,
10/11/2011,558.24,,177710,,-1145,,1273,,685,,0.02,,
10/12/2011,557.78,,176740,,-945,,1277,,784,,0.00,,
10/13/2011,557.17,,175500,,-1246,,1274,,745,,0.00,,
10/14/2011,556.51,,174140,,-1350,,1279,,587,,0.00,,
10/15/2011,555.86,,172830,,-1340,,1265,,579,,0.00,,
10/16/2011,556.21,,173570,,716,,230,,626,,0.00,,
10/17/2011,555.66,,172400,,-1164,,1133,,545,,0.00,,
10/18/2011,554.94,,170960,,-1465,,1283,,549,,0.00,,
10/19/2011,554.24,,169570,,-1428,,1291,,579,,0.00,,
10/20/2011,553.56,,168200,,-1396,,1298,,610,,0.00,,
10/21/2011,552.87,,166770,,-1405,,1299,,581,,0.00,,
10/22/2011,552.19,,165460,,--,,1287,,607,,0.00,,
10/23/2011,552.50,,166110,,--,,230,,586,,0.00,,
10/24/2011,552.14,,165400,,-779,,826,,483,,0.00,,
10/25/2011,551.81,,164780,,-718,,904,,591,,0.00,,
10/26/2011,551.38,,163910,,-937,,904,,466,,0.00,,
10/27/2011,551.12,,163380,,-591,,907,,640,,0.00,,
10/28/2011,550.78,,162700,,-721,,899,,556,,0.00,,
10/29/2011,550.42,,161900,,-710,,901,,532,,0.00,,
10/30/2011,550.75,,162680,,655,,226,,596,,0.00,,
10/31/2011,551.06,,163300,,532,,226,,562,,0.00,,
11/01/2011,551.41,,164010,,602,,228,,610,,0.00,,
11/02/2011,551.71,,164580,,479,,229,,539,,0.00,,
11/03/2011,552.06,,165320,,599,,231,,621,,0.06,,
11/04/2011,552.32,,165750,,373,,228,,463,,0.00,,
11/05/2011,552.73,,166510,,812,,240,,605,,0.38,,
11/06/2011,553.07,,167240,,685,,247,,611,,0.09,,
11/07/2011,553.12,,167320,,54,,513,,557,,0.00,,
11/08/2011,553.15,,167360,,38,,512,,536,,0.00,,
11/09/2011,553.27,,167600,,222,,514,,639,,0.00,,
11/10/2011,553.34,,167720,,122,,522,,589,,0.00,,
11/11/2011,553.55,,168140,,428,,425,,636,,0.10,,
11/12/2011,553.63,,168300,,168,,512,,594,,0.01,,
11/13/2011,554.03,,169090,,788,,247,,665,,0.00,,
11/14/2011,554.14,,169330,,241,,510,,636,,0.00,,
11/15/2011,554.23,,169530,,186,,511,,607,,0.00,,
11/16/2011,554.32,,169690,,155,,508,,593,,0.00,,
11/17/2011,554.35,,169750,,72,,508,,546,,0.00,,
11/18/2011,554.39,,169850,,88,,510,,564,,0.06,,
11/19/2011,554.40,,169850,,--,,511,,514,,0.01,,
11/20/2011,554.74,,170540,,--,,227,,585,,0.12,,
11/21/2011,554.47,,170010,,-537,,818,,552,,0.00,,
11/22/2011,553.96,,168970,,-1044,,890,,364,,0.00,,
11/23/2011,553.69,,168420,,-532,,870,,578,,0.00,,
11/24/2011,554.05,,168130,,--,,196,,564,,0.01,,
11/25/2011,554.42,,168890,,--,,187,,587,,0.00,,
11/26/2011,554.83,,170740,,820,,189,,631,,0.00,,
11/27/2011,555.19,,171450,,726,,224,,597,,0.00,,
11/28/2011,555.25,,171610,,124,,505,,588,,0.00,,
11/29/2011,555.40,,171850,,258,,484,,614,,0.02,,
11/30/2011,555.53,,172200,,299,,483,,663,,0.01,,
12/01/2011,555.13,,171370,,-875,,798,,393,,0.00,,
12/02/2011,554.49,,170070,,-1331,,889,,232,,0.00,,
12/03/2011,553.79,,168640,,--,,887,,153,,0.00,,
12/04/2011,553.88,,168820,,166,,229,,336,,0.00,,
12/05/2011,553.64,,168320,,-486,,821,,570,,0.00,,
12/06/2011,553.43,,167920,,-414,,897,,691,,0.00,,
12/07/2011,553.18,,167440,,-518,,896,,649,,0.00,,
12/08/2011,552.96,,166960,,-474,,875,,629,,0.00,,
12/09/2011,552.72,,166450,,-467,,878,,616,,0.00,,
12/10/2011,552.46,,165950,,--,,887,,619,,0.00,,
12/11/2011,552.84,,166710,,--,,226,,625,,0.00,,
12/12/2011,552.93,,166860,,193,,508,,585,,0.00,,
12/13/2011,553.01,,167020,,210,,526,,608,,0.00,,
12/14/2011,553.12,,167240,,262,,509,,624,,0.00,,
12/15/2011,553.04,,167120,,-106,,508,,446,,0.06,,
12/16/2011,553.12,,167200,,162,,506,,547,,0.00,,
12/17/2011,553.19,,167400,,--,,493,,595,,0.00,,
12/18/2011,553.56,,168120,,--,,227,,607,,0.00,,
12/19/2011,553.63,,168260,,198,,508,,583,,0.00,,
12/20/2011,553.72,,168460,,238,,506,,612,,0.00,,
12/21/2011,553.82,,168640,,222,,490,,583,,0.00,,
12/22/2011,553.93,,168890,,266,,488,,617,,0.00,,
12/23/2011,554.03,,169090,,220,,516,,612,,0.00,,
12/24/2011,554.15,,169310,,241,,508,,623,,0.00,,
12/25/2011,554.52,,170070,,748,,227,,628,,0.00,,
12/26/2011,554.28,,169590,,--,,803,,556,,0.00,,
12/27/2011,554.04,,169110,,-452,,860,,613,,0.00,,
12/28/2011,553.79,,168580,,-472,,863,,590,,0.00,,
12/29/2011,553.54,,168080,,-458,,887,,626,,0.00,,
12/30/2011,553.25,,167480,,-538,,896,,584,,0.00,,
12/31/2011,553.02,,167080,,-444,,888,,569,,0.00,,
01/01/2012,553.40,,167840,,748,,227,,627,,0.00,,
01/02/2012,553.22,,167440,,-352,,811,,729,,0.00,,
01/03/2012,553.02,,167040,,-358,,866,,658,,0.00,,
01/04/2012,552.78,,166590,,-424,,885,,652,,0.00,,
01/05/2012,552.53,,166090,,-471,,897,,636,,0.00,,
01/06/2012,552.26,,165550,,-517,,912,,628,,0.00,,
01/07/2012,552.02,,165100,,-469,,883,,633,,0.00,,
01/08/2012,552.43,,165870,,816,,202,,599,,0.00,,
01/09/2012,552.78,,166590,,746,,223,,605,,0.00,,
01/10/2012,553.07,,167180,,600,,239,,552,,0.00,,
01/11/2012,553.37,,167780,,622,,231,,549,,0.00,,
01/12/2012,553.66,,168320,,560,,228,,518,,0.00,,
01/13/2012,553.93,,168890,,586,,229,,536,,0.00,,
01/14/2012,554.22,,169490,,--,,230,,551,,0.00,,
01/15/2012,554.50,,170070,,--,,228,,540,,0.00,,
01/16/2012,554.74,,170560,,--,,228,,494,,0.00,,
01/17/2012,555.01,,171080,,520,,252,,535,,0.00,,
01/18/2012,555.27,,171610,,527,,274,,559,,0.00,,
01/19/2012,555.55,,172160,,572,,274,,556,,0.12,,
01/20/2012,555.88,,172750,,687,,280,,505,,1.00,,
01/21/2012,557.33,,175830,,--,,251,,1778,,0.48,,
01/22/2012,557.81,,176720,,--,,258,,716,,0.13,,
01/23/2012,558.20,,177590,,908,,552,,910,,0.95,,
01/24/2012,558.51,,178230,,699,,560,,856,,0.00,,
01/25/2012,558.60,,178400,,230,,546,,634,,0.00,,
01/26/2012,558.60,,178420,,60,,560,,570,,0.00,,
01/27/2012,558.48,,178170,,-193,,560,,436,,0.00,,
01/28/2012,558.44,,178090,,-96,,547,,512,,0.00,,
01/29/2012,558.69,,178630,,520,,267,,558,,0.00,,
01/30/2012,558.26,,177750,,-861,,852,,405,,0.00,,
