05/18/2015,ThecapacitywasrevisedinMay
2015usingdatafromtheCityofSanDiego,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
09/12/2012,5433.92,,33310,,-126,,
09/13/2012,5433.68,,33170,,-140,,
09/14/2012,5433.45,,33028,,-142,,
09/15/2012,5433.20,,32886,,-142,,
09/16/2012,5432.96,,32745,,-141,,
09/17/2012,5432.72,,32603,,-142,,
09/18/2012,5432.49,,32463,,-140,,
09/19/2012,5432.23,,32316,,-147,,
09/20/2012,5431.99,,32174,,-142,,
09/21/2012,5431.84,,32086,,-88,,
09/22/2012,5431.68,,31998,,-88,,
09/23/2012,5431.54,,31913,,-85,,
09/24/2012,5431.39,,31826,,-87,,
09/25/2012,5431.32,,31779,,-47,,
09/26/2012,5431.22,,31728,,-51,,
09/27/2012,5431.13,,31673,,-55,,
09/28/2012,5431.04,,31620,,-53,,
09/29/2012,5430.94,,31566,,-54,,
09/30/2012,5430.84,,31510,,-56,,
10/01/2012,5430.79,,31477,,-33,,
10/02/2012,5430.75,,31452,,-25,,
10/03/2012,5430.69,,31423,,-29,,
10/04/2012,5430.65,,31397,,-26,,
10/05/2012,5430.61,,31372,,-25,,
10/06/2012,5430.56,,31345,,-27,,
10/07/2012,5430.51,,31316,,-29,,
10/08/2012,5430.46,,31288,,-28,,
10/09/2012,5430.41,,31262,,-26,,
10/10/2012,5430.37,,31234,,-28,,
10/11/2012,5430.32,,31207,,-27,,
10/12/2012,5430.27,,31178,,-29,,
10/13/2012,5430.21,,31142,,-36,,
10/14/2012,5430.15,,31114,,-28,,
10/15/2012,5430.11,,31083,,-31,,
10/16/2012,5430.06,,31056,,-27,,
10/17/2012,5430.01,,31025,,-31,,
10/18/2012,5429.94,,30992,,-33,,
10/19/2012,5429.89,,30962,,-30,,
10/20/2012,5429.84,,30932,,-30,,
10/21/2012,5429.79,,30899,,-33,,
10/22/2012,5429.85,,30941,,42,,
10/23/2012,5429.89,,30960,,19,,
10/24/2012,5429.89,,30960,,0,,
10/25/2012,5429.85,,30936,,-24,,
10/26/2012,5429.81,,30911,,-25,,
10/27/2012,5429.76,,30886,,-25,,
10/28/2012,5429.71,,30861,,-25,,
10/29/2012,5429.67,,30836,,-25,,
10/30/2012,5429.63,,30813,,-23,,
10/31/2012,5429.60,,30794,,-19,,
11/01/2012,5429.65,,30822,,28,,
11/02/2012,5429.59,,30790,,-32,,
11/03/2012,5429.58,,30779,,-11,,
11/04/2012,5429.56,,30771,,-8,,
11/05/2012,5429.55,,30766,,-5,,
11/06/2012,5429.29,,30618,,-148,,
11/07/2012,5429.23,,30587,,-31,,
11/08/2012,5429.27,,30608,,21,,
11/09/2012,5429.28,,30612,,4,,
11/10/2012,5429.31,,30628,,16,,
11/11/2012,5429.29,,30619,,-9,,
11/12/2012,5429.28,,30612,,-7,,
11/13/2012,5429.25,,30600,,-12,,
11/14/2012,5429.26,,30599,,-1,,
11/15/2012,5429.25,,30598,,-1,,
11/16/2012,5429.26,,30601,,3,,
11/17/2012,5429.42,,30694,,93,,
11/18/2012,5429.67,,30844,,150,,
11/19/2012,5429.78,,30904,,60,,
11/20/2012,5429.88,,30955,,51,,
11/21/2012,5430.08,,31070,,115,,
11/22/2012,5430.30,,31200,,130,,
11/23/2012,5430.42,,31266,,66,,
11/24/2012,5430.51,,31323,,57,,
11/25/2012,5430.60,,31367,,44,,
11/26/2012,5430.65,,31401,,34,,
11/27/2012,5430.47,,31293,,-108,,
11/28/2012,5430.22,,31154,,-139,,
11/29/2012,5430.02,,31035,,-119,,
11/30/2012,5430.52,,31323,,288,,
12/01/2012,5430.72,,31445,,122,,
12/02/2012,5432.19,,32295,,850,,
12/03/2012,5432.31,,32365,,70,,
12/04/2012,5432.17,,32277,,-88,,
12/05/2012,5433.24,,32908,,631,,
12/06/2012,5433.50,,33062,,154,,
12/07/2012,5433.16,,32859,,-203,,
12/08/2012,5432.92,,32718,,-141,,
12/09/2012,5432.63,,32546,,-172,,
12/10/2012,5432.30,,32355,,-191,,
12/11/2012,5431.93,,32145,,-210,,
12/12/2012,5431.63,,31971,,-174,,
12/13/2012,5431.27,,31754,,-217,,
12/14/2012,5430.88,,31530,,-224,,
12/15/2012,5430.46,,31291,,-239,,
12/16/2012,5430.66,,31407,,116,,
12/17/2012,5430.37,,31240,,-167,,
12/18/2012,5430.02,,31035,,-205,,
12/19/2012,5429.56,,30774,,-261,,
12/20/2012,5429.14,,30535,,-239,,
12/21/2012,5428.74,,30301,,-234,,
12/22/2012,5428.47,,30151,,-150,,
12/23/2012,5428.70,,30288,,137,,
12/24/2012,5428.31,,30066,,-222,,
12/25/2012,5427.99,,29891,,-175,,
12/26/2012,5427.68,,29713,,-178,,
12/27/2012,5427.25,,29470,,-243,,
12/28/2012,5426.82,,29227,,-243,,
12/29/2012,5426.38,,28989,,-238,,
12/30/2012,5426.49,,29046,,57,,
12/31/2012,5426.04,,28789,,-257,,
01/01/2013,5425.75,,28633,,-156,,
01/02/2013,5425.45,,28468,,-165,,
01/03/2013,5425.14,,28303,,-165,,
01/04/2013,5424.85,,28143,,-160,,
01/05/2013,5424.56,,27980,,-163,,
01/06/2013,5424.67,,28041,,61,,
01/07/2013,5424.39,,27886,,-155,,
01/08/2013,5424.09,,27728,,-158,,
01/09/2013,5423.85,,27592,,-136,,
01/10/2013,5423.54,,27430,,-162,,
01/11/2013,5423.12,,27205,,-225,,
01/12/2013,5422.84,,27050,,-155,,
01/13/2013,5422.94,,27105,,55,,
01/14/2013,5422.93,,27093,,-12,,
01/15/2013,5422.87,,27068,,-25,,
01/16/2013,5422.78,,27014,,-54,,
01/17/2013,5422.84,,27052,,38,,
01/18/2013,5422.92,,27096,,44,,
01/19/2013,5423.01,,27141,,45,,
01/20/2013,5423.09,,27187,,46,,
01/21/2013,5423.18,,27232,,45,,
01/22/2013,5423.27,,27282,,50,,
01/23/2013,5423.26,,27275,,-7,,
01/24/2013,5423.40,,27354,,79,,
01/25/2013,5423.62,,27472,,118,,
01/26/2013,5423.90,,27625,,153,,
01/27/2013,5424.12,,27743,,118,,
01/28/2013,5424.28,,27828,,85,,
01/29/2013,5424.41,,27897,,69,,
01/30/2013,5424.53,,27964,,67,,
01/31/2013,5424.66,,28037,,73,,
02/01/2013,5424.79,,28110,,73,,
02/02/2013,5424.93,,28185,,75,,
02/03/2013,--,,--,,--,,
02/04/2013,5425.18,,28322,,--,,
02/05/2013,5425.31,,28394,,72,,
02/06/2013,5425.43,,28460,,66,,
02/07/2013,5425.56,,28532,,72,,
02/08/2013,5425.67,,28594,,62,,
02/09/2013,5425.76,,28638,,44,,
02/10/2013,5425.84,,28686,,48,,
02/11/2013,5425.91,,28727,,41,,
02/12/2013,5426.00,,28768,,41,,
02/13/2013,5426.07,,28812,,44,,
02/14/2013,5426.16,,28856,,44,,
02/15/2013,5426.25,,28913,,57,,
02/16/2013,5426.35,,28972,,59,,
02/17/2013,5426.46,,29027,,55,,
02/18/2013,5426.56,,29084,,57,,
02/19/2013,5426.71,,29168,,84,,
02/20/2013,5426.80,,29219,,51,,
02/21/2013,5426.88,,29258,,39,,
02/22/2013,5426.94,,29295,,37,,
02/23/2013,5427.04,,29355,,60,,
02/24/2013,5427.12,,29397,,42,,
02/25/2013,5427.20,,29438,,41,,
02/26/2013,5427.27,,29479,,41,,
02/27/2013,5427.31,,29507,,28,,
02/28/2013,5427.40,,29550,,43,,
03/01/2013,5427.48,,29602,,52,,
03/02/2013,5427.62,,29673,,71,,
03/03/2013,5427.86,,29810,,137,,
03/04/2013,5428.02,,29899,,89,,
03/05/2013,5428.18,,29995,,96,,
03/06/2013,5428.42,,30127,,132,,
03/07/2013,5428.58,,30217,,90,,
03/08/2013,5428.75,,30319,,102,,
03/09/2013,5428.88,,30389,,70,,
03/10/2013,5428.98,,30448,,59,,
03/11/2013,5429.12,,30523,,75,,
03/12/2013,5429.30,,30626,,103,,
03/13/2013,5429.53,,30763,,137,,
03/14/2013,5429.85,,30936,,173,,
03/15/2013,5430.19,,31139,,203,,
03/16/2013,5430.52,,31324,,185,,
03/17/2013,5430.80,,31492,,168,,
03/18/2013,5431.08,,31649,,157,,
03/19/2013,5431.28,,31762,,113,,
03/20/2013,5431.85,,32094,,332,,
03/21/2013,5432.26,,32327,,233,,
03/22/2013,5432.58,,32520,,193,,
03/23/2013,5432.85,,32684,,164,,
03/24/2013,5433.10,,32831,,147,,
03/25/2013,5433.38,,32996,,165,,
03/26/2013,5433.68,,33168,,172,,
03/27/2013,5433.96,,33339,,171,,
03/28/2013,5434.32,,33547,,208,,
03/29/2013,5434.73,,33791,,244,,
03/30/2013,5434.91,,33899,,108,,
03/31/2013,5435.06,,33995,,96,,
04/01/2013,5435.11,,34024,,29,,
04/02/2013,5435.08,,34001,,-23,,
04/03/2013,5435.07,,33995,,-6,,
04/04/2013,5435.30,,34132,,137,,
04/05/2013,5435.57,,34300,,168,,
04/06/2013,5435.71,,34385,,85,,
04/07/2013,5436.20,,34674,,289,,
04/08/2013,5436.35,,34765,,91,,
04/09/2013,5436.38,,34789,,24,,
04/10/2013,5436.34,,34759,,-30,,
04/11/2013,5436.75,,35007,,248,,
04/12/2013,5437.25,,35311,,304,,
04/13/2013,5437.75,,35623,,312,,
04/14/2013,5438.31,,35960,,337,,
04/15/2013,5438.75,,36237,,277,,
04/16/2013,5439.06,,36422,,185,,
04/17/2013,5439.25,,36540,,118,,
04/18/2013,5439.48,,36683,,143,,
04/19/2013,5439.73,,36832,,149,,
04/20/2013,5440.04,,37031,,199,,
04/21/2013,5440.51,,37325,,294,,
04/22/2013,5440.99,,37626,,301,,
04/23/2013,5441.45,,37915,,289,,
04/24/2013,5441.84,,38162,,247,,
04/25/2013,5442.18,,38377,,215,,
04/26/2013,5442.59,,38631,,254,,
04/27/2013,5443.08,,38950,,319,,
04/28/2013,5443.61,,39290,,340,,
04/29/2013,5444.10,,39611,,321,,
04/30/2013,5444.60,,39934,,323,,
05/01/2013,5444.98,,40180,,246,,
05/02/2013,5445.28,,40375,,195,,
05/03/2013,5445.65,,40603,,228,,
05/04/2013,5445.98,,40819,,216,,
05/05/2013,5446.25,,41008,,189,,
05/06/2013,5446.79,,41363,,355,,
05/07/2013,5447.28,,41686,,323,,
05/08/2013,5447.53,,41845,,159,,
05/09/2013,5447.57,,41865,,20,,
05/10/2013,5447.56,,41865,,0,,
05/11/2013,5447.60,,41891,,26,,
05/12/2013,5447.66,,41931,,40,,
05/13/2013,5447.70,,41958,,27,,
05/14/2013,5447.71,,41971,,13,,
05/15/2013,5447.69,,41951,,-20,,
05/16/2013,5447.69,,41951,,0,,
05/17/2013,5447.65,,41924,,-27,,
05/18/2013,5447.44,,41792,,-132,,
05/19/2013,5447.26,,41666,,-126,,
05/20/2013,5447.12,,41567,,-99,,
05/21/2013,5446.94,,41462,,-105,,
05/22/2013,5446.86,,41403,,-59,,
05/23/2013,5447.02,,41508,,105,,
05/24/2013,5447.13,,41581,,73,,
05/25/2013,5447.26,,41660,,79,,
05/26/2013,5447.37,,41739,,79,,
05/27/2013,5447.54,,41852,,113,,
05/28/2013,5448.05,,42183,,331,,
05/29/2013,5448.27,,42336,,153,,
05/30/2013,5448.26,,42330,,-6,,
05/31/2013,5448.22,,42303,,-27,,
06/01/2013,5448.06,,42197,,-106,,
06/02/2013,5448.04,,42177,,-20,,
06/03/2013,5448.01,,42163,,-14,,
06/04/2013,5447.98,,42143,,-20,,
06/05/2013,5447.94,,42117,,-26,,
06/06/2013,5447.80,,42024,,-93,,
06/07/2013,5447.67,,41938,,-86,,
06/08/2013,5447.51,,41825,,-113,,
06/09/2013,5447.67,,41931,,106,,
06/10/2013,5447.49,,41818,,-113,,
06/11/2013,5447.26,,41666,,-152,,
06/12/2013,5447.01,,41501,,-165,,
06/13/2013,5446.83,,41383,,-118,,
06/14/2013,5446.60,,41238,,-145,,
06/15/2013,5446.36,,41081,,-157,,
06/16/2013,5446.40,,41100,,19,,
06/17/2013,5446.15,,40943,,-157,,
06/18/2013,5445.91,,40779,,-164,,
06/19/2013,5445.64,,40603,,-176,,
06/20/2013,5445.37,,40427,,-176,,
06/21/2013,5445.10,,40252,,-175,,
06/22/2013,5444.81,,40063,,-189,,
06/23/2013,5444.82,,40063,,0,,
06/24/2013,5444.71,,40005,,-58,,
06/25/2013,5445.06,,40226,,221,,
06/26/2013,5445.11,,40265,,39,,
06/27/2013,5444.93,,40141,,-124,,
06/28/2013,5444.64,,39953,,-188,,
06/29/2013,5444.36,,39779,,-174,,
06/30/2013,5444.15,,39643,,-136,,
07/01/2013,5443.85,,39450,,-193,,
07/02/2013,5443.56,,39258,,-192,,
07/03/2013,5443.25,,39065,,-193,,
07/04/2013,5442.97,,38880,,-185,,
07/05/2013,5442.63,,38663,,-217,,
07/06/2013,5442.29,,38447,,-216,,
07/07/2013,5441.95,,38231,,-216,,
07/08/2013,5441.58,,37997,,-234,,
07/09/2013,5441.17,,37739,,-258,,
07/10/2013,5440.81,,37506,,-233,,
07/11/2013,5440.45,,37281,,-225,,
07/12/2013,5440.07,,37050,,-231,,
07/13/2013,5439.60,,36757,,-293,,
07/14/2013,5439.39,,36627,,-130,,
07/15/2013,5439.02,,36398,,-229,,
07/16/2013,5438.64,,36163,,-235,,
07/17/2013,5438.27,,35929,,-234,,
07/18/2013,5437.91,,35714,,-215,,
07/19/2013,5437.54,,35482,,-232,,
07/20/2013,5437.17,,35262,,-220,,
07/21/2013,5437.08,,35201,,-61,,
07/22/2013,5436.53,,34874,,-327,,
07/23/2013,--,,34541,,-333,,
07/24/2013,5435.44,,34210,,-331,,
07/25/2013,5435.06,,33989,,-221,,
07/26/2013,5434.69,,33767,,-222,,
07/27/2013,5434.31,,33535,,-232,,
07/28/2013,5434.16,,33452,,-83,,
07/29/2013,5433.77,,33221,,-231,,
07/30/2013,5433.38,,32990,,-231,,
07/31/2013,5432.99,,32755,,-235,,
08/01/2013,5432.57,,32514,,-241,,
08/02/2013,5432.16,,32274,,-240,,
08/03/2013,5431.76,,32041,,-233,,
08/04/2013,5431.60,,31948,,-93,,
08/05/2013,5431.23,,31739,,-209,,
08/06/2013,5430.81,,31491,,-248,,
08/07/2013,5430.44,,31272,,-219,,
08/08/2013,5430.05,,31054,,-218,,
08/09/2013,5429.71,,30859,,-195,,
08/10/2013,5429.36,,30659,,-200,,
08/11/2013,5429.29,,30619,,-40,,
08/12/2013,5428.96,,30426,,-193,,
08/13/2013,5428.61,,30233,,-193,,
08/14/2013,5428.18,,29990,,-243,,
08/15/2013,5427.75,,29754,,-236,,
08/16/2013,5427.31,,29501,,-253,,
08/17/2013,5427.24,,29456,,-45,,
08/18/2013,5426.85,,29244,,-212,,
08/19/2013,5426.44,,29022,,-222,,
08/20/2013,5426.37,,28977,,-45,,
08/21/2013,5426.30,,28938,,-39,,
08/22/2013,5426.23,,28900,,-38,,
08/23/2013,5426.15,,28855,,-45,,
08/24/2013,5426.08,,28816,,-39,,
08/25/2013,5426.01,,28778,,-38,,
08/26/2013,5425.93,,28733,,-45,,
08/27/2013,5425.85,,28695,,-38,,
08/28/2013,5425.79,,28651,,-44,,
08/29/2013,5425.70,,28606,,-45,,
08/30/2013,5425.63,,28568,,-38,,
08/31/2013,5425.56,,28529,,-39,,
09/01/2013,5425.50,,28491,,-38,,
09/02/2013,5425.42,,28458,,-33,,
09/03/2013,5425.36,,28419,,-39,,
09/04/2013,5425.29,,28381,,-38,,
09/05/2013,5425.21,,28337,,-44,,
09/06/2013,5425.14,,28298,,-39,,
09/07/2013,5425.07,,28254,,-44,,
09/08/2013,5424.99,,28216,,-38,,
09/09/2013,5424.92,,28172,,-44,,
09/10/2013,5424.85,,28134,,-38,,
09/11/2013,5424.76,,28095,,-39,,
09/12/2013,5424.69,,28052,,-43,,
09/13/2013,5424.62,,28013,,-39,,
09/14/2013,5424.55,,27975,,-38,,
09/15/2013,5424.47,,27931,,-44,,
09/16/2013,5424.39,,27888,,-43,,
09/17/2013,5424.31,,27844,,-44,,
09/18/2013,5424.23,,27801,,-43,,
09/19/2013,5424.15,,27757,,-44,,
09/20/2013,5424.07,,27714,,-43,,
09/21/2013,5424.13,,27741,,27,,
09/22/2013,5424.06,,27708,,-33,,
09/23/2013,5423.99,,27670,,-38,,
09/24/2013,5423.92,,27632,,-38,,
09/25/2013,5423.84,,27583,,-49,,
09/26/2013,5423.75,,27540,,-43,,
09/27/2013,5423.68,,27496,,-44,,
09/28/2013,5423.60,,27459,,-37,,
09/29/2013,5423.53,,27415,,-44,,
09/30/2013,5423.39,,27345,,-70,,
10/01/2013,5423.23,,27259,,-86,,
10/02/2013,5423.08,,27178,,-81,,
10/03/2013,5422.92,,27091,,-87,,
10/04/2013,5422.77,,27005,,-86,,
10/05/2013,5422.62,,26930,,-75,,
10/06/2013,5422.49,,26861,,-69,,
10/07/2013,5422.44,,26834,,-27,,
10/08/2013,5422.37,,26802,,-32,,
10/09/2013,5422.32,,26769,,-33,,
10/10/2013,5422.27,,26743,,-26,,
10/11/2013,5422.21,,26705,,-38,,
10/12/2013,5422.15,,26679,,-26,,
10/13/2013,5422.10,,26652,,-27,,
10/14/2013,5422.05,,26625,,-27,,
10/15/2013,5421.98,,26588,,-37,,
10/16/2013,5421.93,,26561,,-27,,
10/17/2013,5421.87,,26534,,-27,,
10/18/2013,5421.81,,26497,,-37,,
10/19/2013,5421.75,,26465,,-32,,
10/20/2013,5421.70,,26439,,-26,,
10/21/2013,5421.65,,26407,,-32,,
10/22/2013,5421.60,,26380,,-27,,
10/23/2013,5421.53,,26348,,-32,,
10/24/2013,5421.48,,26316,,-32,,
10/25/2013,5421.42,,26290,,-26,,
10/26/2013,5421.37,,26258,,-32,,
10/27/2013,5421.33,,26242,,-16,,
10/28/2013,5421.38,,26274,,32,,
10/29/2013,5421.34,,26247,,-27,,
10/30/2013,5421.29,,26226,,-21,,
10/31/2013,5421.23,,26189,,-37,,
11/01/2013,5421.14,,26141,,-48,,
11/02/2013,5421.10,,26120,,-21,,
11/03/2013,5421.06,,26099,,-21,,
11/04/2013,5420.99,,26062,,-37,,
11/05/2013,5420.97,,26046,,-16,,
11/06/2013,5420.93,,26030,,-16,,
11/07/2013,5420.88,,26004,,-26,,
11/08/2013,5420.84,,25983,,-21,,
11/09/2013,5420.80,,25962,,-21,,
11/10/2013,5420.75,,25935,,-27,,
11/11/2013,5420.71,,25909,,-26,,
11/12/2013,5420.66,,25888,,-21,,
11/13/2013,5420.62,,25867,,-21,,
11/14/2013,5420.58,,25846,,-21,,
11/15/2013,5420.53,,25819,,-27,,
11/16/2013,5420.49,,25798,,-21,,
11/17/2013,5420.45,,25777,,-21,,
11/18/2013,5420.41,,25756,,-21,,
11/19/2013,5420.44,,25777,,21,,
11/20/2013,5420.55,,25830,,53,,
11/21/2013,5420.51,,25809,,-21,,
11/22/2013,5420.60,,25856,,47,,
11/23/2013,5420.48,,25788,,-68,,
11/24/2013,5420.47,,25782,,-6,,
11/25/2013,5420.46,,25782,,0,,
11/26/2013,5420.44,,25772,,-10,,
11/27/2013,5420.42,,25761,,-11,,
11/28/2013,5420.41,,25756,,-5,,
11/29/2013,5420.40,,25751,,-5,,
11/30/2013,5420.38,,25740,,-11,,
12/01/2013,5420.37,,25735,,-5,,
12/02/2013,5420.35,,25725,,-10,,
12/03/2013,5420.39,,25740,,15,,
12/04/2013,5420.36,,25730,,-10,,
12/05/2013,5420.33,,25719,,-11,,
12/06/2013,5420.36,,25730,,11,,
12/07/2013,5420.43,,25761,,31,,
12/08/2013,5420.39,,25746,,-15,,
12/09/2013,5420.37,,25735,,-11,,
12/10/2013,5420.36,,25730,,-5,,
12/11/2013,5420.36,,25730,,0,,
12/12/2013,5420.35,,25725,,-5,,
12/13/2013,5420.34,,25719,,-6,,
12/14/2013,5420.31,,25704,,-15,,
12/15/2013,5420.31,,25704,,0,,
12/16/2013,5420.31,,25704,,0,,
12/17/2013,5420.31,,25704,,0,,
12/18/2013,5420.31,,25704,,0,,
12/19/2013,5420.29,,25698,,-6,,
12/20/2013,5420.29,,25698,,0,,
12/21/2013,5420.30,,25698,,0,,
12/22/2013,5420.30,,25698,,0,,
12/23/2013,5420.28,,25688,,-10,,
12/24/2013,5420.27,,25688,,0,,
12/25/2013,5420.27,,25683,,-5,,
12/26/2013,5420.27,,25683,,0,,
12/27/2013,5420.27,,25677,,-6,,
12/28/2013,5420.26,,25683,,6,,
12/29/2013,5420.25,,25672,,-11,,
12/30/2013,5420.24,,25662,,-10,,
12/31/2013,5420.23,,25656,,-6,,
01/01/2014,5420.23,,25662,,6,,
01/02/2014,5420.23,,25662,,0,,
01/03/2014,5420.23,,25662,,0,,
01/04/2014,5420.21,,25646,,-16,,
01/05/2014,5420.21,,25646,,0,,
01/06/2014,5420.17,,25630,,-16,,
01/07/2014,5420.18,,25635,,5,,
01/08/2014,5420.17,,25625,,-10,,
01/09/2014,5420.18,,25635,,10,,
01/10/2014,5420.18,,25635,,0,,
01/11/2014,5420.20,,25651,,16,,
01/12/2014,5420.19,,25641,,-10,,
01/13/2014,5420.19,,25625,,-16,,
01/14/2014,5420.19,r,25641,r,16,,
01/15/2014,5420.16,,25630,,-11,,
01/16/2014,5420.17,,25625,,-5,,
01/17/2014,5420.16,,25625,,0,,
01/18/2014,5420.16,,25625,,0,,
01/19/2014,5420.16,,25620,,-5,,
01/20/2014,5420.15,,25620,,0,,
01/21/2014,5420.13,,25609,,-11,,
01/22/2014,5420.11,,25604,,-5,,
01/23/2014,5420.10,,25588,,-16,,
01/24/2014,5420.09,,25588,,0,,
01/25/2014,5420.09,,25588,,0,,
01/26/2014,5420.09,,25588,,0,,
01/27/2014,5420.09,,25593,,5,,
01/28/2014,5420.10,,25588,,-5,,
01/29/2014,5420.26,,25672,,84,,
01/30/2014,5420.73,,25925,,253,,
01/31/2014,5420.91,,26014,,89,,
02/01/2014,5420.98,,26062,,48,,
02/02/2014,5421.03,,26078,,16,,
02/03/2014,5421.06,,26099,,21,,
02/04/2014,5421.09,,26115,,16,,
02/05/2014,5421.11,,26125,,10,,
02/06/2014,5421.16,,26157,,32,,
02/07/2014,5421.24,,26194,,37,,
02/08/2014,5421.90,,26545,,351,,
02/09/2014,5423.19,,27237,,692,,
02/10/2014,5424.05,,27708,,471,,
02/11/2014,5424.45,,27921,,213,,
02/12/2014,5424.66,,28035,,114,,
02/13/2014,5424.83,,28123,,88,,
02/14/2014,5424.99,,28216,,93,,
02/15/2014,5425.15,,28309,,93,,
02/16/2014,5425.30,,28386,,77,,
02/17/2014,5425.43,,28452,,66,,
02/18/2014,5425.53,,28513,,61,,
02/19/2014,5425.65,,28579,,66,,
02/20/2014,5425.75,,28629,,50,,
02/21/2014,5425.83,,28684,,55,,
02/22/2014,5425.94,,28739,,55,,
02/23/2014,5426.05,,28800,,61,,
02/24/2014,5425.77,,28645,,-155,,
02/25/2014,5425.90,,28717,,72,,
02/26/2014,5426.09,,28828,,111,,
02/27/2014,5426.34,,28961,,133,,
02/28/2014,5426.61,,29111,,150,,
03/01/2014,5426.79,,29216,,105,,
03/02/2014,5426.95,,29300,,84,,
03/03/2014,5427.19,,29434,,134,,
03/04/2014,5427.37,,29535,,101,,
03/05/2014,5427.61,,29669,,134,,
03/06/2014,5428.39,,30109,,440,,
03/07/2014,5428.80,,30341,,232,,
03/08/2014,5429.07,,30494,,153,,
03/09/2014,5429.31,,30625,,131,,
03/10/2014,5429.57,,30779,,154,,
03/11/2014,5429.79,,30905,,126,,
03/12/2014,5429.96,,31002,,97,,
03/13/2014,5430.08,,31076,,74,,
03/14/2014,5430.24,,31163,,87,,
03/15/2014,5430.25,,31168,,5,,
03/16/2014,5430.34,,31220,,52,,
03/17/2014,5430.47,,31301,,81,,
03/18/2014,5430.64,,31393,,92,,
03/19/2014,5430.77,,31468,,75,,
03/20/2014,5430.90,,31543,,75,,
03/21/2014,5431.14,,31681,,138,,
03/22/2014,5431.36,,31815,,134,,
03/23/2014,5431.49,,31884,,69,,
03/24/2014,5431.70,,32006,,122,,
03/25/2014,5432.02,,32193,,187,,
03/26/2014,5432.30,,32350,,157,,
03/27/2014,5432.51,,32479,,129,,
03/28/2014,5432.70,,32590,,111,,
03/29/2014,5432.94,,32731,,141,,
03/30/2014,5433.17,,32861,,130,,
03/31/2014,5433.35,,32973,,112,,
04/01/2014,5433.41,,33008,,35,,
04/02/2014,5433.47,,33043,,35,,
04/03/2014,5433.50,,33055,,12,,
04/04/2014,5433.46,,33043,,-12,,
04/05/2014,5433.58,,33114,,71,,
04/06/2014,5433.74,,33203,,89,,
04/07/2014,5433.60,,33120,,-83,,
04/08/2014,5433.66,,33156,,36,,
04/09/2014,5433.95,,33327,,171,,
04/10/2014,5434.52,,33666,,339,,
04/11/2014,5435.09,,34006,,340,,
04/12/2014,5435.67,,34354,,348,,
04/13/2014,5436.16,,34656,,302,,
04/14/2014,5436.63,,34928,,272,,
04/15/2014,5437.10,,35226,,298,,
04/16/2014,5437.29,,35335,,109,,
04/17/2014,5437.74,,35616,,281,,
04/18/2014,5438.10,,35837,,221,,
04/19/2014,5438.67,,36182,,345,,
04/20/2014,5439.17,,36497,,315,,
04/21/2014,5439.35,,36608,,111,,
04/22/2014,5439.76,,36857,,249,,
04/23/2014,5440.06,,37044,,187,,
04/24/2014,5440.36,,37231,,187,,
04/25/2014,5440.90,,37563,,332,,
04/26/2014,5441.18,,37745,,182,,
04/27/2014,5441.44,,37909,,164,,
04/28/2014,5441.70,,38067,,158,,
04/29/2014,5442.04,,38295,,228,,
04/30/2014,5442.30,,38460,,165,,
05/01/2014,5442.36,,38491,,31,,
05/02/2014,5442.79,,38771,,280,,
05/03/2014,5443.26,,39065,,294,,
05/04/2014,5443.71,,39360,,295,,
05/05/2014,5444.17,,39650,,290,,
05/06/2014,5444.41,,39798,,148,,
05/07/2014,5444.67,,39966,,168,,
05/08/2014,5444.91,,40128,,162,,
05/09/2014,5445.25,,40356,,228,,
05/10/2014,5445.56,,40551,,195,,
05/11/2014,5445.77,,40688,,137,,
05/12/2014,5445.93,,40799,,111,,
05/13/2014,5446.17,,40949,,150,,
05/14/2014,5446.22,,40982,,33,,
05/15/2014,5446.38,,41081,,99,,
05/16/2014,5446.67,,41284,,203,,
05/17/2014,5447.02,,41501,,217,,
05/18/2014,5447.29,,41686,,185,,
05/19/2014,5447.52,,41845,,159,,
05/20/2014,5447.84,,42050,,205,,
05/21/2014,5448.03,,42177,,127,,
05/22/2014,5448.07,,42203,,26,,
05/23/2014,5448.12,,42236,,33,,
05/24/2014,5448.21,,42290,,54,,
05/25/2014,5448.29,,42356,,66,,
05/26/2014,5448.35,,42390,,34,,
05/27/2014,5448.38,,42409,,19,,
05/28/2014,5448.60,,42556,,147,,
05/29/2014,5448.60,,42556,,0,,
05/30/2014,5448.58,,42550,,-6,,
05/31/2014,5448.51,,42496,,-54,,
06/01/2014,5448.41,,42429,,-67,,
06/02/2014,5448.55,,42530,,101,,
06/03/2014,5448.69,,42616,,86,,
06/04/2014,5448.61,,42563,,-53,,
06/05/2014,--,,42583,,20,,
06/06/2014,--,,42610,,27,,
06/07/2014,5448.76,,42663,,53,,
06/08/2014,--,,42683,,20,,
06/09/2014,5448.71,,42630,,-53,,
06/10/2014,--,,42697,,67,,
06/11/2014,5448.65,,42590,,-107,,
06/12/2014,5448.61,,42570,,-20,,
06/13/2014,5448.50,,42483,,-87,,
06/14/2014,5448.43,,42443,,-40,,
06/15/2014,5448.35,,42396,,-47,,
06/16/2014,5448.31,,42363,,-33,,
06/17/2014,5448.27,,42336,,-27,,
06/18/2014,5448.28,,42343,,7,,
06/19/2014,5448.29,,42356,,13,,
06/20/2014,5448.18,,42283,,-73,,
