Date,RESELE , ,,STORAGE , ,,RESCHG , ,,OUTFLOW , ,,INFLOW , ,,PPTINC , ,,
 ,FEET, ,AF, ,AF, ,CFS, ,CFS, ,INCHES, ,
05/15/2011,528.74,,71392,,149,,6794,,6869,,0.21,,
05/16/2011,528.65,,71318,,-74,,6663,,6626,,0.26,,
05/17/2011,528.62,,71293,,-25,,6821,,6808,,0.49,,
05/18/2011,528.35,,71070,,-223,,6733,,6621,,0.00,,
05/19/2011,528.35,,71070,,0,,6030,,6030,,0.00,,
05/20/2011,528.41,,71119,,49,,6230,,6255,,0.00,,
05/21/2011,528.54,,71227,,108,,6226,,6280,,0.00,,
05/22/2011,528.71,,71367,,140,,6321,,6392,,0.00,,
05/23/2011,528.53,,71219,,-148,,6688,,6613,,0.00,,
05/24/2011,528.62,,71293,,74,,6783,,6820,,0.00,,
05/25/2011,528.77,,71417,,124,,6689,,6751,,0.43,,
05/26/2011,528.31,,71037,,-380,,6857,,6666,,0.00,,
05/27/2011,527.96,,70748,,-289,,5445,,5299,,0.00,,
05/28/2011,528.03,,70806,,58,,5346,,5375,,0.14,,
05/29/2011,527.75,,70576,,-230,,5051,,4935,,0.00,,
05/30/2011,527.92,,70716,,140,,4806,,4877,,0.00,,
05/31/2011,527.92,,70716,,0,,5069,,5069,,0.09,r,
06/01/2011,527.99,,70773,,57,,5113,,5141,,0.41,,
06/02/2011,527.85,,70658,,-115,,5219,,5161,,0.00,,
06/03/2011,527.65,,70494,,-164,,4795,,4712,,0.04,,
06/04/2011,527.62,,70469,,-25,,4655,,4642,,0.38,,
06/05/2011,527.82,,70633,,164,,4749,,4831,,0.15,,
06/06/2011,528.96,,71575,,942,,6237,,6712,,0.02,,
06/07/2011,528.48,,71177,,-398,,7170,,6969,,0.00,,
06/08/2011,528.35,,71070,,-107,,6248,,6194,,0.00,,
06/09/2011,528.54,,71227,,157,,6624,,6703,,0.00,,
06/10/2011,528.89,,71517,,290,,7328,,7474,,0.00,,
06/11/2011,529.04,,71641,,124,,8274,,8337,,0.00,,
06/12/2011,529.11,,71699,,58,,8586,,8615,,0.00,,
06/13/2011,529.29,,71849,,150,,8700,,8776,,0.00,,
06/14/2011,529.58,,72091,,242,,9875,,9997,,0.00,,
06/15/2011,529.64,,72141,,50,,10657,,10682,,0.00,,
06/16/2011,529.64,,72141,,0,,10612,,10612,,0.00,,
06/17/2011,529.21,,71783,,-358,,9846,,9665,,0.00,,
06/18/2011,529.04,,71641,,-142,,8446,,8374,,0.00,,
06/19/2011,528.94,,71558,,-83,,8192,,8151,,0.00,,
06/20/2011,528.98,,71591,,33,,8196,,8213,,0.00,,
06/21/2011,529.09,,71683,,92,,8351,,8397,,0.00,,
06/22/2011,528.99,,71600,,-83,,8716,,8674,,0.00,,
06/23/2011,529.19,,71766,,166,,8550,,8634,,0.00,,
06/24/2011,528.80,,71442,,-324,,8670,,8507,,0.00,,
06/25/2011,529.42,,71957,,515,,8062,,8322,,0.00,,
06/26/2011,529.11,,71699,,-258,,9040,,8910,,0.00,,
06/27/2011,528.94,,71558,,-141,,8240,,8168,,0.00,,
06/28/2011,528.85,,71483,,-75,,7951,,7913,,0.58,,
06/29/2011,529.34,,71891,,408,,8542,,8748,,0.00,,
06/30/2011,528.86,,71492,,-399,,8381,,8180,,0.00,,
07/01/2011,528.71,,71367,,-125,,7415,,7352,,0.00,,
07/02/2011,528.61,,71285,,-82,,7029,,6987,,0.00,,
07/03/2011,528.63,,71301,,16,,6992,,7000,,0.00,,
07/04/2011,528.63,,71301,,0,,6822,,6822,,0.00,,
07/05/2011,528.35,,71070,,-231,,6653,,6537,,0.00,,
07/06/2011,528.11,,70872,,-198,,5592,,5492,,0.00,,
07/07/2011,527.77,,70592,,-280,,5463,,5322,,0.00,,
07/08/2011,527.58,,70436,,-156,,2260,,2181,,0.00,,
07/09/2011,527.70,,70535,,99,,2529,,2579,,0.00,,
07/10/2011,527.90,,70699,,164,,4231,,4313,,--,,
07/11/2011,527.37,,70264,,-435,,4314,,4094,,0.00,,
07/12/2011,526.84,,69832,,-432,,--,,--,,0.00,,
07/13/2011,526.96,,69930,,98,,3954,,4004,,0.00,,
07/14/2011,526.33,,69418,,-512,,3998,,3740,,0.00,,
07/15/2011,524.72,,68122,,-1296,,3931,,3278,,0.00,,
07/16/2011,523.90,,67470,,-652,,3923,,3595,,0.00,,
07/17/2011,522.65,,66485,,-985,,3912,,3415,,0.00,,
07/18/2011,522.11,,66062,,-423,,3785,,3572,,0.00,,
07/19/2011,522.12,,66070,,8,,3615,,3619,,0.00,,
07/20/2011,522.31,,66219,,149,,3580,,3655,,0.00,,
07/21/2011,522.24,,66164,,-55,,3582,,3554,,0.00,,
07/22/2011,522.24,,66164,,0,,3580,,3580,,0.00,,
07/23/2011,522.18,,66117,,-47,,3580,,3556,,0.00,,
07/24/2011,522.00,,65977,,-140,,3578,,3508,,0.00,,
07/25/2011,521.91,,65907,,-70,,4004,,3968,,0.00,,
07/26/2011,521.78,,65806,,-101,,3573,,3522,,0.00,,
07/27/2011,521.62,,65681,,-125,,3574,,3511,,0.00,,
07/28/2011,521.62,,65681,,0,,3574,,3574,,0.00,,
07/29/2011,521.58,,65650,,-31,,3574,,3558,,0.00,,
07/30/2011,521.34,,65464,,-186,,3574,,3480,,0.00,,
07/31/2011,520.80,,65047,,-417,,3568,,3358,,0.00,,
08/01/2011,520.58,,64878,,-169,,3563,,3478,,0.00,,
08/02/2011,520.28,,64647,,-231,,3562,,3445,,0.00,,
08/03/2011,519.94,,64387,,-260,,3564,,3433,,0.00,,
08/04/2011,519.90,,64356,,-31,,3568,,3553,,0.00,,
08/05/2011,519.92,,64371,,15,,3565,,3573,,0.00,,
08/06/2011,520.04,,64463,,92,,3467,,3513,,0.00,,
08/07/2011,519.96,,64402,,-61,,3468,,3437,,0.00,,
08/08/2011,520.05,,64471,,69,,3466,,3501,,0.00,,
08/09/2011,520.06,,64479,,8,,3466,,3470,,0.00,,
08/10/2011,520.05,,64471,,-8,,3465,,3461,,0.00,,
08/11/2011,519.86,,64326,,-145,,3465,,3391,,0.00,,
08/12/2011,519.61,,64135,,-191,,3292,,3196,,0.00,,
08/13/2011,519.61,,64135,,0,,3116,,3116,,0.00,,
08/14/2011,519.52,,64066,,-69,,3112,,3077,,0.00,,
08/15/2011,518.98,,63656,,-410,,3111,,2904,,0.00,,
08/16/2011,519.24,,63853,,197,,3109,,3209,,0.00,,
08/17/2011,519.52,,64066,,213,,3112,,3219,,0.00,,
08/18/2011,519.75,,64242,,176,,3112,,3201,,0.00,,
08/19/2011,520.07,,64486,,244,,3117,,3240,,0.00,,
08/20/2011,519.27,,63876,,-610,,3114,,2806,,0.00,,
08/21/2011,518.18,,63052,,-824,,3105,,2690,,0.00,,
08/22/2011,517.16,,62288,,-764,,3568,,3183,,0.00,,
08/23/2011,517.03,,62191,,-97,,2778,,2729,,0.00,,
08/24/2011,517.79,,62759,,568,,3568,,3855,,0.00,,
08/25/2011,518.39,,63210,,451,,2370,,2597,,0.00,,
08/26/2011,518.86,,63565,,355,,3568,,3747,,0.00,,
08/27/2011,518.40,,63218,,-347,,3568,,3393,,0.00,,
08/28/2011,517.99,,62909,,--,,3568,,3413,,0.00,,
08/29/2011,518.10,,62992,,83,,1544,,1586,,0.00,,
08/30/2011,517.87,,62819,,-173,,1355,,1267,,0.00,,
08/31/2011,517.82,,62781,,-38,,1177,,1158,,0.00,,
09/01/2011,518.69,,63436,,655,,3568,,3899,,0.00,,
09/02/2011,519.44,,64005,,569,,870,,1157,,0.00,,
09/03/2011,520.04,,64463,,458,,856,,1087,,0.00,,
09/04/2011,519.03,,63694,,-769,,857,,469,,0.00,,
