Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
11/28/2013,398.78,,513239,,2525,,
11/29/2013,--,,--,,--,,
11/30/2013,398.86,,513870,,--,,
12/01/2013,399.41,,518222,,4352,,
12/02/2013,399.79,,521236,,3014,,
12/03/2013,400.37,,525849,,4613,,
12/04/2013,400.73,,528720,,2871,,
12/05/2013,401.11,,531757,,3037,,
12/06/2013,401.42,,534239,,2482,,
12/07/2013,401.77,,537047,,2808,,
12/08/2013,402.06,,539378,,2331,,
12/09/2013,402.09,,539619,,241,,
12/10/2013,401.74,,536806,,-2813,,
12/11/2013,401.96,,538574,,1768,,
12/12/2013,402.26,,540987,,2413,,
12/13/2013,402.51,,543001,,2014,,
12/14/2013,402.62,,543889,,888,,
12/15/2013,403.56,,551492,,7603,,
12/16/2013,403.81,,553521,,2029,,
12/17/2013,404.40,,558320,,4799,,
12/18/2013,404.60,,559950,,1630,,
12/19/2013,404.76,,561256,,1306,,
12/20/2013,405.14,,564361,,3105,,
12/21/2013,405.56,,567800,,3439,,
12/22/2013,406.11,,572316,,4516,,
12/23/2013,406.25,,573468,,1152,,
12/24/2013,406.54,,575856,,2388,,
12/25/2013,407.36,,582629,,6773,,
12/26/2013,407.59,,584534,,1905,,
12/27/2013,408.22,,589764,,5230,,
12/28/2013,408.52,,592261,,2497,,
12/29/2013,409.33,,599022,,6761,,
12/30/2013,409.59,,601198,,2176,,
12/31/2013,409.89,,603713,,2515,,
01/01/2014,410.46,,608501,,4788,,
01/02/2014,410.51,,608922,,421,,
01/03/2014,410.58,,609511,,589,,
01/04/2014,410.64,,610016,,505,,
01/05/2014,411.41,,616514,,6498,,
01/06/2014,411.50,,617275,,761,,
01/07/2014,411.54,,617613,,338,,
01/08/2014,411.80,,619814,,2201,,
01/09/2014,412.01,,621594,,1780,,
01/10/2014,412.14,,622697,,1103,,
01/11/2014,412.27,,623801,,1104,,
01/12/2014,412.50,,625755,,1954,,
01/13/2014,412.57,,626350,,595,,
01/14/2014,412.61,,626691,,--,,
01/15/2014,412.59,,626521,,-170,,
01/16/2014,412.54,,626095,,-426,,
01/17/2014,412.47,,625500,,-595,,
01/18/2014,412.40,,624905,,-595,,
01/19/2014,412.54,,626095,,1190,,
01/20/2014,412.60,,626606,,511,,
01/21/2014,412.43,,625160,,-1446,,
01/22/2014,412.38,,624735,,-425,,
01/23/2014,412.40,,624905,,170,,
01/24/2014,412.51,,625840,,935,,
01/25/2014,412.62,,626776,,936,,
01/26/2014,412.74,,627797,,1021,,
01/27/2014,412.78,,628137,,340,,
01/28/2014,412.78,,628137,,--,,
01/29/2014,412.50,,625755,,-2382,,
01/30/2014,411.83,,620069,,-5686,,
01/31/2014,411.31,,615668,,-4401,,
02/01/2014,411.04,,613388,,-2280,,
02/02/2014,410.76,,611027,,-2361,,
02/03/2014,410.50,,608838,,-2189,,
02/04/2014,410.24,,606651,,-2187,,
02/05/2014,410.20,,606315,,-336,,
02/06/2014,410.20,,606315,,0,,
02/07/2014,410.20,,606315,,0,,
02/08/2014,409.98,,604468,,-1847,,
02/09/2014,409.73,,602371,,-2097,,
02/10/2014,409.71,,602203,,-168,,
02/11/2014,409.84,,603293,,1090,,
02/12/2014,410.81,,611449,,8156,,
02/13/2014,412.16,,622867,,11418,,
02/14/2014,413.28,,632400,,9533,,
02/15/2014,414.20,,640271,,7871,,
02/16/2014,415.41,,650679,,10408,,
02/17/2014,416.36,,658894,,8215,,
02/18/2014,416.90,,663581,,4687,,
02/19/2014,417.41,,668019,,4438,,
02/20/2014,417.54,,669152,,1133,,
02/21/2014,417.80,,671420,,2268,,
02/22/2014,418.08,,673866,,2446,,
02/23/2014,418.56,,678066,,4200,,
02/24/2014,418.56,,678066,,0,,
02/25/2014,418.56,,678066,,0,,
02/26/2014,418.54,,677891,,-175,,
02/27/2014,418.28,,675615,,-2276,,
02/28/2014,418.28,,675615,,0,,
03/01/2014,418.26,,675440,,-175,,
03/02/2014,418.58,,678242,,2802,,
03/03/2014,418.77,,679907,,1665,,
03/04/2014,419.92,,690021,,10114,,
03/05/2014,421.12,,700634,,10613,,
03/06/2014,422.69,,714611,,13977,,
03/07/2014,423.65,,723209,,8598,,
03/08/2014,424.71,,732746,,9537,,
03/09/2014,426.97,,753208,,20462,,
03/10/2014,427.64,,759309,,6101,,
03/11/2014,428.81,,770004,,10695,,
03/12/2014,429.94,,780382,,10378,,
03/13/2014,430.58,,786280,,5898,,
03/14/2014,431.14,,791454,,5174,,
03/15/2014,432.06,,799979,,8525,,
03/16/2014,434.16,,819554,,19575,,
03/17/2014,434.87,,826208,,6654,,
03/18/2014,435.25,,829778,,3570,,
03/19/2014,435.85,,835424,,5646,,
03/20/2014,436.42,,840800,,5376,,
03/21/2014,436.80,,844390,,3590,,
03/22/2014,437.15,,847702,,3312,,
03/23/2014,437.52,,851207,,3505,,
03/24/2014,437.64,,852345,,1138,,
03/25/2014,437.92,,855003,,2658,,
03/26/2014,437.87,,854528,,-475,,
03/27/2014,437.78,,853674,,-854,,
03/28/2014,437.72,,853104,,-570,,
03/29/2014,437.64,,852345,,-759,,
03/30/2014,437.67,,852630,,285,,
03/31/2014,438.03,,856047,,3417,,
04/01/2014,438.03,,856047,,0,,
04/02/2014,438.50,,860516,,4469,,
04/03/2014,439.50,,870050,,9534,,
04/04/2014,440.87,,883169,,13119,,
04/05/2014,441.52,,889417,,6248,,
04/06/2014,443.14,,905053,,15636,,
04/07/2014,443.81,,911546,,6493,,
04/08/2014,444.68,,920001,,8455,,
04/09/2014,445.06,,923702,,3701,,
04/10/2014,445.55,,928482,,4780,,
04/11/2014,446.00,,932879,,4397,,
04/12/2014,446.47,,937479,,4600,,
04/13/2014,447.25,,945130,,7651,,
04/14/2014,447.26,,945228,,98,,
04/15/2014,447.21,,944737,,-491,,
04/16/2014,447.21,,944737,,0,,
04/17/2014,447.28,,945425,,688,,
04/18/2014,447.31,,945719,,294,,
04/19/2014,447.38,,946407,,688,,
04/20/2014,447.73,,949848,,3441,,
04/21/2014,447.84,,950931,,1083,,
04/22/2014,447.93,,951817,,886,,
04/23/2014,447.96,,952112,,295,,
04/24/2014,448.00,,952506,,394,,
04/25/2014,447.75,,950045,,-2461,,
04/26/2014,447.69,,949455,,-590,,
04/27/2014,447.97,,952211,,2756,,
04/28/2014,448.05,,952999,,788,,
04/29/2014,448.28,,955265,,2266,,
04/30/2014,448.33,,955758,,493,,
05/01/2014,448.39,,956349,,591,,
05/02/2014,448.14,,953885,,-2464,,
05/03/2014,448.05,,952999,,--,,
05/04/2014,448.33,,955758,,2759,,
05/05/2014,448.43,,956744,,--,,
05/06/2014,447.96,,952112,,-4632,,
05/07/2014,447.43,,946899,,-5213,,
05/08/2014,447.14,,944050,,-2849,,
05/09/2014,446.64,,939145,,-4905,,
05/10/2014,446.36,,936402,,-2743,,
05/11/2014,446.31,,935913,,-489,,
05/12/2014,446.05,,933368,,-2545,,
05/13/2014,445.76,,930533,,-2835,,
05/14/2014,445.49,,927896,,-2637,,
05/15/2014,445.20,,925067,,-2829,,
05/16/2014,444.50,,918250,,-6817,,
05/17/2014,444.20,,915333,,-2917,,
05/18/2014,443.91,,912516,,-2817,,
05/19/2014,443.58,,909315,,--,,
05/20/2014,443.04,,904085,,-7915,,
05/21/2014,442.30,,896934,,-7151,,
05/22/2014,441.77,,891824,,-5110,,
05/23/2014,441.26,,886916,,-4908,,
05/24/2014,440.77,,882209,,-4707,,
05/25/2014,440.28,,877511,,-4698,,
05/26/2014,439.80,,872917,,-4594,,
05/27/2014,439.40,,869095,,-3822,,
05/28/2014,438.96,,864897,,-4198,,
05/29/2014,438.40,,859564,,-5333,,
05/30/2014,437.74,,853294,,-6270,,
05/31/2014,437.19,,848080,,-5214,,
06/01/2014,436.89,,845241,,-2839,,
06/02/2014,436.54,,841933,,-3308,,
06/03/2014,435.86,,835518,,--,,
06/04/2014,435.30,,830248,,-5270,,
06/05/2014,434.37,,821520,,-8728,,
06/06/2014,433.73,,815532,,-5988,,
06/07/2014,432.96,,808348,,-7184,,
06/08/2014,432.34,,802579,,-5769,,
06/09/2014,431.56,,795342,,-7237,,
06/10/2014,430.55,,786003,,-9339,,
06/11/2014,429.51,,776427,,-9576,,
06/12/2014,428.58,,767898,,-8529,,
06/13/2014,427.96,,762229,,-5669,,
06/14/2014,427.45,,757577,,-4652,,
06/15/2014,427.17,,755028,,-2549,,
06/16/2014,426.46,,748575,,-6453,,
06/17/2014,425.67,,741424,,-7151,,
06/18/2014,425.05,,735815,,-5609,,
06/19/2014,424.29,,728961,,-6854,,
06/20/2014,423.49,,721773,,-7188,,
06/21/2014,422.71,,714790,,-6983,,
06/22/2014,422.44,,712379,,-2411,,
06/23/2014,421.65,,705341,,-7038,,
06/24/2014,420.62,,696205,,-9136,,
06/25/2014,419.86,,689492,,-6713,,
06/26/2014,418.78,,679995,,-9497,,
06/27/2014,418.00,,673167,,-6828,,
06/28/2014,417.38,,667757,,-5410,,
06/29/2014,416.71,,661930,,-5827,,
06/30/2014,415.90,,654911,,-7019,,
07/01/2014,414.82,,645596,,-9315,,
07/02/2014,414.18,,640100,,-5496,,
07/03/2014,413.30,,632571,,-7529,,
07/04/2014,412.60,,626606,,-5965,,
07/05/2014,411.75,,619391,,-7215,,
07/06/2014,411.24,,615077,,-4314,,
07/07/2014,410.33,,607408,,-7669,,
07/08/2014,409.54,,600779,,-6629,,
07/09/2014,408.87,,595179,,-5600,,
07/10/2014,407.79,,586193,,-8986,,
07/11/2014,407.09,,580396,,-5797,,
07/12/2014,405.94,,570919,,-9477,,
07/13/2014,405.04,,563543,,-7376,,
07/14/2014,404.20,,556691,,-6852,,
07/15/2014,403.19,,548494,,-8197,,
07/16/2014,402.24,,540826,,-7668,,
07/17/2014,401.45,,534480,,-6346,,
07/18/2014,400.79,,529199,,-5281,,
07/19/2014,399.85,,521712,,-7487,,
07/20/2014,399.34,,517667,,-4045,,
07/21/2014,398.54,,511345,,-6322,,
07/22/2014,397.75,,505130,,-6215,,
07/23/2014,396.92,,498632,,-6498,,
07/24/2014,396.22,,493175,,-5457,,
07/25/2014,395.52,,487741,,-5434,,
07/26/2014,394.80,,482175,,-5566,,
07/27/2014,394.15,,477170,,-5005,,
07/28/2014,393.34,,470961,,-6209,,
07/29/2014,392.54,,464858,,-6103,,
07/30/2014,391.96,,460451,,-4407,,
07/31/2014,391.44,,456514,,-3937,,
08/01/2014,390.58,,450030,,-6484,,
08/02/2014,389.73,,443655,,-6375,,
08/03/2014,389.43,,441413,,-2242,,
08/04/2014,388.63,,435454,,-5959,,
08/05/2014,387.71,,428639,,-6815,,
08/06/2014,386.99,,423333,,-5306,,
08/07/2014,386.66,,420909,,-2424,,
08/08/2014,386.17,,417320,,-3589,,
08/09/2014,385.65,,413523,,-3797,,
08/10/2014,385.48,,412284,,-1239,,
08/11/2014,385.10,,409521,,-2763,,
08/12/2014,384.50,,405171,,-4350,,
08/13/2014,384.31,,403797,,-1374,,
08/14/2014,384.48,,405026,,1229,,
08/15/2014,384.54,,405460,,434,,
08/16/2014,384.33,,403942,,-1518,,
08/17/2014,384.62,,406040,,2098,,
08/18/2014,384.59,,405822,,-218,,
08/19/2014,384.24,,403291,,-2531,,
08/20/2014,383.43,,397456,,-5835,,
08/21/2014,382.72,,392367,,-5089,,
08/22/2014,382.06,,387658,,-4709,,
08/23/2014,381.64,,384672,,-2986,,
08/24/2014,381.59,,384317,,-355,,
08/25/2014,381.55,,384033,,-284,,
08/26/2014,381.34,,382544,,-1489,,
08/27/2014,380.98,,379996,,-2548,,
08/28/2014,380.70,,378019,,-1977,,
08/29/2014,380.67,,377807,,-212,,
08/30/2014,380.63,,377525,,-282,,
08/31/2014,380.98,,379996,,2471,,
09/01/2014,381.39,,382898,,2902,,
09/02/2014,381.50,,383678,,780,,
09/03/2014,381.62,,384530,,852,,
09/04/2014,381.96,,386946,,2416,,
09/05/2014,382.28,,389225,,2279,,
09/06/2014,382.27,,389154,,-71,,
09/07/2014,382.60,,391509,,2355,,
09/08/2014,382.62,,391652,,143,,
09/09/2014,382.77,,392725,,--,,
09/10/2014,383.27,,396307,,4505,,
09/11/2014,383.90,,400838,,4531,,
09/12/2014,384.28,,403580,,2742,,
09/13/2014,384.58,,405750,,2170,,
09/14/2014,384.57,,405678,,-72,,
09/15/2014,385.11,,409593,,--,,
09/16/2014,385.82,,414763,,5170,,
09/17/2014,386.54,,420029,,5266,,
09/18/2014,387.10,,424142,,4113,,
09/19/2014,387.66,,428270,,4128,,
09/20/2014,388.18,,432116,,3846,,
09/21/2014,389.04,,438504,,6388,,
09/22/2014,389.37,,440965,,2461,,
09/23/2014,389.73,,443655,,2690,,
09/24/2014,390.01,,445751,,2096,,
09/25/2014,390.09,,446351,,600,,
09/26/2014,390.26,,447626,,1275,,
09/27/2014,390.92,,452589,,4963,,
09/28/2014,391.41,,456287,,3698,,
09/29/2014,391.81,,459314,,3027,,
09/30/2014,392.42,,463945,,4631,,
10/01/2014,392.71,,466152,,2207,,
10/02/2014,392.59,,465238,,-914,,
10/03/2014,392.54,,464858,,-380,,
10/04/2014,392.50,,464553,,-305,,
10/05/2014,392.47,,464325,,-228,,
10/06/2014,391.99,,460679,,-3646,,
10/07/2014,391.50,,456968,,-3711,,
10/08/2014,391.01,,453268,,-3700,,
10/09/2014,390.55,,449804,,-3464,,
10/10/2014,389.97,,445451,,-4353,,
10/11/2014,389.53,,442159,,-3292,,
10/12/2014,389.27,,440219,,-1940,,
10/13/2014,388.46,,434192,,-6027,,
10/14/2014,387.93,,430265,,-3927,,
10/15/2014,387.50,,427089,,-3176,,
10/16/2014,386.97,,423186,,-3903,,
10/17/2014,386.44,,419296,,-3890,,
10/18/2014,385.92,,415493,,-3803,,
10/19/2014,385.53,,412648,,-2845,,
10/20/2014,384.99,,408722,,--,,
10/21/2014,384.64,,406184,,-2538,,
10/22/2014,384.41,,404520,,-1664,,
10/23/2014,384.24,,403291,,-1229,,
10/24/2014,384.07,,402064,,-1227,,
10/25/2014,383.81,,400190,,-1874,,
10/26/2014,383.54,,398247,,-1943,,
10/27/2014,383.28,,396379,,-1868,,
10/28/2014,383.09,,395016,,-1363,,
10/29/2014,383.08,,394944,,-72,,
10/30/2014,382.92,,393798,,-1146,,
10/31/2014,382.92,,393798,,0,,
11/01/2014,382.92,,393798,,0,,
11/02/2014,382.91,,393727,,-71,,
11/03/2014,382.89,,393583,,-144,,
11/04/2014,383.28,,396379,,2796,,
11/05/2014,383.44,,397528,,1149,,
11/06/2014,383.70,,399398,,1870,,
11/07/2014,383.95,,401199,,1801,,
11/08/2014,384.21,,403075,,1876,,
11/09/2014,384.45,,404809,,1734,,
11/10/2014,384.57,,405678,,869,,
11/11/2014,384.32,,403869,,-1809,,
11/12/2014,384.76,,407054,,3185,,
11/13/2014,385.06,,409230,,2176,,
11/14/2014,385.71,,413960,,4730,,
11/15/2014,386.42,,419150,,5190,,
11/16/2014,386.80,,421937,,2787,,
11/17/2014,387.08,,423995,,2058,,
11/18/2014,387.34,,425909,,1914,,
11/19/2014,388.04,,431079,,5170,,
11/20/2014,388.66,,435677,,4598,,
11/21/2014,389.17,,439473,,3796,,
11/22/2014,389.42,,441338,,1865,,
11/23/2014,389.73,,443655,,2317,,
11/24/2014,389.96,,445376,,1721,,
11/25/2014,390.48,,449278,,3902,,
11/26/2014,391.01,,453268,,3990,,
11/27/2014,392.46,,464249,,10981,,
11/28/2014,393.85,,474867,,10618,,
11/29/2014,394.77,,481943,,7076,,
11/30/2014,395.62,,488516,,6573,,
12/01/2014,396.17,,492786,,4270,,
12/02/2014,397.23,,501055,,8269,,
12/03/2014,398.34,,509769,,8714,,
12/04/2014,399.62,,519887,,10118,,
12/05/2014,400.90,,530078,,10191,,
12/06/2014,402.11,,539780,,9702,,
12/07/2014,403.31,,549466,,9686,,
12/08/2014,404.64,,560276,,10810,,
12/09/2014,406.07,,571987,,11711,,
12/10/2014,407.48,,583623,,11636,,
12/11/2014,409.10,,597099,,13476,,
12/12/2014,411.06,,613557,,16458,,
12/13/2014,413.16,,631376,,17819,,
12/14/2014,415.28,,649557,,18181,,
12/15/2014,417.57,,669413,,19856,,
12/16/2014,418.21,,675003,,5590,,
12/17/2014,419.28,,684386,,9383,,
12/18/2014,420.32,,693552,,9166,,
12/19/2014,421.28,,702054,,8502,,
12/20/2014,422.24,,710595,,8541,,
12/21/2014,423.62,,722939,,12344,,
12/22/2014,424.04,,726712,,3773,,
12/23/2014,424.48,,730672,,3960,,
12/24/2014,425.74,,742058,,11386,,
12/25/2014,428.06,,763143,,21085,,
12/26/2014,428.56,,767715,,4572,,
12/27/2014,429.30,,774498,,6783,,
12/28/2014,431.35,,793397,,18899,,
12/29/2014,432.33,,802486,,9089,,
12/30/2014,433.18,,810399,,7913,,
12/31/2014,434.23,,820209,,9810,,
01/01/2015,436.03,,837120,,16911,,
01/02/2015,436.58,,842311,,5191,,
01/03/2015,438.06,,856332,,14021,,
01/04/2015,439.71,,872057,,15725,,
01/05/2015,440.49,,879524,,7467,,
01/06/2015,440.98,,884226,,4702,,
01/07/2015,441.94,,893462,,9236,,
01/08/2015,443.18,,905440,,11978,,
01/09/2015,444.10,,914361,,9116,,
01/10/2015,444.98,,922923,,8367,,
01/11/2015,446.51,,937871,,14948,,
01/12/2015,447.12,,943853,,5982,,
01/13/2015,447.88,,951325,,7472,,
01/14/2015,448.81,,960494,,9169,,
01/15/2015,449.87,,970980,,10486,,
01/16/2015,450.63,,978523,,7543,,
01/17/2015,451.38,,985984,,7461,,
01/18/2015,452.61,,998263,,12279,,
01/19/2015,453.15,,1003669,,5406,,
01/20/2015,453.86,,1010792,,7123,,
01/21/2015,454.75,,1019745,,8953,,
01/22/2015,455.68,,1029128,,9383,,
01/23/2015,456.35,,1035905,,6777,,
01/24/2015,457.14,,1043915,,8010,,
01/25/2015,458.45,,1057242,,13327,,
01/26/2015,459.13,,1064181,,6939,,
01/27/2015,459.67,,1069703,,5522,,
01/28/2015,460.41,,1077285,,7582,,
01/29/2015,461.13,,1084678,,7393,,
01/30/2015,461.86,,1092191,,7513,,
01/31/2015,462.90,,1102924,,10733,,
02/01/2015,463.67,,1110893,,7969,,
02/02/2015,463.91,,1113380,,2487,,
02/03/2015,464.29,,1117323,,3943,,
02/04/2015,464.55,,1120023,,2700,,
02/05/2015,465.21,,1126886,,6863,,
02/06/2015,465.59,,1130843,,3957,,
02/07/2015,466.27,,1137937,,7094,,
02/08/2015,467.10,,1146614,,8677,,
02/09/2015,467.46,,1150385,,3771,,
02/10/2015,467.83,,1154264,,3879,,
02/11/2015,468.90,,1165506,,11242,,
02/12/2015,470.27,,1179951,,14445,,
02/13/2015,471.36,,1191484,,11533,,
02/14/2015,472.67,,1205393,,13909,,
02/15/2015,473.78,,1217218,,11825,,
02/16/2015,474.34,,1223198,,5980,,
02/17/2015,475.22,,1232614,,9416,,
02/18/2015,475.75,,1238296,,5682,,
02/19/2015,476.73,,1248853,,10557,,
02/20/2015,477.32,,1255212,,6359,,
02/21/2015,478.07,,1263312,,8100,,
02/22/2015,478.46,,1267530,,4218,,
02/23/2015,478.76,,1270778,,3248,,
02/24/2015,479.36,,1277282,,6504,,
02/25/2015,479.68,,1280756,,3474,,
02/26/2015,480.08,,1285102,,4346,,
02/27/2015,480.44,,1289018,,3916,,
02/28/2015,480.82,,1293156,,4138,,
03/01/2015,481.71,,1302864,,9708,,
03/02/2015,482.26,,1308876,,6012,,
03/03/2015,482.87,,1315554,,6678,,
03/04/2015,483.83,,1326087,,--,,
03/05/2015,484.40,,1332354,,6267,,
03/06/2015,484.95,,1338410,,6056,,
03/07/2015,485.39,,1343262,,4852,,
03/08/2015,486.31,,1353426,,10164,,
03/09/2015,486.60,,1356635,,3209,,
03/10/2015,486.86,,1359515,,2880,,
03/11/2015,487.19,,1363172,,3657,,
03/12/2015,487.46,,1366167,,2995,,
03/13/2015,487.87,,1370719,,4552,,
03/14/2015,488.29,,1375388,,4669,,
03/15/2015,488.91,,1382289,,6901,,
03/16/2015,488.94,,1382623,,334,,
03/17/2015,488.54,,1378169,,-4454,,
03/18/2015,488.52,,1377946,,-223,,
03/19/2015,488.18,,1374164,,-3782,,
03/20/2015,487.93,,1371386,,-2778,,
03/21/2015,487.86,,1370608,,-778,,
03/22/2015,487.64,,1368165,,-2443,,
03/23/2015,487.62,,1367943,,-222,,
03/24/2015,487.59,,1367610,,-333,,
03/25/2015,487.46,,1366167,,-1443,,
03/26/2015,487.35,,1364947,,-1220,,
03/27/2015,487.21,,1363394,,-1553,,
03/28/2015,487.08,,1361953,,-1441,,
03/29/2015,486.92,,1360179,,-1774,,
03/30/2015,486.35,,1353869,,-6310,,
03/31/2015,486.32,,1353537,,-332,,
04/01/2015,486.09,,1350993,,-2544,,
04/02/2015,485.94,,1349335,,-1658,,
04/03/2015,485.81,,1347899,,-1436,,
04/04/2015,485.66,,1346243,,-1656,,
04/05/2015,485.52,,1344697,,-1546,,
04/06/2015,485.18,,1340946,,-3751,,
04/07/2015,484.85,,1337309,,-3637,,
04/08/2015,484.62,,1334775,,-2534,,
04/09/2015,484.38,,1332134,,-2641,,
04/10/2015,484.14,,1329494,,-2640,,
04/11/2015,484.10,,1329054,,-440,,
04/12/2015,484.07,,1328724,,-330,,
04/13/2015,483.83,,1326087,,-2637,,
04/14/2015,483.55,,1323012,,-3075,,
04/15/2015,483.37,,1321036,,-1976,,
04/16/2015,483.20,,1319171,,-1865,,
04/17/2015,482.77,,1314458,,-4713,,
04/18/2015,482.47,,1311173,,-3285,,
04/19/2015,482.40,,1310407,,-766,,
04/20/2015,482.09,,1307017,,-3390,,
04/21/2015,481.77,,1303519,,-3498,,
04/22/2015,481.61,,1301772,,-1747,,
04/23/2015,481.33,,1298716,,-3056,,
04/24/2015,481.15,,1296753,,-1963,,
04/25/2015,480.72,,1292067,,-4686,,
04/26/2015,480.03,,1284559,,-7508,,
04/27/2015,479.63,,1280213,,-4346,,
04/28/2015,479.49,,1278693,,-1520,,
04/29/2015,479.25,,1276089,,-2604,,
04/30/2015,478.97,,1273053,,-3036,,
05/01/2015,478.54,,1268396,,-4657,,
05/02/2015,478.18,,1264501,,-3895,,
05/03/2015,477.92,,1261690,,--,,
05/04/2015,477.21,,1254026,,-7664,,
05/05/2015,476.23,,1243473,,-1254026,,
05/06/2015,475.66,,1237330,,-6143,,
05/07/2015,474.95,,1229722,,-7608,,
05/08/2015,474.27,,1222450,,-7272,,
05/09/2015,473.78,,1217218,,-5232,,
05/10/2015,473.39,,1213059,,-4159,,
05/11/2015,472.74,,1206137,,-6922,,
05/12/2015,472.09,,1199228,,-6909,,
05/13/2015,471.57,,1193710,,-5518,,
05/14/2015,470.85,,1186083,,-7627,,
05/15/2015,470.30,,1180268,,-5815,,
05/16/2015,469.70,,1173934,,-6334,,
05/17/2015,469.24,,1169085,,-4849,,
05/18/2015,468.50,,1161299,,-7786,,
05/19/2015,467.94,,1155418,,-5881,,
05/20/2015,467.60,,1151852,,-3566,,
05/21/2015,467.23,,1147975,,-3877,,
05/22/2015,466.85,,1143998,,-3977,,
05/23/2015,466.22,,1137415,,-6583,,
05/24/2015,465.78,,1132824,,-4591,,
05/25/2015,465.33,,1128135,,-4689,,
05/26/2015,464.76,,1122205,,-5930,,
05/27/2015,463.88,,1113069,,-9136,,
05/28/2015,463.84,,1112655,,-414,,
05/29/2015,462.80,,1101891,,-10764,,
05/30/2015,462.27,,1096419,,-5472,,
05/31/2015,461.69,,1090440,,-5979,,
06/01/2015,460.74,,1080671,,-9769,,
06/02/2015,460.10,,1074106,,-6565,,
06/03/2015,459.10,,1063875,,-10231,,
06/04/2015,458.34,,1056120,,-7755,,
06/05/2015,457.42,,1046759,,-9361,,
06/06/2015,--,,--,,--,,
