05/18/2015,ThecapacitywasrevisedinApril2015usingdatafromthe
SacramentoMunicipalUtilityDistrict,
Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
08/02/2008,4853.73,,221765,,-385,,
08/03/2008,4853.60,,221431,,-334,,
08/04/2008,4853.37,,220841,,-590,,
08/05/2008,4853.06,,220047,,-794,,
08/06/2008,4852.74,,219230,,-817,,
08/07/2008,4852.40,,218364,,-866,,
08/08/2008,--,,217474,,-890,,
08/09/2008,--,,216918,,-556,,
08/10/2008,--,,215957,,-961,,
08/11/2008,--,,215301,,-656,,
08/12/2008,4850.84,,214421,,-880,,
08/13/2008,4850.51,,213593,,-828,,
08/14/2008,4850.17,,212743,,-850,,
08/15/2008,4849.83,,211895,,-848,,
08/16/2008,4849.52,,211124,,-771,,
08/17/2008,4848.97,,209760,,-1364,,
08/18/2008,4848.57,,208772,,-988,,
08/19/2008,4848.13,,207689,,-1083,,
08/20/2008,4847.69,,206610,,-1079,,
08/21/2008,4847.17,,205340,,-1270,,
08/22/2008,4846.75,,204318,,-1022,,
08/23/2008,4846.35,,203348,,-970,,
08/24/2008,4845.84,,202116,,-1232,,
08/25/2008,4845.39,,201034,,-1082,,
08/26/2008,4844.97,,200027,,-1007,,
08/27/2008,4844.56,,199047,,-980,,
08/28/2008,4844.15,,198070,,-977,,
08/29/2008,4843.75,,197121,,-949,,
08/30/2008,4843.33,,196128,,-993,,
08/31/2008,4842.84,,194973,,-1155,,
09/01/2008,4842.42,,193987,,-986,,
09/02/2008,4842.13,,193309,,-678,,
09/03/2008,4841.63,,192143,,-1166,,
09/04/2008,4841.21,,191167,,-976,,
09/05/2008,4840.81,,190241,,-926,,
09/06/2008,4840.45,,189411,,-830,,
09/07/2008,4840.05,,188490,,-921,,
09/08/2008,4839.66,,187596,,-894,,
09/09/2008,4839.35,,186888,,-708,,
09/10/2008,4838.96,,185998,,-890,,
09/11/2008,4838.59,,185158,,-840,,
09/12/2008,4838.33,,184569,,-589,,
09/13/2008,4838.03,,183914,,-655,,
09/14/2008,4837.65,,183034,,-880,,
09/15/2008,4837.21,,182047,,-987,,
09/16/2008,4836.76,,181039,,-1008,,
09/17/2008,4836.38,,180193,,-846,,
09/18/2008,4835.94,,179216,,-977,,
09/19/2008,4835.50,,178242,,-974,,
09/20/2008,4835.06,,177272,,-970,,
09/21/2008,4834.60,,176262,,-1010,,
09/22/2008,4834.28,,175563,,-699,,
09/23/2008,4833.99,,174930,,-633,,
09/24/2008,4833.75,,174407,,-523,,
09/25/2008,4833.57,,174015,,-392,,
09/26/2008,4833.26,,173343,,-672,,
09/27/2008,4832.92,,172608,,-735,,
09/28/2008,4832.64,,172004,,-604,,
09/29/2008,4832.48,,171660,,-344,,
09/30/2008,4832.06,,170758,,-902,,
10/01/2008,4831.72,,170031,,-727,,
10/02/2008,4831.49,,169540,,-491,,
10/03/2008,4831.36,,169262,,-278,,
10/04/2008,4831.23,,168986,,-276,,
10/05/2008,4830.93,,168349,,-637,,
10/06/2008,4830.69,,167839,,-510,,
10/07/2008,4830.57,,167585,,-254,,
10/08/2008,4830.44,,167311,,-274,,
10/09/2008,4830.27,,166952,,-359,,
10/10/2008,4830.17,,166720,,-232,,
10/11/2008,4829.95,,166278,,-442,,
10/12/2008,4829.69,,165711,,-567,,
10/13/2008,4829.60,,165543,,-168,,
10/14/2008,4829.60,,165543,,0,,
10/15/2008,4829.60,,165543,,0,,
10/16/2008,4829.53,,165397,,-146,,
10/17/2008,4829.37,,165061,,-336,,
10/18/2008,4829.11,,164517,,-544,,
10/19/2008,4828.69,,163642,,-875,,
10/20/2008,4828.47,,163186,,-456,,
10/21/2008,4828.33,,162895,,-291,,
10/22/2008,4828.20,,162626,,-269,,
10/23/2008,4828.02,,162253,,-373,,
10/24/2008,4827.61,,161407,,-846,,
10/25/2008,4827.43,,161037,,-370,,
10/26/2008,4826.92,,159990,,-1047,,
10/27/2008,4826.59,,159315,,-675,,
10/28/2008,4826.40,,158928,,-387,,
10/29/2008,4826.36,,158846,,-82,,
10/30/2008,4826.09,,158297,,-549,,
10/31/2008,4825.78,,157669,,-628,,
11/01/2008,4825.82,,157749,,80,,
11/02/2008,4826.10,,158338,,589,,
11/03/2008,4826.25,,158623,,285,,
11/04/2008,4826.31,,158745,,122,,
11/05/2008,4826.31,,158745,,0,,
11/06/2008,4826.23,,158582,,-163,,
11/07/2008,4826.23,,158582,,0,,
11/08/2008,4826.03,,158176,,-406,,
11/09/2008,4826.04,,158196,,20,,
11/10/2008,4826.01,,158134,,-62,,
11/11/2008,4825.89,,157892,,-242,,
11/12/2008,4825.58,,157264,,-628,,
11/13/2008,4825.50,,157102,,-162,,
11/14/2008,4825.13,,156355,,-747,,
11/15/2008,4824.74,,155572,,-783,,
11/16/2008,4824.55,,155190,,-382,,
11/17/2008,4824.17,,154430,,-760,,
11/18/2008,4823.85,,153792,,-638,,
11/19/2008,4823.63,,153355,,-437,,
11/20/2008,4823.37,,152839,,-516,,
11/21/2008,4823.07,,152245,,-594,,
11/22/2008,4822.85,,151811,,-434,,
11/23/2008,4822.63,,151377,,-434,,
11/24/2008,4822.26,,150649,,-728,,
11/25/2008,4821.86,,149866,,-783,,
11/26/2008,4821.60,,149359,,-507,,
11/27/2008,4821.45,,149067,,-292,,
11/28/2008,4821.19,,148561,,-506,,
11/29/2008,4820.95,,148096,,-465,,
11/30/2008,4820.64,,147496,,-600,,
12/01/2008,4820.49,,147206,,-290,,
12/02/2008,4820.40,,147032,,-174,,
12/03/2008,4820.42,,147070,,38,,
12/04/2008,4820.31,,146859,,-211,,
12/05/2008,4820.11,,146473,,-386,,
12/06/2008,4819.72,,145725,,-748,,
12/07/2008,4819.53,,145362,,-363,,
12/08/2008,4819.38,,145074,,-288,,
12/09/2008,4819.22,,144769,,-305,,
12/10/2008,4819.15,,144635,,-134,,
12/11/2008,4819.05,,144445,,-190,,
12/12/2008,4818.99,,144331,,-114,,
12/13/2008,4818.80,,143969,,-362,,
12/14/2008,4818.64,,143684,,-285,,
12/15/2008,4818.62,,143628,,-56,,
12/16/2008,4818.34,,143097,,-531,,
12/17/2008,4817.99,,142437,,-660,,
12/18/2008,4817.77,,142022,,-415,,
12/19/2008,4817.79,,142060,,38,,
12/20/2008,4817.45,,141421,,-639,,
12/21/2008,4817.38,,141289,,-132,,
12/22/2008,4817.43,,141384,,95,,
12/23/2008,4817.39,,141308,,-76,,
12/24/2008,4817.60,,141703,,395,,
12/25/2008,4817.74,,141966,,263,,
12/26/2008,4817.84,,142153,,187,,
12/27/2008,4817.75,,141984,,-169,,
12/28/2008,4817.61,,141721,,-263,,
12/29/2008,4817.71,,141909,,188,,
12/30/2008,--,,141960,,51,,
12/31/2008,4817.73,,141947,,-13,,
01/01/2009,4817.69,,141871,,-76,,
01/02/2009,4817.82,,142116,,245,,
01/03/2009,4817.77,,142022,,-94,,
01/04/2009,4817.57,,141646,,-376,,
01/05/2009,4817.74,,141966,,320,,
01/06/2009,4817.75,,141984,,18,,
01/07/2009,4817.83,,142135,,151,,
01/08/2009,4817.97,,142399,,264,,
01/09/2009,4818.10,,142662,,263,,
01/10/2009,4818.00,,142455,,-207,,
01/11/2009,4817.83,,142135,,-320,,
01/12/2009,4817.86,,142191,,56,,
01/13/2009,4817.94,,142342,,151,,
01/14/2009,4818.01,,142474,,132,,
01/15/2009,4818.11,,142662,,188,,
01/16/2009,4818.14,,142720,,58,,
01/17/2009,4817.93,,142324,,-396,,
01/18/2009,4817.74,,141966,,-358,,
01/19/2009,4817.74,,141966,,0,,
01/20/2009,4817.75,,141984,,18,,
01/21/2009,4817.86,,142191,,207,,
01/22/2009,4818.26,,142946,,755,,
01/23/2009,4819.17,,144673,,1727,,
01/24/2009,4820.18,,146608,,1935,,
01/25/2009,4820.66,,147534,,926,,
01/26/2009,4820.98,,148153,,619,,
01/27/2009,4821.15,,148483,,330,,
01/28/2009,4821.41,,148989,,506,,
01/29/2009,4821.56,,149300,,311,,
01/30/2009,4821.73,,149613,,313,,
01/31/2009,4821.87,,149886,,273,,
02/01/2009,4821.80,,149749,,-137,,
02/02/2009,4821.95,,150043,,294,,
02/03/2009,4822.19,,150513,,470,,
02/04/2009,4822.39,,150905,,392,,
02/05/2009,--,,151259,e,354,,
02/06/2009,4822.78,,151673,,414,,
02/07/2009,4822.96,,152028,,355,,
02/08/2009,4822.99,,152087,,59,,
02/09/2009,4823.16,,152423,,336,,
02/10/2009,4823.44,,152977,,554,,
02/11/2009,4823.90,,153892,,915,,
02/12/2009,4824.04,,154171,,279,,
02/13/2009,4824.12,,154331,,160,,
02/14/2009,4824.11,,154310,,-21,,
02/15/2009,4824.21,,154510,,200,,
02/16/2009,--,,154310,e,-200,,
02/17/2009,4824.35,,154790,,480,,
02/18/2009,4824.33,,154770,,-20,,
02/19/2009,4824.07,,154230,,-540,,
02/20/2009,4823.49,,153077,,-1153,,
02/21/2009,4823.14,,152384,,-693,,
02/22/2009,4823.14,,152384,,0,,
02/23/2009,--,,154310,e,1926,,
02/24/2009,4825.39,,156880,,2570,,
02/25/2009,4825.57,,157243,,363,,
02/26/2009,4825.74,,157588,,345,,
02/27/2009,4825.59,,157284,,-304,,
02/28/2009,4825.47,,157042,,-242,,
03/01/2009,4825.58,,157264,,222,,
03/02/2009,4827.74,,161696,,4432,,
03/03/2009,4829.45,,165229,,3533,,
03/04/2009,4830.37,,167184,,1955,,
03/05/2009,4830.90,,168284,,1100,,
03/06/2009,4831.08,,168667,,383,,
03/07/2009,4831.21,,168943,,276,,
03/08/2009,4831.07,,168645,,-298,,
03/09/2009,4830.80,,168051,,-594,,
03/10/2009,4830.47,,167375,,-676,,
03/11/2009,4830.27,,166952,,-423,,
03/12/2009,4830.21,,166825,,-127,,
03/13/2009,4830.12,,166636,,-189,,
03/14/2009,4830.02,,166425,,-211,,
03/15/2009,4829.96,,166299,,-126,,
03/16/2009,4829.90,,166173,,-126,,
03/17/2009,4830.22,,166868,,695,,
03/18/2009,4830.67,,167797,,929,,
03/19/2009,4831.10,,168709,,912,,
03/20/2009,4831.61,,169795,,1086,,
03/21/2009,4832.12,,170908,,1113,,
03/22/2009,4832.43,,171573,,665,,
03/23/2009,4832.82,,172392,,819,,
03/24/2009,4833.08,,172975,,583,,
03/25/2009,4833.48,,173820,,845,,
03/26/2009,4833.93,,174799,,979,,
03/27/2009,4834.35,,175715,,916,,
03/28/2009,4834.83,,176767,,1052,,
03/29/2009,4835.42,,178065,,1298,,
03/30/2009,4835.95,,179260,,1195,,
03/31/2009,4836.42,,180282,,1022,,
04/01/2009,4836.93,,181442,,1160,,
04/02/2009,4837.49,,182697,,1255,,
04/03/2009,4837.95,,183711,,1014,,
04/04/2009,4838.35,,184615,,904,,
04/05/2009,4838.63,,185249,,634,,
04/06/2009,4838.97,,186044,,795,,
04/07/2009,4839.62,,187505,,1461,,
04/08/2009,4840.13,,188674,,1169,,
04/09/2009,4840.49,,189503,,829,,
04/10/2009,4840.78,,190172,,669,,
04/11/2009,4841.02,,190727,,555,,
04/12/2009,4841.34,,191468,,741,,
04/13/2009,4841.60,,192073,,605,,
04/14/2009,4841.93,,192842,,769,,
04/15/2009,4842.06,,193146,,304,,
04/16/2009,4842.09,,193215,,69,,
04/17/2009,4842.17,,193402,,187,,
04/18/2009,4842.70,,194645,,1243,,
04/19/2009,4843.33,,196128,,1483,,
04/20/2009,4844.31,,198451,,2323,,
04/21/2009,4845.12,,200386,,1935,,
04/22/2009,4846.18,,202937,,2551,,
04/23/2009,4847.06,,205072,,2135,,
04/24/2009,4847.74,,206757,,1685,,
04/25/2009,4848.15,,207738,,981,,
04/26/2009,4848.46,,208501,,763,,
04/27/2009,4848.81,,209365,,864,,
04/28/2009,4849.18,,210304,,939,,
04/29/2009,4849.66,,211472,,1168,,
04/30/2009,4850.10,,212568,,1096,,
05/01/2009,4851.24,,215453,,2885,,
05/02/2009,4853.43,,221020,,5567,,
05/03/2009,4855.93,,227496,,6476,,
05/04/2009,4857.47,,231524,,4028,,
05/05/2009,4859.83,,237832,,6308,,
05/06/2009,4860.74,,240296,,2464,,
05/07/2009,4861.39,,242066,,1770,,
05/08/2009,4861.89,,243434,,1368,,
05/09/2009,4862.49,,245110,,1676,,
05/10/2009,4863.00,,246490,,1380,,
05/11/2009,4863.53,,247986,,1496,,
05/12/2009,4863.91,,249015,,1029,,
05/13/2009,4864.28,,250074,,1059,,
05/14/2009,4864.68,,251165,,1091,,
05/15/2009,4864.97,,251978,,813,,
05/16/2009,4865.50,,253468,,1490,,
05/17/2009,4865.97,,254796,,1328,,
05/18/2009,4866.60,,256582,,1786,,
05/19/2009,4867.03,,257806,,1224,,
05/20/2009,4867.43,,258976,,1170,,
05/21/2009,4867.70,,259721,,745,,
05/22/2009,4867.92,,260323,,602,,
05/23/2009,4868.02,,260639,,316,,
05/24/2009,4868.10,,260869,,230,,
05/25/2009,4868.19,,261099,,230,,
05/26/2009,4868.30,,261443,,344,,
05/27/2009,4868.55,,262164,,721,,
05/28/2009,4868.73,,262684,,520,,
05/29/2009,4868.93,,263262,,578,,
05/30/2009,4869.00,,263464,,202,,
05/31/2009,4868.97,,263378,,-86,,
06/01/2009,4868.89,,263146,,-232,,
06/02/2009,4868.83,,262973,,-173,,
06/03/2009,4868.85,,263031,,58,,
06/04/2009,4868.93,,263262,,231,,
06/05/2009,4868.94,,263290,,28,,
06/06/2009,4868.93,,263262,,-28,,
06/07/2009,4868.93,,263262,,0,,
06/08/2009,4868.82,,262943,,-319,,
06/09/2009,4868.75,,262741,,-202,,
06/10/2009,4868.79,,262857,,116,,
06/11/2009,4868.81,,262915,,58,,
06/12/2009,4868.83,,262973,,58,,
06/13/2009,4868.87,,263089,,116,,
06/14/2009,4868.91,,263204,,115,,
06/15/2009,4869.03,,263552,,348,,
06/16/2009,4869.05,,263608,,56,,
06/17/2009,4869.04,,263580,,-28,,
06/18/2009,4869.02,,263522,,-58,,
06/19/2009,4869.01,,263492,,-30,,
06/20/2009,4868.97,,263378,,-114,,
06/21/2009,4868.94,,263290,,-88,,
06/22/2009,4868.94,,263262,,-28,,
06/23/2009,4868.98,,263406,,144,,
06/24/2009,4869.05,,263608,,202,,
06/25/2009,4869.07,,263666,,58,,
06/26/2009,4869.12,,263840,,174,,
06/27/2009,4869.06,,263638,,-202,,
06/28/2009,4868.92,,263233,,-405,,
06/29/2009,4868.67,,262510,,-723,,
06/30/2009,4868.73,,262684,,174,,
07/01/2009,4868.63,,262395,,-289,,
07/02/2009,4868.47,,261934,,-461,,
07/03/2009,4868.38,,261674,,-260,,
07/04/2009,4868.28,,261387,,-287,,
07/05/2009,4868.14,,260984,,-403,,
07/06/2009,4868.06,,260754,,-230,,
07/07/2009,4868.00,,260581,,-173,,
07/08/2009,4867.98,,260524,,-57,,
07/09/2009,4867.88,,260236,,-288,,
07/10/2009,4867.82,,260064,,-172,,
07/11/2009,4867.62,,259492,,-572,,
07/12/2009,4867.38,,258804,,-688,,
07/13/2009,4867.20,,258291,,-513,,
07/14/2009,4866.85,,257293,,-998,,
07/15/2009,4866.39,,255986,,-1307,,
07/16/2009,4865.94,,254710,,-1276,,
07/17/2009,4865.70,,254033,,-677,,
07/18/2009,4865.45,,253356,,-677,,
07/19/2009,4865.26,,252792,,-564,,
07/20/2009,4865.04,,252174,,-618,,
07/21/2009,4864.75,,251361,,-813,,
07/22/2009,4864.40,,250381,,-980,,
07/23/2009,4863.90,,248986,,-1395,,
07/24/2009,4863.90,,248986,,0,,
07/25/2009,4863.60,,248153,,-833,,
07/26/2009,4863.20,,247044,,-1109,,
07/27/2009,4862.80,,245937,,-1107,,
07/28/2009,4862.40,,244834,,-1103,,
07/29/2009,4862.20,,244285,,-549,,
07/30/2009,4862.00,,243736,,-549,,
07/31/2009,4862.00,,243736,,0,,
08/01/2009,4861.60,,242640,,-1096,,
08/02/2009,4861.30,,241820,,-820,,
08/03/2009,4861.20,,241548,,-272,,
08/04/2009,4860.90,,240730,,-818,,
08/05/2009,4860.30,,239102,,-1628,,
08/06/2009,4859.90,,238021,,-1081,,
08/07/2009,4859.50,,236943,,-1078,,
08/08/2009,4859.00,,235600,,-1343,,
08/09/2009,4858.60,,234530,,-1070,,
08/10/2009,4858.10,,233197,,-1333,,
08/11/2009,4858.12,,233250,,53,,
08/12/2009,4858.07,,233114,,-136,,
08/13/2009,4857.86,,232555,,-559,,
08/14/2009,4857.55,,231733,,-822,,
08/15/2009,4857.03,,230355,,-1378,,
08/16/2009,4856.67,,229407,,-948,,
08/17/2009,4856.38,,228644,,-763,,
08/18/2009,4855.86,,227279,,-1365,,
08/19/2009,4855.84,,227229,,-50,,
08/20/2009,4855.50,,226357,,-872,,
08/21/2009,4855.07,,225234,,-1123,,
08/22/2009,4854.94,,224880,,-354,,
08/23/2009,4854.48,,223696,,-1184,,
08/24/2009,4854.13,,222802,,-894,,
08/25/2009,4853.85,,222069,,-733,,
08/26/2009,4853.40,,220929,,-1140,,
08/27/2009,4853.12,,220198,,-731,,
08/28/2009,4852.70,,219126,,-1072,,
08/29/2009,4852.37,,218278,,-848,,
08/30/2009,4851.96,,217242,,-1036,,
08/31/2009,4851.49,,216054,,-1188,,
09/01/2009,4851.02,,214871,,-1183,,
09/02/2009,4850.61,,213846,,-1025,,
09/03/2009,4850.09,,212548,,-1298,,
09/04/2009,4849.56,,211225,,-1323,,
09/05/2009,4849.18,,210275,,-950,,
09/06/2009,4848.79,,209327,,-948,,
09/07/2009,4848.46,,208503,,-824,,
09/08/2009,4848.28,,208048,,-455,,
09/09/2009,4847.81,,206895,,-1153,,
09/10/2009,4847.48,,206109,,-786,,
09/11/2009,4846.94,,204782,,-1327,,
09/12/2009,4846.43,,203552,,-1230,,
09/13/2009,4845.82,,202060,,-1492,,
09/14/2009,4845.29,,200798,,-1262,,
09/15/2009,4844.59,,199118,,-1680,,
09/16/2009,4844.40,,198672,,-446,,
09/17/2009,4843.93,,197548,,-1124,,
09/18/2009,4843.27,,195977,,-1571,,
09/19/2009,4842.88,,195058,,-919,,
09/20/2009,4842.44,,194025,,-1033,,
09/21/2009,4841.97,,192926,,-1099,,
09/22/2009,4841.55,,191952,,-974,,
09/23/2009,4841.08,,190870,,-1082,,
09/24/2009,4840.76,,190128,,-742,,
09/25/2009,4840.32,,189104,,-1024,,
09/26/2009,4840.01,,188401,,-703,,
09/27/2009,4839.54,,187326,,-1075,,
09/28/2009,4839.31,,186787,,-539,,
09/29/2009,4838.86,,185764,,-1023,,
09/30/2009,4838.50,,184956,,-808,,
10/01/2009,4838.02,,183873,,-1083,,
10/02/2009,4837.56,,182821,,-1052,,
10/03/2009,4837.19,,181995,,-826,,
10/04/2009,4836.94,,181444,,-551,,
10/05/2009,4836.45,,180338,,-1106,,
10/06/2009,4835.87,,179056,,-1282,,
10/07/2009,4835.38,,177981,,-1075,,
10/08/2009,4834.92,,176954,,-1027,,
10/09/2009,4834.48,,176010,,-944,,
10/10/2009,4834.12,,175206,,-804,,
10/11/2009,4833.72,,174350,,-856,,
10/12/2009,4833.07,,172941,,-1409,,
10/13/2009,4833.00,,172789,,-152,,
10/14/2009,4832.30,,171274,,-1515,,
10/15/2009,4831.81,,170219,,-1055,,
10/16/2009,4831.16,,168831,,-1388,,
10/17/2009,4830.68,,167815,,-1016,,
10/18/2009,4830.15,,166699,,-1116,,
10/19/2009,4829.78,,165925,,-774,,
10/20/2009,4829.20,,164704,,-1221,,
10/21/2009,4828.90,,164073,,-631,,
10/22/2009,4828.00,,162228,,-1845,,
10/23/2009,4827.64,,161463,,-765,,
10/24/2009,4827.37,,160917,,-546,,
10/25/2009,4827.06,,160267,,-650,,
10/26/2009,4826.71,,159561,,-706,,
10/27/2009,4826.44,,159010,,-551,,
10/28/2009,4826.08,,158285,,-725,,
10/29/2009,4825.66,,157428,,-857,,
10/30/2009,4825.24,,156580,,-848,,
10/31/2009,4824.91,,155907,,-673,,
11/01/2009,--,,155419,,-488,,
11/02/2009,4824.48,,155054,,-365,,
11/03/2009,4824.32,,154726,,-328,,
11/04/2009,4824.16,,154413,,-313,,
11/05/2009,4824.20,,154491,,78,,
11/06/2009,4824.10,,154287,,-204,,
11/07/2009,4823.85,,153781,,-506,,
11/08/2009,4823.57,,153238,,-543,,
11/09/2009,4823.62,,153337,,99,,
11/10/2009,4823.66,,153415,,78,,
11/11/2009,4823.67,,153449,,34,,
11/12/2009,4823.76,,153623,,174,,
11/13/2009,4823.78,,153661,,38,,
11/14/2009,4823.79,,153663,,2,,
11/15/2009,4823.71,,153502,,-161,,
11/16/2009,4823.53,,153157,,-345,,
11/17/2009,4823.45,,152979,,-178,,
11/18/2009,4823.35,,152797,,-182,,
11/19/2009,4823.09,,152293,,-504,,
11/20/2009,4823.02,,152148,,-145,,
11/21/2009,4822.67,,151452,,-696,,
11/22/2009,4822.40,,150927,,-525,,
11/23/2009,4822.25,,150638,,-289,,
11/24/2009,4822.14,,150428,,-210,,
11/25/2009,4822.06,,150258,,-170,,
11/26/2009,4821.91,,149976,,-282,,
11/27/2009,4822.00,,150125,,149,,
11/28/2009,4821.58,,149330,,-795,,
11/29/2009,4821.25,,148681,,-649,,
11/30/2009,4821.28,,148740,,59,,
12/01/2009,4821.32,,148810,,70,,
12/02/2009,4821.38,,148938,,128,,
12/03/2009,4821.42,,149006,,68,,
12/04/2009,4821.23,,148662,,-344,,
12/05/2009,4821.32,,148800,,138,,
12/06/2009,4821.39,,148971,,171,,
12/07/2009,4821.54,,149236,,265,,
12/08/2009,4821.60,,149367,,131,,
12/09/2009,4821.66,,149478,,111,,
12/10/2009,4821.70,,149556,,78,,
12/11/2009,4821.90,,149939,,383,,
12/12/2009,4822.17,,150462,,523,,
12/13/2009,4822.26,,150646,,184,,
12/14/2009,4822.32,,150784,,138,,
12/15/2009,4822.36,,150862,,78,,
12/16/2009,4822.45,,151018,,156,,
12/17/2009,4822.46,,151050,,32,,
12/18/2009,4822.50,,151112,,62,,
12/19/2009,4822.55,,151219,,107,,
12/20/2009,4822.57,,151239,,20,,
12/21/2009,4822.76,,151641,,402,,
12/22/2009,4822.90,,151909,,268,,
12/23/2009,4822.92,,151956,,47,,
12/24/2009,4822.84,,151801,,-155,,
12/25/2009,4822.68,,151484,,-317,,
12/26/2009,4822.53,,151187,,-297,,
12/27/2009,4822.47,,151061,,-126,,
12/28/2009,4822.34,,150787,,-274,,
12/29/2009,4822.37,,150872,,85,,
12/30/2009,4822.32,,150765,,-107,,
12/31/2009,4822.25,,150625,e,-140,,
01/01/2010,4822.27,,150675,,50,,
01/02/2010,4822.21,,150550,,-125,,
01/03/2010,4822.16,,150468,,-82,,
01/04/2010,4822.06,,150240,,-228,,
01/05/2010,4821.94,,150025,,-215,,
01/06/2010,4821.76,,149652,,-373,,
01/07/2010,4821.80,,149749,,97,,
01/08/2010,4821.84,,149849,,100,,
01/09/2010,4821.87,,149892,,43,,
01/10/2010,4821.88,,149907,,15,,
01/11/2010,4821.89,,149926,,19,,
01/12/2010,4822.08,,150293,,367,,
01/13/2010,4822.50,,151117,,824,,
01/14/2010,4822.67,,151454,,337,,
01/15/2010,4822.79,,151700,,246,,
01/16/2010,4822.74,,151596,,-104,,
01/17/2010,4822.85,,151789,,193,,
01/18/2010,4823.12,,152350,,561,,
01/19/2010,4823.47,,153045,,695,,
01/20/2010,4824.19,,154483,,1438,,
01/21/2010,4824.88,,155848,,1365,,
01/22/2010,4825.65,,157403,,1555,,
01/23/2010,4826.16,,158448,,1045,,
01/24/2010,--,,159712,,1264,,
01/25/2010,4827.60,,161379,,1667,,
01/26/2010,4827.88,,161970,,591,,
01/27/2010,4828.30,,162830,,860,,
01/28/2010,4828.65,,163549,,719,,
01/29/2010,4828.95,,164165,,616,,
01/30/2010,4829.40,,165120,,955,,
01/31/2010,4829.87,,166114,,994,,
02/01/2010,4829.72,,165799,,-315,,
02/02/2010,4829.39,,165095,,-704,,
02/03/2010,4829.14,,164589,,-506,,
02/04/2010,4828.88,,164023,,-566,,
02/05/2010,4828.65,,163555,,-468,,
02/06/2010,4828.47,,163186,,-369,,
02/07/2010,4828.20,,162638,,-548,,
02/08/2010,4827.89,,161979,,-659,,
02/09/2010,4827.55,,161285,,-694,,
02/10/2010,4827.27,,160698,,-587,,
02/11/2010,4826.86,,159867,,-831,,
02/12/2010,4826.66,,159479,,-388,,
02/13/2010,4826.48,,159079,,-400,,
02/14/2010,4826.26,,158658,,-421,,
02/15/2010,4826.08,,158265,,-393,,
02/16/2010,4825.79,,157695,,-570,,
02/17/2010,4825.60,,157320,,-375,,
02/18/2010,4825.49,,157076,,-244,,
02/19/2010,4825.36,,156828,,-248,,
02/20/2010,4825.36,,156826,,-2,,
02/21/2010,4825.40,,156916,,90,,
02/22/2010,4825.35,,156807,,-109,,
02/23/2010,4825.56,,157225,,418,,
02/24/2010,4825.97,,158068,,843,,
02/25/2010,4826.24,,158599,,531,,
02/26/2010,4826.58,,159285,,686,,
02/27/2010,4826.89,,159904,,619,,
02/28/2010,4827.15,,160459,,555,,
03/01/2010,4827.37,,160897,,438,,
03/02/2010,4827.67,,161539,,642,,
03/03/2010,4827.87,,161943,,404,,
03/04/2010,4828.00,,162210,,267,,
03/05/2010,4828.18,,162582,,372,,
03/06/2010,4828.35,,162911,,329,,
03/07/2010,4828.52,,163299,,388,,
03/08/2010,4828.74,,163728,,429,,
03/09/2010,4828.83,,163928,,200,,
03/10/2010,4828.97,,164230,,302,,
03/11/2010,4829.11,,164539,,309,,
03/12/2010,4829.43,,165205,,666,,
03/13/2010,4829.57,,165491,,286,,
03/14/2010,4829.75,,165864,,373,,
03/15/2010,4829.91,,166194,,330,,
03/16/2010,4830.16,,166724,,530,,
03/17/2010,4830.36,,167140,,416,,
03/18/2010,4830.71,,167876,,736,,
03/19/2010,4831.09,,168690,,814,,
03/20/2010,4831.51,,169585,,895,,
03/21/2010,4831.91,,170437,,852,,
03/22/2010,4832.34,,171382,,945,,
03/23/2010,4832.80,,172344,,962,,
03/24/2010,4833.28,,173389,,1045,,
03/25/2010,4833.82,,174568,,1179,,
03/26/2010,4834.17,,175330,,762,,
03/27/2010,4834.51,,176050,,720,,
03/28/2010,4834.91,,176947,,897,,
03/29/2010,4835.47,,178169,,1222,,
03/30/2010,4836.58,,180641,,2472,,
03/31/2010,4837.26,,182158,,1517,,
04/01/2010,4837.65,,183039,,881,,
04/02/2010,4838.03,,183884,,845,,
04/03/2010,4838.35,,184619,,735,,
04/04/2010,4838.67,,185350,,731,,
04/05/2010,4838.81,,185666,,316,,
04/06/2010,4839.02,,186126,,460,,
04/07/2010,4839.08,,186267,,141,,
04/08/2010,4839.28,,186733,,466,,
04/09/2010,4839.63,,187538,,805,,
04/10/2010,4839.79,,187896,,358,,
04/11/2010,4839.91,,188160,,264,,
04/12/2010,4839.97,,188307,,147,,
04/13/2010,4840.03,,188449,,142,,
04/14/2010,4840.08,,188543,,94,,
04/15/2010,4840.17,,188757,,214,,
04/16/2010,4840.28,,189005,,248,,
04/17/2010,4840.33,,189134,,129,,
04/18/2010,4840.64,,189840,,706,,
04/19/2010,4841.05,,190808,,968,,
04/20/2010,4841.59,,192052,,1244,,
04/21/2010,4842.15,,193340,,1288,,
04/22/2010,4842.29,,193674,,334,,
04/23/2010,4842.49,,194161,,487,,
04/24/2010,4842.87,,195033,,872,,
04/25/2010,4843.32,,196105,,1072,,
04/26/2010,4843.98,,197676,,1571,,
04/27/2010,4845.18,,200515,,2839,,
04/28/2010,4846.11,,202792,,2277,,
04/29/2010,4846.46,,203614,,822,,
04/30/2010,4846.77,,204396,,782,,
05/01/2010,--,,204612,,216,,
05/02/2010,--,,205374,,762,,
05/03/2010,4847.61,,206425,,1051,,
