Date,RESELE , ,,STORAGE , ,,RESCHG , ,,
 ,FEET, ,AF, ,AF, ,
06/28/2010,5935.79,,9510,,0,,
06/29/2010,5935.81,,9527,,17,,
06/30/2010,5935.81,,9527,,0,,
07/01/2010,5935.81,,9527,,0,,
07/02/2010,5935.80,,9518,,-9,,
07/03/2010,5935.79,,9510,,-8,,
07/04/2010,5935.79,,9510,,0,,
07/05/2010,5935.78,,9501,,-9,,
07/06/2010,5935.78,,9501,,0,,
07/07/2010,5935.81,,9527,,26,,
07/08/2010,5935.83,,9544,,17,,
07/09/2010,5935.85,,9561,,17,,
07/10/2010,5935.87,,9579,,18,,
07/11/2010,5935.88,,9587,,8,,
07/12/2010,5935.88,,9587,,0,,
07/13/2010,5935.88,,9587,,0,,
07/14/2010,5935.88,,9587,,0,,
07/15/2010,5935.87,,9579,,-8,,
07/16/2010,5935.87,,9579,,0,,
07/17/2010,5935.87,,9579,,0,,
07/18/2010,5935.85,,9561,,-18,,
07/19/2010,5935.84,,9552,,-9,,
07/20/2010,5935.82,,9535,,-17,,
07/21/2010,5935.80,,9518,,-17,,
07/22/2010,5935.79,,9510,,-8,,
07/23/2010,5935.78,,9501,,-9,,
07/24/2010,5935.76,,9484,,-17,,
07/25/2010,5935.76,,9484,,0,,
07/26/2010,5935.74,,9467,,-17,,
07/27/2010,5935.73,,9458,,-9,,
07/28/2010,5935.70,,9432,,-26,,
07/29/2010,5935.68,,9415,,-17,,
07/30/2010,5935.65,,9389,,-26,,
07/31/2010,5935.63,,9372,,-17,,
08/01/2010,5935.61,,9355,,-17,,
08/02/2010,5935.59,,9338,,-17,,
08/03/2010,5935.56,,9312,,-26,,
08/04/2010,5935.54,,9295,,-17,,
08/05/2010,5935.52,,9278,,-17,,
08/06/2010,5935.50,,9261,,-17,,
08/07/2010,5935.48,,9244,,-17,,
08/08/2010,5935.47,,9235,,-9,,
08/09/2010,5935.46,,9226,,-9,,
08/10/2010,5935.43,,9201,,-25,,
08/11/2010,5935.40,,9175,,-26,,
08/12/2010,5935.39,,9167,,-8,,
08/13/2010,5935.37,,9150,,-17,,
08/14/2010,5935.35,,9132,,-18,,
08/15/2010,5935.34,,9124,,-8,,
08/16/2010,5935.33,,9115,,-9,,
08/17/2010,5935.29,,9081,,-34,,
08/18/2010,5935.27,,9064,,-17,,
08/19/2010,5935.25,,9047,,-17,,
08/20/2010,5935.22,,9021,,-26,,
08/21/2010,5935.18,,8987,,-34,,
08/22/2010,5935.17,,8979,,-8,,
08/23/2010,5935.15,,8961,,-18,,
08/24/2010,5935.14,,8953,,-8,,
08/25/2010,5935.13,,8944,,-9,,
08/26/2010,5935.10,,8919,,-25,,
08/27/2010,5935.08,,8902,,-17,,
08/28/2010,5935.04,,8868,,-34,,
08/29/2010,5935.03,,8859,,-9,,
08/30/2010,5935.01,,8842,,-17,,
08/31/2010,5935.00,,8834,,-8,,
09/01/2010,5934.99,,8825,,-9,,
09/02/2010,5934.98,,8817,,-8,,
09/03/2010,5934.96,,8800,,-17,,
09/04/2010,5934.95,,8791,,-9,,
09/05/2010,5934.93,,8774,,-17,,
09/06/2010,5934.92,,8765,,-9,,
09/07/2010,5934.88,,8731,,-34,,
09/08/2010,5934.87,,8723,,-8,,
09/09/2010,5934.85,,8706,,-17,,
09/10/2010,5934.84,,8697,,-9,,
09/11/2010,5934.82,,8680,,-17,,
09/12/2010,5934.80,,8663,,-17,,
09/13/2010,5934.79,,8655,,-8,,
09/14/2010,5934.77,,8638,,-17,,
09/15/2010,5934.75,,8621,,-17,,
09/16/2010,5934.74,,8613,,-8,,
09/17/2010,5934.72,,8596,,-17,,
09/18/2010,5934.70,,8579,,-17,,
09/19/2010,5934.67,,8553,,-26,,
09/20/2010,5934.66,,8545,,-8,,
09/21/2010,5934.64,,8528,,-17,,
09/22/2010,5934.63,,8519,,-9,,
09/23/2010,5934.61,,8502,,-17,,
09/24/2010,5934.60,,8494,,-8,,
09/25/2010,5934.59,,8485,,-9,,
09/26/2010,5934.58,,8477,,-8,,
09/27/2010,5934.56,,8460,,-17,,
09/28/2010,5934.53,,8434,,-26,,
09/29/2010,5934.48,,8392,,-42,,
09/30/2010,5934.37,,8299,,-93,,
10/01/2010,5934.18,,8139,,-160,,
10/02/2010,5933.96,,7953,,-186,,
10/03/2010,5933.84,,7852,,-101,,
10/04/2010,5933.69,,7726,,-126,,
10/05/2010,5933.45,,7525,,-201,,
10/06/2010,5933.23,,7341,,-184,,
10/07/2010,5932.97,,7125,,-216,,
10/08/2010,5932.72,,6918,,-207,,
10/09/2010,5932.47,,6711,,-207,,
10/10/2010,5932.23,,6512,,-199,,
10/11/2010,5931.98,,6307,,-205,,
10/12/2010,5931.74,,6110,,-197,,
10/13/2010,5931.49,,5906,,-204,,
10/14/2010,5931.18,,5654,,-252,,
10/15/2010,5930.82,,5362,,-292,,
10/16/2010,5930.47,,5080,,-282,,
10/17/2010,5930.22,,4880,,-200,,
10/18/2010,5929.98,,4665,,-215,,
10/19/2010,5929.75,,4482,,-183,,
10/20/2010,5929.56,,4331,,-151,,
10/21/2010,5929.39,,4197,,-134,,
10/22/2010,5929.26,,4094,,-103,,
10/23/2010,5929.23,,4071,,-23,,
10/24/2010,5930.04,,4735,,664,,
10/25/2010,5929.99,,4673,,-62,,
10/26/2010,5929.81,,4530,,-143,,
10/27/2010,5929.63,,4387,,-143,,
10/28/2010,5929.46,,4252,,-135,,
10/29/2010,5929.33,,4150,,-102,,
10/30/2010,5929.24,,4079,,-71,,
10/31/2010,5929.14,,4000,,-79,,
11/01/2010,5929.06,,3937,,-63,,
11/02/2010,5928.98,,3874,,-63,,
11/03/2010,5928.91,,3819,,-55,,
11/04/2010,5928.85,,3772,,-47,,
11/05/2010,5928.80,,3733,,-39,,
11/06/2010,5928.75,,3694,,-39,,
11/07/2010,5928.87,,3788,,94,,
11/08/2010,5928.84,,3764,,-24,,
11/09/2010,5928.80,,3733,,-31,,
11/10/2010,5928.79,,3725,,-8,,
11/11/2010,5928.76,,3702,,-23,,
11/12/2010,5928.73,,3678,,-24,,
11/13/2010,5928.70,,3655,,-23,,
11/14/2010,5928.68,,3640,,-15,,
11/15/2010,5928.71,,3663,,23,,
11/16/2010,5928.70,,3655,,-8,,
11/17/2010,5928.66,,3624,,-31,,
11/18/2010,5928.62,,3593,,-31,,
11/19/2010,5928.67,,3632,,39,,
11/20/2010,5928.75,,3694,,62,,
11/21/2010,5928.80,,3733,,39,,
11/22/2010,5928.77,,3710,,-23,,
11/23/2010,5928.88,,3796,,86,,
11/24/2010,5928.84,,3764,,-32,,
11/25/2010,5928.80,,3733,,-31,,
11/26/2010,5928.74,,3686,,-47,,
11/27/2010,5928.82,,3749,,63,,
11/28/2010,5928.79,,3725,,-24,,
11/29/2010,5928.75,,3694,,-31,,
11/30/2010,5928.72,,3671,,-23,,
12/01/2010,5928.70,,3655,,-16,,
12/02/2010,5928.74,,3686,,31,,
12/03/2010,5928.77,,3710,,24,,
12/04/2010,5928.77,,3710,,0,,
12/05/2010,5928.84,,3764,,54,,
12/06/2010,5928.94,,3843,,79,,
12/07/2010,5928.90,,3811,,-32,,
12/08/2010,5928.94,,3843,,32,,
12/09/2010,5929.02,,3906,,63,,
12/10/2010,5929.30,,4126,,220,,
12/11/2010,5929.34,,4157,,31,,
12/12/2010,5929.35,,4165,,8,,
12/13/2010,5929.31,,4134,,-31,,
12/14/2010,--,,--,,--,,
12/15/2010,5929.56,,4331,,--,,
12/16/2010,5929.49,,4276,,-55,,
12/17/2010,5929.56,,4331,,55,,
12/18/2010,5929.78,,4506,,175,,
12/19/2010,5930.07,,4759,,253,,
12/20/2010,5930.02,,4719,,-40,,
12/21/2010,5929.90,,4601,,-118,,
12/22/2010,5929.79,,4514,,-87,,
12/23/2010,5929.68,,4427,,-87,,
12/24/2010,5929.58,,4347,,-80,,
12/25/2010,5929.51,,4292,,-55,,
12/26/2010,5929.46,,4252,,-40,,
12/27/2010,5929.37,,4181,,-71,,
12/28/2010,5929.39,,4197,,16,,
12/29/2010,5929.42,,4221,,24,,
12/30/2010,5929.33,,4150,,-71,,
12/31/2010,5929.26,,4094,,-56,,
01/01/2011,5929.22,,4063,,-31,,
01/02/2011,5929.16,,4016,,-47,,
01/03/2011,5929.11,,3976,,-40,,
01/04/2011,5929.06,,3937,,-39,,
01/05/2011,5929.01,,3898,,-39,,
01/06/2011,5928.98,,3874,,-24,,
01/07/2011,5928.96,,3859,,-15,,
01/08/2011,5928.93,,3835,,-24,,
01/09/2011,5928.90,,3811,,-24,,
01/10/2011,5928.88,,3796,,-15,,
01/11/2011,5928.87,,3788,,-8,,
01/12/2011,5928.85,,3772,,-16,,
01/13/2011,5928.90,,3811,,39,,
01/14/2011,5928.91,,3819,,8,,
01/15/2011,5928.92,,3827,,8,,
01/16/2011,5928.95,,3851,,24,,
01/17/2011,5929.04,,3921,,70,,
01/18/2011,5929.06,,3937,,16,,
01/19/2011,5929.07,,3945,,8,,
01/20/2011,5929.07,,3945,,0,,
01/21/2011,5929.06,,3937,,-8,,
01/22/2011,5929.05,,3929,,-8,,
01/23/2011,5929.04,,3921,,-8,,
01/24/2011,5929.04,,3921,,0,,
01/25/2011,5929.02,,3906,,-15,,
01/26/2011,5929.01,,3898,,-8,,
01/27/2011,5929.00,,3890,,-8,,
01/28/2011,5928.99,,3882,,-8,,
01/29/2011,5928.98,,3874,,-8,,
01/30/2011,5929.02,,3906,,32,,
01/31/2011,5929.00,,3890,,-16,,
02/01/2011,5928.97,,3867,,-23,,
02/02/2011,5928.95,,3851,,-16,,
02/03/2011,5928.93,,3835,,-16,,
02/04/2011,5928.91,,3819,,-16,,
02/05/2011,5928.89,,3804,,-15,,
02/06/2011,5928.89,,3804,,0,,
02/07/2011,5928.84,,3764,,-40,,
02/08/2011,5928.88,,3796,,32,,
02/09/2011,5928.87,,3788,,-8,,
02/10/2011,5928.86,,3780,,-8,,
02/11/2011,5928.85,,3772,,-8,,
02/12/2011,5928.85,,3772,,0,,
02/13/2011,5928.84,,3764,,-8,,
02/14/2011,5928.85,,3772,,8,,
02/15/2011,5928.91,,3819,,47,,
02/16/2011,5929.09,,3960,,141,,
02/17/2011,5929.21,,4055,,95,,
02/18/2011,5929.23,,4071,,16,,
02/19/2011,5929.18,,4032,,-39,,
02/20/2011,5929.11,,3976,,-56,,
02/21/2011,5929.06,,3937,,-39,,
02/22/2011,5929.02,,3906,,-31,,
02/23/2011,5928.97,,3867,,-39,,
02/24/2011,5929.00,,3890,,23,,
02/25/2011,5929.09,,3960,,70,,
02/26/2011,5929.03,,3913,,-47,,
02/27/2011,5928.99,,3882,,-31,,
02/28/2011,5928.94,,3843,,-39,,
03/01/2011,5928.89,,3804,,-39,,
03/02/2011,5928.99,,3882,,78,,
03/03/2011,5928.99,,3882,,0,,
03/04/2011,5928.95,,3851,,-31,,
03/05/2011,5928.93,,3835,,-16,,
03/06/2011,5928.98,,3874,,39,,
03/07/2011,5928.97,,3867,,-7,,
03/08/2011,5928.95,,3851,,-16,,
03/09/2011,5928.94,,3843,,-8,,
03/10/2011,5928.94,,3843,,0,,
03/11/2011,5928.93,,3835,,-8,,
03/12/2011,5928.95,,3851,,16,,
03/13/2011,5929.02,,3906,,55,,
03/14/2011,5929.17,,4023,,117,,
03/15/2011,--,,--,,--,,
03/16/2011,5929.67,,4419,,--,,
03/17/2011,5929.60,,4363,,-56,,
03/18/2011,5929.60,,4363,,0,,
03/19/2011,5929.60,,4363,,0,,
03/20/2011,5929.63,,4387,,24,,
03/21/2011,5929.57,,4339,,-48,,
03/22/2011,5929.47,,4260,,-79,,
03/23/2011,5929.46,,4252,,-8,,
03/24/2011,5929.49,,4276,,24,,
03/25/2011,5929.45,,4245,,-31,,
03/26/2011,5929.42,,4221,,-24,,
03/27/2011,5929.31,,4134,,-87,,
03/28/2011,5929.26,,4094,,-40,,
03/29/2011,5929.20,,4047,,-47,,
03/30/2011,5929.19,,4039,,-8,,
03/31/2011,5929.24,,4079,,40,,
04/01/2011,5929.31,,4134,,55,,
04/02/2011,5929.51,,4292,,158,,
04/03/2011,5929.62,,4379,,87,,
04/04/2011,5929.67,,4419,,40,,
04/05/2011,5929.78,,4506,,87,,
04/06/2011,5929.87,,4578,,72,,
04/07/2011,5929.91,,4609,,31,,
04/08/2011,5929.85,,4562,,-47,,
04/09/2011,5929.78,,4506,,-56,,
04/10/2011,5929.70,,4443,,-63,,
04/11/2011,5929.66,,4411,,-32,,
04/12/2011,5929.64,,4395,,-16,,
04/13/2011,5929.64,,4395,,0,,
04/14/2011,5929.58,,4347,,-48,,
04/15/2011,5929.56,,4331,,-16,,
04/16/2011,5929.60,,4363,,32,,
04/17/2011,5929.84,,4554,,191,,
04/18/2011,5930.27,,4920,,366,,
04/19/2011,5930.47,,5080,,160,,
04/20/2011,5930.65,,5225,,145,,
04/21/2011,5930.80,,5346,,121,,
04/22/2011,5930.76,,5314,,-32,,
04/23/2011,5930.68,,5249,,-65,,
04/24/2011,5930.62,,5201,,-48,,
04/25/2011,5930.57,,5160,,-41,,
04/26/2011,5930.48,,5088,,-72,,
04/27/2011,5930.41,,5032,,-56,,
04/28/2011,5930.42,,5040,,8,,
04/29/2011,5930.41,,5032,,-8,,
04/30/2011,5930.35,,4984,,-48,,
05/01/2011,5930.31,,4952,,-32,,
05/02/2011,5930.34,,4976,,24,,
05/03/2011,5930.46,,5072,,96,,
05/04/2011,5930.59,,5177,,105,,
05/05/2011,5930.79,,5338,,161,,
05/06/2011,5931.06,,5556,,219,,
05/07/2011,5931.34,,5784,,227,,
05/08/2011,5931.49,,5906,,122,,
05/09/2011,5931.46,,5882,,-24,,
05/10/2011,5931.44,,5865,,-17,,
05/11/2011,5931.60,,5996,,131,,
05/12/2011,5931.88,,6225,,229,,
05/13/2011,5932.18,,6471,,246,,
05/14/2011,5932.45,,6694,,223,,
05/15/2011,5932.64,,6851,,157,,
05/16/2011,5932.64,,6851,,0,,
05/17/2011,5932.65,,6859,,8,,
05/18/2011,5932.58,,6801,,-58,,
05/19/2011,5932.51,,6743,,-58,,
05/20/2011,5932.50,,6735,,-8,,
05/21/2011,5932.62,,6835,,100,,
05/22/2011,5932.76,,6950,,115,,
05/23/2011,5932.91,,7075,,125,,
05/24/2011,5933.12,,7250,,175,,
05/25/2011,5933.39,,7475,,225,,
05/26/2011,5933.48,,7550,,75,,
05/27/2011,5933.54,,7600,,50,,
05/28/2011,5933.60,,7651,,51,,
05/29/2011,5933.61,,7659,,8,,
05/30/2011,5933.60,,7651,,-8,,
05/31/2011,5933.63,,7676,,25,,
06/01/2011,5933.77,,7793,,117,,
06/02/2011,5933.80,,7818,,25,,
06/03/2011,5933.85,,7861,,43,,
06/04/2011,5933.96,,7953,,92,,
06/05/2011,5934.28,,8223,,270,,
06/06/2011,5934.45,,8367,,144,,
06/07/2011,5934.44,,8358,,-9,,
06/08/2011,5934.62,,8511,,153,,
06/09/2011,5934.83,,8689,,178,,
06/10/2011,5935.09,,8910,,221,,
06/11/2011,5935.32,,9107,,197,,
06/12/2011,5935.41,,9184,,77,,
06/13/2011,5935.51,,9269,,85,,
06/14/2011,5935.56,,9312,,43,,
06/15/2011,5935.59,,9338,,26,,
06/16/2011,5935.56,,9312,,-26,,
06/17/2011,5935.61,,9355,,43,,
06/18/2011,5935.72,,9450,,95,,
06/19/2011,5935.85,,9561,,111,,
06/20/2011,5935.87,,9579,,18,,
06/21/2011,5935.90,,9604,,25,,
06/22/2011,5935.88,,9587,,-17,,
06/23/2011,5935.77,,9492,,-95,,
06/24/2011,5935.65,,9389,,-103,,
06/25/2011,5935.63,,9372,,-17,,
06/26/2011,5935.71,,9441,,69,,
06/27/2011,5935.81,,9527,,86,,
06/28/2011,5935.87,,9579,,52,,
06/29/2011,5935.73,,9458,,-121,,
06/30/2011,5935.40,,9175,,-283,,
07/01/2011,5935.45,,9218,,43,,
07/02/2011,5935.61,,9355,,137,,
07/03/2011,5935.77,,9492,,137,,
07/04/2011,5935.82,,9535,,43,,
07/05/2011,5935.76,,9484,,-51,,
07/06/2011,5935.76,,9484,,0,,
07/07/2011,5935.77,,9492,,8,,
07/08/2011,5935.79,,9510,,18,,
07/09/2011,5935.81,,9527,,17,,
07/10/2011,5935.79,,9510,,-17,,
07/11/2011,5935.75,,9475,,-35,,
07/12/2011,5935.75,,9475,,0,,
07/13/2011,5935.79,,9510,,35,,
07/14/2011,5935.82,,9535,,25,,
07/15/2011,5935.84,,9552,,17,,
07/16/2011,5935.86,,9570,,18,,
07/17/2011,5935.84,,9552,,-18,,
07/18/2011,5935.81,,9527,,-25,,
07/19/2011,5935.78,,9501,,-26,,
07/20/2011,5935.75,,9475,,-26,,
07/21/2011,5935.73,,9458,,-17,,
07/22/2011,5935.73,,9458,,0,,
07/23/2011,5935.75,,9475,,17,,
07/24/2011,5935.78,,9501,,26,,
07/25/2011,5935.82,,9535,,34,,
07/26/2011,5935.84,,9552,,17,,
07/27/2011,5935.86,,9570,,18,,
07/28/2011,5935.87,,9579,,9,,
07/29/2011,5935.87,,9579,,0,,
07/30/2011,5935.86,,9570,,-9,,
07/31/2011,5935.85,,9561,,-9,,
08/01/2011,5935.84,,9552,,-9,,
08/02/2011,5935.83,,9544,,-8,,
08/03/2011,5935.82,,9535,,-9,,
08/04/2011,5935.81,,9527,,-8,,
08/05/2011,5935.81,,9527,,0,,
08/06/2011,5935.80,,9518,,-9,,
08/07/2011,5935.80,,9518,,0,,
08/08/2011,5935.80,,9518,,0,,
08/09/2011,5935.80,,9518,,0,,
08/10/2011,5935.79,,9510,,-8,,
08/11/2011,5935.78,,9501,,-9,,
08/12/2011,5935.77,,9492,,-9,,
08/13/2011,5935.77,,9492,,0,,
08/14/2011,5935.76,,9484,,-8,,
08/15/2011,5935.75,,9475,,-9,,
08/16/2011,5935.74,,9467,,-8,,
08/17/2011,5935.73,,9458,,-9,,
08/18/2011,5935.72,,9450,,-8,,
08/19/2011,5935.71,,9441,,-9,,
08/20/2011,5935.69,,9424,,-17,,
08/21/2011,5935.68,,9415,,-9,,
08/22/2011,5935.66,,9398,,-17,,
08/23/2011,5935.65,,9389,,-9,,
08/24/2011,5935.64,,9381,,-8,,
08/25/2011,5935.63,,9372,,-9,,
08/26/2011,5935.62,,9364,,-8,,
08/27/2011,5935.60,,9347,,-17,,
08/28/2011,5935.59,,9338,,-9,,
08/29/2011,5935.57,,9321,,-17,,
08/30/2011,5935.55,,9303,,-18,,
08/31/2011,5935.54,,9295,,-8,,
09/01/2011,5935.53,,9286,,-9,,
09/02/2011,5935.51,,9269,,-17,,
09/03/2011,5935.50,,9261,,-8,,
09/04/2011,5935.49,,9252,,-9,,
09/05/2011,5935.47,,9235,,-17,,
09/06/2011,5935.46,,9226,,-9,,
09/07/2011,5935.45,,9218,,-8,,
09/08/2011,5935.44,,9209,,-9,,
09/09/2011,5935.42,,9192,,-17,,
09/10/2011,5935.42,,9192,,0,,
09/11/2011,5935.45,,9218,,26,,
09/12/2011,5935.44,,9209,,-9,,
09/13/2011,5935.45,,9218,,9,,
09/14/2011,5935.43,,9201,,-17,,
09/15/2011,5935.42,,9192,,-9,,
09/16/2011,5935.40,,9175,,-17,,
09/17/2011,5935.39,,9167,,-8,,
09/18/2011,5935.38,,9158,,-9,,
09/19/2011,5935.37,,9150,,-8,,
09/20/2011,5935.36,,9141,,-9,,
09/21/2011,5935.35,,9132,,-9,,
09/22/2011,5935.34,,9124,,-8,,
09/23/2011,5935.33,,9115,,-9,,
09/24/2011,5935.31,,9098,,-17,,
09/25/2011,5935.30,,9089,,-9,,
09/26/2011,5935.28,,9072,,-17,,
09/27/2011,5935.25,,9047,,-25,,
09/28/2011,5935.19,,8996,,-51,,
09/29/2011,5935.10,,8919,,-77,,
09/30/2011,5934.91,,8757,,-162,,
10/01/2011,5934.67,,8553,,-204,,
10/02/2011,5934.44,,8358,,-195,,
10/03/2011,5934.22,,8172,,-186,,
10/04/2011,5934.03,,8012,,-160,,
10/05/2011,5933.94,,7936,,-76,,
10/06/2011,5933.74,,7768,,-168,,
10/07/2011,5933.51,,7575,,-193,,
10/08/2011,5933.29,,7391,,-184,,
10/09/2011,5933.07,,7208,,-183,,
10/10/2011,5932.93,,7092,,-116,,
10/11/2011,5932.77,,6959,,-133,,
10/12/2011,5932.56,,6785,,-174,,
10/13/2011,5932.34,,6603,,-182,,
10/14/2011,5932.10,,6406,,-197,,
10/15/2011,5931.88,,6225,,-181,,
10/16/2011,5931.67,,6053,,-172,,
10/17/2011,5931.47,,5890,,-163,,
10/18/2011,5931.27,,5727,,-163,,
10/19/2011,5931.06,,5556,,-170,,
10/20/2011,5930.87,,5403,,-154,,
10/21/2011,5930.65,,5225,,-178,,
10/22/2011,5930.44,,5056,,-169,,
10/23/2011,5930.24,,4896,,-160,,
10/24/2011,5930.03,,4727,,-169,,
10/25/2011,5929.83,,4546,,-181,,
10/26/2011,5929.63,,4387,,-159,,
10/27/2011,5929.45,,4245,,-142,,
10/28/2011,5929.31,,4134,,-111,,
10/29/2011,5929.19,,4039,,-95,,
10/30/2011,5929.09,,3960,,-79,,
10/31/2011,5929.00,,3890,,-70,,
11/01/2011,5928.91,,3819,,-71,,
11/02/2011,5928.84,,3764,,-55,,
11/03/2011,5928.83,,3757,,-7,,
11/04/2011,5928.77,,3710,,-47,,
11/05/2011,5928.73,,3678,,-32,,
11/06/2011,5928.69,,3647,,-31,,
11/07/2011,5928.66,,3624,,-23,,
11/08/2011,5928.62,,3593,,-31,,
11/09/2011,5928.59,,3569,,-24,,
11/10/2011,5928.57,,3554,,-15,,
11/11/2011,5928.56,,3546,,-8,,
11/12/2011,5928.55,,3538,,-8,,
11/13/2011,5928.52,,3515,,-23,,
11/14/2011,5928.52,,3515,,0,,
11/15/2011,5928.50,,3499,,-16,,
11/16/2011,5928.48,,3484,,-15,,
11/17/2011,5928.42,,3437,,-47,,
11/18/2011,5928.47,,3476,,39,,
11/19/2011,5928.48,,3484,,8,,
11/20/2011,5928.50,,3499,,15,,
11/21/2011,5928.48,,3484,,-15,,
11/22/2011,5928.45,,3460,,-24,,
11/23/2011,5928.43,,3445,,-15,,
11/24/2011,5928.43,,3445,,0,,
11/25/2011,5928.43,,3445,,0,,
11/26/2011,5928.43,,3445,,0,,
11/27/2011,5928.42,,3437,,-8,,
11/28/2011,5928.42,,3437,,0,,
11/29/2011,5928.41,,3429,,-8,,
11/30/2011,5928.36,,3390,,-39,,
12/01/2011,5928.35,,3383,,-7,,
12/02/2011,5928.35,,3383,,0,,
12/03/2011,5928.35,,3383,,0,,
12/04/2011,5928.33,,3367,,-16,,
12/05/2011,5928.34,,3375,,--,,
12/06/2011,5928.33,,3367,,-8,,
12/07/2011,5928.33,,3367,,0,,
12/08/2011,5928.33,,3367,,0,,
12/09/2011,5928.33,,3367,,0,,
12/10/2011,5928.32,,3359,,-8,,
12/11/2011,5928.32,,3359,,0,,
12/12/2011,5928.32,,3359,,0,,
12/13/2011,5928.31,,3352,,-7,,
12/14/2011,5928.30,,3344,,-8,,
12/15/2011,5928.30,,3344,,0,,
12/16/2011,5928.30,,3344,,0,,
12/17/2011,5928.31,,3352,,8,,
12/18/2011,5928.30,,3344,,-8,,
12/19/2011,5928.30,,3344,,0,,
12/20/2011,5928.29,,3336,,-8,,
12/21/2011,5928.28,,3328,,-8,,
12/22/2011,5928.28,,3328,,0,,
12/23/2011,5928.28,,3328,,0,,
12/24/2011,5928.28,,3328,,0,,
12/25/2011,5928.27,,3321,,-7,,
12/26/2011,5928.27,,3321,,0,,
12/27/2011,5928.27,,3321,,0,,
12/28/2011,5928.29,,3336,,15,,
12/29/2011,5928.28,,3328,,-8,,
12/30/2011,5928.31,,3352,,24,,
12/31/2011,5928.29,,3336,,-16,,
01/01/2012,5928.29,,3336,,0,,
01/02/2012,5928.29,,3336,,0,,
01/03/2012,5928.29,,3336,,0,,
01/04/2012,5928.29,,3336,,0,,
01/05/2012,5928.30,,3344,,8,,
01/06/2012,5928.29,,3336,,-8,,
01/07/2012,5928.29,,3336,,0,,
01/08/2012,5928.29,,3336,,0,,
01/09/2012,5928.29,,3336,,0,,
01/10/2012,5928.29,,3336,,0,,
01/11/2012,5928.29,,3336,,0,,
01/12/2012,5928.29,,3336,,0,,
01/13/2012,5928.29,,3336,,0,,
01/14/2012,5928.29,,3336,,0,,
01/15/2012,5928.26,,3313,,-23,,
01/16/2012,5928.28,,3328,,15,,
01/17/2012,5928.26,,3313,,-15,,
01/18/2012,5928.24,,3297,,-16,,
01/19/2012,5928.26,,3313,,16,,
01/20/2012,5928.67,,3632,,319,,
01/21/2012,5928.96,,3859,,227,,
01/22/2012,--,,--,,--,,
01/23/2012,5929.05,,3929,,--,,
01/24/2012,5928.99,,3882,,-47,,
01/25/2012,5928.95,,3851,,-31,,
01/26/2012,5928.95,,3851,,0,,
01/27/2012,5928.96,,3859,,8,,
01/28/2012,5928.93,,3835,,-24,,
01/29/2012,5928.90,,3811,,-24,,
01/30/2012,5928.87,,3788,,-23,,
01/31/2012,5928.82,,3749,,-39,,
02/01/2012,5928.83,,3757,,8,,
02/02/2012,5928.80,,3733,,-24,,
02/03/2012,5928.77,,3710,,-23,,
02/04/2012,5928.75,,3694,,-16,,
02/05/2012,5928.72,,3671,,-23,,
02/06/2012,5928.70,,3655,,-16,,
02/07/2012,5928.69,,3647,,-8,,
02/08/2012,5928.67,,3632,,-15,,
02/09/2012,5928.65,,3616,,-16,,
02/10/2012,5928.65,,3616,,0,,
02/11/2012,5928.64,,3608,,-8,,
02/12/2012,5928.65,,3616,,8,,
02/13/2012,5928.66,,3624,,8,,
02/14/2012,5928.58,,3562,,-62,,
02/15/2012,5928.65,,3616,,54,,
02/16/2012,5928.64,,3608,,-8,,
02/17/2012,5928.63,,3600,,-8,,
02/18/2012,5928.61,,3585,,-15,,
02/19/2012,5928.59,,3569,,-16,,
02/20/2012,5928.59,,3569,,0,,
02/21/2012,5928.60,,3577,,8,,
02/22/2012,5928.60,,3577,,0,,
02/23/2012,5928.59,,3569,,-8,,
02/24/2012,5928.57,,3554,,-15,,
02/25/2012,5928.58,,3562,,8,,
02/26/2012,5928.58,,3562,,0,,
02/27/2012,5928.63,,3600,,38,,
02/28/2012,5928.58,,3562,,-38,,
02/29/2012,5928.73,,3678,,116,,
03/01/2012,5928.81,,3741,,63,,
03/02/2012,5928.78,,3717,,-24,,
03/03/2012,5928.76,,3702,,-15,,
03/04/2012,5928.75,,3694,,-8,,
03/05/2012,5928.74,,3686,,-8,,
03/06/2012,5928.73,,3678,,-8,,
03/07/2012,5928.72,,3671,,-7,,
03/08/2012,5928.70,,3655,,-16,,
03/09/2012,5928.69,,3647,,-8,,
03/10/2012,5928.67,,3632,,-15,,
03/11/2012,5928.72,,3671,,39,,
03/12/2012,5928.71,,3663,,-8,,
03/13/2012,5928.83,,3757,,94,,
03/14/2012,5928.98,,3874,,117,,
03/15/2012,5929.26,,4094,,220,,
03/16/2012,--,,--,,--,,
03/17/2012,5930.25,,4904,,--,,
03/18/2012,5930.37,,5000,,96,,
03/19/2012,5930.43,,5048,,48,,
03/20/2012,5930.52,,5120,,72,,
03/21/2012,5930.65,,5225,,105,,
03/22/2012,5930.86,,5394,,169,,
03/23/2012,5931.01,,5516,,122,,
03/24/2012,5931.12,,5605,,89,,
03/25/2012,5931.21,,5678,,73,,
03/26/2012,5931.29,,5743,,65,,
03/27/2012,--,,--,,--,,
03/28/2012,5931.53,,5939,,--,,
03/29/2012,5931.61,,6004,,65,,
03/30/2012,5931.76,,6126,,122,,
03/31/2012,5932.05,,6364,,238,,
04/01/2012,5932.19,,6480,,116,,
04/02/2012,5932.28,,6554,,74,,
04/03/2012,5932.35,,6611,,57,,
